TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1516resq-tx-cmplwh-Q-1,Q-1,9-108 B,10056,10054,0,9839,9759,0,9,0,0,9,0,0,108,0,0,28,80,0,
1516resq-tx-cmplwh-Q-2,Q-2,103-15 R,8080,10479,0,8228,9840,0,103,0,0,103,0,0,15,0,0,15,0,0,
1516resq-tx-cmplwh-Q-3,Q-3,18-112 B,9840,10054,0,9839,10479,0,18,0,0,18,0,0,112,0,0,112,0,0,
1516resq-tx-cmplwh-Q-4,Q-4,144-12 R,9759,8228,0,10056,8080,0,144,0,0,64,80,0,12,0,0,12,0,0,
1516resq-tx-cmplwh-Q-5,Q-5,42-144 B,9839,8228,0,9840,9759,0,42,0,0,42,0,0,144,0,0,64,80,0,
1516resq-tx-cmplwh-Q-6,Q-6,89-16 R,10056,10479,0,8080,10054,0,89,0,0,69,20,0,16,0,0,16,0,0,
1516resq-tx-cmplwh-Q-7,Q-7,2-162 B,9840,10479,0,9759,10056,0,2,0,0,2,0,0,162,0,0,62,100,0,
1516resq-tx-cmplwh-Q-8,Q-8,27-7 R,8228,8080,0,10054,9839,0,27,0,0,27,0,0,7,0,0,7,0,0,
1516resq-tx-cmplwh-Q-9,Q-9,25-3 R,9840,10056,0,8228,10054,0,25,0,0,25,0,0,3,0,0,3,0,0,
1516resq-tx-cmplwh-Q-10,Q-10,42-209 B,9839,8080,0,9759,10479,0,42,0,0,42,0,0,209,0,0,89,120,0,
