TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1617velv-ga-jr-Q-1,Q-1,20-5 R,5002,9187,0,7482,6988,0,20,5,0,15,0,0,5,5,0,0,0,0,
1617velv-ga-jr-Q-2,Q-2,5-12 B,3931,11026,0,10537,11433,0,5,5,0,0,0,0,12,0,0,12,0,0,
1617velv-ga-jr-Q-3,Q-3,15-85 B,11383,8433,0,9655,6747,0,15,5,0,10,0,0,85,5,0,30,10,40,
1617velv-ga-jr-Q-4,Q-4,5-35 B,525,11523,0,5647,7361,0,5,5,0,0,0,0,35,10,0,25,0,0,
1617velv-ga-jr-Q-5,Q-5,25-10 R,5979,8678,0,4232,6173,0,25,5,0,20,0,0,10,0,0,10,0,0,
1617velv-ga-jr-Q-6,Q-6,5-0 R,2993,3726,0,22,12145,0,5,5,0,0,0,0,0,0,0,0,0,0,
1617velv-ga-jr-Q-7,Q-7,30-25 R,11711,8566,0,11518,10781,0,30,20,0,10,0,0,25,20,0,5,0,0,
1617velv-ga-jr-Q-8,Q-8,6-21 B,10638,5177,0,5116,7153,0,6,5,0,1,0,0,21,0,0,21,0,0,
1617velv-ga-jr-Q-9,Q-9,50-30 R,11820,11523,0,10537,5979,0,50,10,0,0,0,40,30,0,0,30,0,0,
1617velv-ga-jr-Q-10,Q-10,40-20 R,6173,7361,0,12145,3931,0,40,30,0,10,0,0,20,10,0,10,0,0,
1617velv-ga-jr-Q-11,Q-11,41-45 B,5647,11711,0,11383,2993,0,41,0,0,1,0,40,45,5,0,40,0,0,
1617velv-ga-jr-Q-12,Q-12,96-30 R,7153,8678,0,8566,7482,0,96,35,0,51,10,0,30,30,0,0,0,0,
1617velv-ga-jr-Q-13,Q-13,7-40 B,11433,5002,0,525,8433,0,7,5,0,2,0,0,40,0,0,40,0,0,
1617velv-ga-jr-Q-14,Q-14,5-6 B,11518,6988,0,4232,5116,0,5,5,0,0,0,0,6,5,0,1,0,0,
1617velv-ga-jr-Q-15,Q-15,5-45 B,10638,9187,0,9655,11026,0,5,5,0,0,0,0,45,5,0,40,0,0,
