TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-gadz,5494,Oscar,1,8,153,75,4,SC,
1617velv-gadz,5100,DarBots 2,2,8,71,95,5,S1,
1617velv-gadz,7373,Eagle Robotics - Carbon Fiber,3,6,195,85,4,FC,
1617velv-gadz,5940,Rockin' Robots,4,6,140,78,4,WC,
1617velv-gadz,11420,Syntax Error,5,6,122,85,4,SC,
1617velv-gadz,7437,L.E.D.,6,6,112,50,5,,
1617velv-gadz,11127,Whitefield Robotics,7,4,190,85,5,,
1617velv-gadz,4100,Darbots 1,8,4,185,81,4,F1,
1617velv-gadz,11096,East Cobb Robotics FTC,9,4,125,85,4,W1,
1617velv-gadz,4221,Smíða Syndicate,10,4,116,78,4,S1,
1617velv-gadz,7431,G.E.A.R.S. Silver,11,4,88,65,4,,
1617velv-gadz,11364,Eagle Robotics - Diamond Plate,12,2,133,65,4,,
1617velv-gadz,10628,Robit 2.0,13,2,110,95,4,,
1617velv-gadz,5170,G.E.A.R.S. Black,14,2,103,75,4,,
1617velv-gadz,9785,Cronos,15,2,41,81,4,,
1617velv-gadz,7432,G.E.A.R.S. Purple,16,0,120,55,5,,
