TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-ga-cr-Q-1,Q-1,50-5 R,7482,11857,0,11595,7673,0,50,10,0,40,0,0,5,5,0,0,0,0,false,false,false,false,
1617velv-ga-cr-Q-2,Q-2,60-0 R,4221,11364,0,5647,8678,0,60,40,0,20,0,0,0,0,0,0,0,0,false,false,false,false,
1617velv-ga-cr-Q-3,Q-3,45-56 B,4232,5170,0,5177,10781,0,45,0,0,5,0,40,56,10,0,36,10,0,false,false,false,false,
1617velv-ga-cr-Q-4,Q-4,50-50 T,11420,11347,0,5940,5979,0,50,40,0,10,0,0,50,0,0,40,10,0,false,false,false,false,
1617velv-ga-cr-Q-5,Q-5,50-10 R,5116,3726,0,7431,9655,0,50,15,0,35,0,0,10,0,0,10,0,0,false,false,false,false,
1617velv-ga-cr-Q-6,Q-6,50-22 R,2993,11141,0,6988,5898,0,50,30,0,20,0,0,22,0,0,22,0,0,false,false,false,false,
1617velv-ga-cr-Q-7,Q-7,20-65 B,1379,9785,0,5494,8875,0,20,0,0,20,0,0,65,30,0,35,0,0,false,false,false,false,
1617velv-ga-cr-Q-8,Q-8,40-22 R,8433,6173,0,10628,11523,0,40,0,0,40,0,0,22,0,0,12,10,0,false,false,false,false,
1617velv-ga-cr-Q-9,Q-9,75-15 R,11420,11364,0,7482,5170,0,75,35,0,40,0,0,15,0,0,15,0,0,false,false,false,false,
1617velv-ga-cr-Q-10,Q-10,22-70 B,5898,8678,0,5116,5177,0,22,10,0,12,0,0,70,30,0,40,0,0,false,false,false,false,
1617velv-ga-cr-Q-11,Q-11,77-10 R,11347,5494,0,7431,11857,0,77,30,0,47,0,0,10,0,0,10,0,0,false,false,false,false,
1617velv-ga-cr-Q-12,Q-12,38-54 B,10781,11595,0,11523,4221,0,38,5,0,33,0,0,54,30,0,24,0,0,false,false,false,false,
