TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-md-cmpd2-Q-1,Q-1,90-175 B,3113,4141,0,3583,7468,0,90,40,0,50,0,0,175,70,0,65,40,0,false,false,false,false,
1617velv-md-cmpd2-Q-2,Q-2,85-220 B,11534,8735,0,10078,8121,0,85,70,0,15,0,0,220,90,0,80,40,10,false,false,false,false,
1617velv-md-cmpd2-Q-3,Q-3,165-170 B,7393,6284,0,11500,4318,0,165,115,0,50,0,0,170,85,0,75,0,10,false,false,false,false,
1617velv-md-cmpd2-Q-4,Q-4,65-210 B,10452,7265,0,8645,9799,0,65,40,0,15,10,0,210,100,0,60,40,10,false,false,false,false,
1617velv-md-cmpd2-Q-5,Q-5,75-91 B,10001,5398,0,5014,12134,0,75,30,0,35,0,10,91,35,0,46,10,0,false,false,false,false,
1617velv-md-cmpd2-Q-6,Q-6,90-215 B,6264,5421,0,8221,389,0,90,45,0,45,0,0,215,120,0,95,0,0,false,false,false,false,
1617velv-md-cmpd2-Q-7,Q-7,120-82 R,9799,10078,0,4141,11500,0,120,60,0,20,40,0,82,25,0,47,10,0,false,false,false,false,
1617velv-md-cmpd2-Q-8,Q-8,50-160 B,8121,3583,0,8645,6284,0,50,30,0,20,0,0,160,100,0,60,0,0,false,false,false,false,
1617velv-md-cmpd2-Q-9,Q-9,160-95 R,11534,12134,0,7468,5421,0,160,50,0,60,10,40,95,55,0,20,20,0,false,false,false,false,
1617velv-md-cmpd2-Q-10,Q-10,170-85 R,8221,8735,0,10452,10001,0,170,75,0,95,0,0,85,35,0,50,0,0,false,false,false,false,
1617velv-md-cmpd2-Q-11,Q-11,140-50 R,7393,3113,0,5398,389,0,140,70,0,70,0,0,50,0,0,40,0,10,false,false,false,false,
1617velv-md-cmpd2-Q-12,Q-12,42-50 B,5014,6264,0,4318,7265,0,42,0,0,42,0,0,50,30,0,20,0,0,false,false,false,false,
1617velv-md-cmpd2-Q-13,Q-13,85-50 R,12134,10452,0,3583,10078,0,85,25,0,60,0,0,50,15,0,25,10,0,false,false,false,false,
1617velv-md-cmpd2-Q-14,Q-14,20-50 B,9799,6284,0,10001,389,0,20,0,0,10,10,0,50,10,0,40,0,0,false,false,false,false,
1617velv-md-cmpd2-Q-15,Q-15,110-210 B,7265,11534,0,8221,7393,0,110,70,0,30,0,10,210,85,0,85,40,0,false,false,false,false,
1617velv-md-cmpd2-Q-16,Q-16,110-60 R,11500,3113,0,8735,6264,0,110,85,0,25,0,0,60,30,0,30,0,0,false,false,false,false,
1617velv-md-cmpd2-Q-17,Q-17,160-150 R,4318,5398,0,7468,8645,0,160,60,0,80,20,0,150,85,0,65,0,0,false,false,false,false,
1617velv-md-cmpd2-Q-18,Q-18,90-140 B,5421,5014,0,4141,8121,0,90,60,0,30,0,0,140,90,0,50,0,0,false,false,false,false,
1617velv-md-cmpd2-Q-19,Q-19,120-140 B,3583,8735,0,9799,7393,0,120,85,0,35,0,0,140,35,0,65,40,0,false,false,false,false,
1617velv-md-cmpd2-Q-20,Q-20,105-55 R,10078,7468,0,6284,7265,0,105,5,0,60,0,40,55,35,0,20,0,0,false,false,false,false,
1617velv-md-cmpd2-Q-21,Q-21,20-90 B,5014,389,0,11534,10452,0,20,0,0,0,20,0,90,30,0,40,0,20,false,false,false,false,
1617velv-md-cmpd2-Q-22,Q-22,170-190 B,11500,8221,0,8121,5398,0,170,85,0,85,0,0,190,100,0,70,20,0,false,false,false,false,
1617velv-md-cmpd2-Q-23,Q-23,105-60 R,8645,4141,0,6264,12134,0,105,30,0,55,20,0,60,30,0,30,0,0,false,false,false,false,
1617velv-md-cmpd2-Q-24,Q-24,40-175 B,4318,10001,0,3113,5421,0,40,10,0,20,0,10,175,100,0,35,40,0,false,false,false,false,
1617velv-md-cmpd2-Q-25,Q-25,75-170 B,9799,7468,0,8221,5014,0,75,35,0,40,0,0,170,65,0,95,0,10,false,false,false,false,
1617velv-md-cmpd2-Q-26,Q-26,70-150 B,6264,6284,0,10452,5398,0,70,5,0,25,0,40,150,100,0,50,0,0,false,false,false,false,
