TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-md-pg,5178,Mech Hawks,1,8,240,145,5,SC,0.80,46.3,45.2,49.5,46.6,9.6,11.0,0.0,0.0,10.0,11.2,30.5,25.0,-3.8,-2.1,0.6,0.6,
1617velv-md-pg,9866,VIRUS,2,8,233,145,5,SC,0.80,64.5,57.3,60.5,54.7,23.1,19.8,0.0,0.0,38.7,34.9,-1.3,-0.1,4.1,2.6,-0.1,-0.0,
1617velv-md-pg,9445,GaCo North Middle,3,8,225,120,5,WC,0.80,58.3,52.5,51.2,46.7,35.9,30.5,0.0,0.0,16.7,16.6,2.0,2.3,3.6,2.9,3.4,2.8,
1617velv-md-pg,3113,Some Disassembly Required,4,8,220,145,5,S1,0.80,67.4,59.0,59.1,51.8,26.1,23.2,0.0,0.0,29.5,24.6,0.7,2.0,11.1,9.1,-2.8,-2.0,
1617velv-md-pg,10001,RoboCavs Silver,5,8,200,145,5,S1,0.80,31.5,32.9,32.8,32.1,20.1,18.7,0.0,0.0,15.7,16.3,-0.1,-0.4,-4.1,-1.8,2.8,2.5,
1617velv-md-pg,12134,GaCo South High,6,8,185,90,5,W1,0.80,35.4,34.3,40.5,37.2,11.1,11.2,0.0,0.0,28.4,25.1,0.2,0.0,-4.3,-2.1,-0.8,-0.9,
1617velv-md-pg,3583,Power Hawks,7,8,150,110,5,FC,0.80,36.7,41.4,42.9,44.5,0.2,5.2,0.0,0.0,33.0,32.4,5.7,5.0,-2.2,-1.4,-4.0,-1.8,
1617velv-md-pg,607,Dragon Slayers,8,8,143,125,5,S2,0.80,36.4,37.3,40.1,39.0,5.0,6.4,0.0,0.0,19.8,20.4,16.6,13.4,-5.0,-2.9,1.4,1.2,
1617velv-md-pg,8479,RoboCavs Gold,9,6,275,110,5,,0.60,65.2,56.4,62.3,54.6,42.5,34.9,0.0,0.0,25.2,23.0,-3.2,-1.9,0.6,0.4,2.2,1.3,
1617velv-md-pg,10382,TEC Tigers,10,6,246,102,5,,0.60,42.0,40.8,26.6,28.1,18.9,16.9,0.0,0.0,6.6,9.0,1.8,3.1,14.6,11.7,0.8,0.9,
1617velv-md-pg,10078,EngiNerds,11,6,235,100,5,F1,0.60,50.2,43.4,39.9,34.4,14.6,11.3,0.0,0.0,9.7,9.5,21.4,17.6,4.5,4.9,5.8,3.9,
1617velv-md-pg,5233,Vector,12,6,226,135,5,S2,0.60,62.1,52.9,50.5,44.2,12.9,10.5,0.0,0.0,49.8,42.7,-3.7,-2.5,3.1,2.1,8.5,6.5,
1617velv-md-pg,11525,Minerva's Mechanics,13,6,171,102,5,,0.60,39.3,36.0,25.3,24.4,10.6,11.0,0.0,0.0,20.5,18.7,1.4,0.5,6.9,5.7,7.2,5.8,
1617velv-md-pg,2843,Under The Son,14,6,164,93,5,,0.60,21.5,23.5,11.6,14.9,6.5,8.2,0.0,0.0,11.5,11.4,-6.2,-3.8,9.7,7.7,0.2,0.8,
1617velv-md-pg,4452,Wolverines,15,6,145,80,5,,0.60,23.3,23.9,20.6,21.3,-1.7,1.0,0.0,0.0,18.3,16.4,6.0,5.9,0.7,0.6,2.1,2.0,
1617velv-md-pg,11265,Astro-Tigers,16,6,130,93,5,,0.60,36.9,33.2,26.9,25.9,4.8,4.9,0.0,0.0,16.3,15.5,6.9,6.0,8.9,6.8,1.1,0.4,
1617velv-md-pg,9957,Robocraft,17,4,270,130,5,,0.40,42.0,42.6,32.3,33.3,19.6,20.4,0.0,0.0,18.9,18.8,4.4,3.5,-0.9,-0.2,10.5,9.5,
1617velv-md-pg,9450,Falcons FIRST,18,4,205,135,5,,0.40,12.7,18.1,20.2,21.8,0.6,2.6,0.0,0.0,19.0,19.1,-3.0,-1.8,-4.0,-1.9,-3.5,-1.9,
1617velv-md-pg,7265,Gear Grinders,19,4,190,110,5,,0.40,18.7,22.2,6.8,12.3,7.1,8.6,0.0,0.0,-1.6,2.4,4.2,4.0,9.0,7.1,3.0,2.7,
1617velv-md-pg,10338,Dark Matters,20,4,183,85,5,,0.40,20.3,22.1,23.6,24.3,23.7,20.9,0.0,0.0,-1.2,2.6,1.4,1.0,-3.6,-2.4,0.3,0.2,
1617velv-md-pg,10778,JAG,21,4,166,70,5,,0.40,24.4,21.7,12.2,12.2,10.7,8.1,0.0,0.0,16.6,15.5,-1.4,-1.1,-1.4,-0.8,13.6,10.3,
1617velv-md-pg,6284,RoboCavs Black,22,4,155,85,5,,0.40,6.8,14.5,11.8,17.7,-5.6,-0.1,0.0,0.0,8.9,11.5,2.9,3.0,0.6,-0.0,-5.6,-3.2,
1617velv-md-pg,10833,Robo-Scorps,23,4,151,95,5,,0.40,6.4,13.5,-8.2,1.0,-0.7,2.8,0.0,0.0,-0.2,4.7,0.3,0.3,7.0,5.7,7.5,6.8,
1617velv-md-pg,12063,The Mandelbots,24,4,135,130,5,,0.40,34.7,32.2,24.8,24.4,16.8,15.3,0.0,0.0,9.8,10.9,6.1,5.1,2.0,0.9,8.0,6.8,
1617velv-md-pg,8879,Bot Brigade Quantum,25,4,121,120,5,,0.40,26.1,29.3,18.2,22.1,3.5,6.4,0.0,0.0,15.7,16.3,-3.8,-1.7,10.5,8.2,-2.7,-1.1,
1617velv-md-pg,3796,Talons,26,4,76,75,5,,0.40,5.5,9.5,10.6,12.6,-0.7,1.3,0.0,0.0,9.1,9.7,1.2,0.8,-4.0,-2.4,-1.1,-0.8,
1617velv-md-pg,7352,The Cheese,27,2,210,85,5,,0.20,16.1,20.2,13.5,17.8,2.3,5.5,0.0,0.0,11.7,12.8,0.4,0.2,1.8,1.6,0.9,0.7,
1617velv-md-pg,12118,GaCo North High,28,2,190,100,5,F2,0.20,22.5,22.8,28.1,26.0,15.8,15.5,0.0,0.0,6.6,6.5,2.8,1.9,-2.6,-1.3,-3.0,-2.0,
1617velv-md-pg,10452,GaCo South Middle,29,2,175,76,5,W2,0.20,30.7,27.2,26.3,22.7,13.9,11.3,0.0,0.0,20.6,17.6,-1.4,-0.8,-2.5,-1.1,6.9,5.5,
1617velv-md-pg,8121,RMageddon,30,2,170,65,5,,0.20,8.5,13.2,13.5,16.3,5.5,5.9,0.0,0.0,5.5,8.3,-1.1,-0.1,-1.4,-1.0,-3.6,-2.2,
1617velv-md-pg,11533,Ignite,31,2,165,85,5,,0.20,7.6,12.5,5.1,9.7,13.0,13.1,0.0,0.0,-1.1,1.4,-3.1,-1.2,-1.1,-0.8,3.6,3.6,
1617velv-md-pg,9667,Bullbots,32,2,140,70,5,,0.20,6.5,11.8,13.8,16.5,3.9,5.7,0.0,0.0,5.4,7.9,-1.9,-1.1,-0.9,-0.7,-6.5,-4.1,
1617velv-md-pg,10047,Galactic Tigers,33,2,115,85,5,,0.20,13.8,14.2,13.2,13.8,6.6,7.1,0.0,0.0,5.8,5.4,1.0,1.2,0.4,0.4,0.2,-0.1,
