TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1516resq-sccmp,8946,Chabotic,1,8,165,192,5,SC,0.80,60.3,54.4,7.3,11.3,-0.1,-0.1,0.0,0.0,0.2,3.4,13.3,11.8,46.9,39.2,6.1,3.7,
1516resq-sccmp,10021,The Red Legion,2,8,86,225,5,SC,0.80,30.4,31.4,32.9,27.7,0.0,0.0,0.0,0.0,13.6,12.9,8.3,8.6,8.5,9.7,-10.9,-6.2,
1516resq-sccmp,9461,Full Metal Jackets,3,8,71,200,5,FC,0.80,31.2,33.4,15.9,20.8,0.1,0.1,0.0,0.0,13.2,16.0,5.2,5.5,12.6,11.8,2.6,0.7,
1516resq-sccmp,8477,Rohming Robots,4,6,210,225,5,WC,0.60,79.4,71.1,41.7,41.9,-0.1,-0.1,0.0,0.0,33.9,33.4,32.6,27.6,12.9,10.1,24.7,18.9,
1516resq-sccmp,208,KC Robotics Team,5,6,134,89,5,,0.60,29.8,27.4,31.7,26.1,-0.1,-0.1,0.0,0.0,32.1,29.0,0.5,0.2,-2.7,-1.7,0.8,2.8,
1516resq-sccmp,772,Caveman with Rock,6,6,125,192,5,S1,0.60,49.1,43.3,51.3,43.1,0.7,0.6,0.0,0.0,27.1,23.9,17.3,14.3,4.0,4.4,-6.2,-4.3,
1516resq-sccmp,327,Cloud 8,7,6,118,207,5,,0.60,72.4,64.5,83.5,68.3,-0.2,-0.1,0.0,0.0,59.1,49.8,21.9,19.7,-8.5,-4.9,-2.6,0.9,
1516resq-sccmp,3641,PPS Robotics,8,6,91,200,5,F1,0.60,33.7,34.5,38.3,33.9,-0.1,-0.1,0.0,0.0,25.8,24.1,6.4,7.1,1.7,3.4,-6.3,-2.9,
1516resq-sccmp,9460,Won & Done,9,6,84,116,5,W1,0.60,19.1,23.3,17.3,18.3,0.8,0.7,0.0,0.0,28.0,27.7,-9.8,-5.9,0.1,0.8,1.7,4.1,
1516resq-sccmp,6170,Starbots Robotics,10,6,82,224,5,,0.60,27.4,27.7,29.4,26.2,-0.2,-0.1,0.0,0.0,23.9,22.0,10.2,10.1,-6.5,-4.4,4.5,5.6,
1516resq-sccmp,673,Subatomic Tomahawks,11,6,79,207,5,,0.60,49.3,45.2,24.4,23.3,-0.1,-0.1,0.0,0.0,12.6,13.6,10.3,9.3,26.5,22.3,-1.6,-0.5,
1516resq-sccmp,753,The Greenvillains,12,6,70,95,5,S1,0.60,7.8,11.4,8.8,9.7,0.8,0.7,0.0,0.0,18.7,18.0,-3.4,-2.6,-8.4,-4.8,7.3,6.3,
1516resq-sccmp,10222,PPS Robotics B,13,4,126,100,5,,0.40,45.3,38.9,11.6,9.0,-0.2,-0.1,0.0,0.0,15.4,13.7,1.5,1.3,28.6,23.9,5.1,5.8,
1516resq-sccmp,378,Eagle Bots,14,4,91,57,5,,0.40,-11.5,-2.8,-30.1,-19.3,0.1,0.1,0.0,0.0,-0.8,4.2,-6.3,-4.1,-4.5,-3.0,23.1,19.4,
1516resq-sccmp,10558,E404,15,4,60,30,5,,0.40,-22.1,-11.1,-1.2,2.4,-0.0,-0.0,0.0,0.0,1.7,4.3,-8.5,-5.3,-15.3,-10.2,-5.6,-3.5,
1516resq-sccmp,9121,Falcon Force,16,2,141,66,5,,0.20,28.4,25.0,-19.9,-14.5,-0.3,-0.2,0.0,0.0,23.2,21.4,1.9,1.2,3.5,2.5,44.7,36.7,
1516resq-sccmp,8299,Techno Droids,17,2,67,160,5,,0.20,13.8,17.9,-15.4,-6.5,0.8,0.7,0.0,0.0,-0.3,5.0,8.5,8.7,4.8,3.4,24.4,20.8,
1516resq-sccmp,6015,ROBOCATS,18,2,50,82,5,,0.20,0.6,4.0,-27.8,-19.7,0.1,0.0,0.0,0.0,-8.5,-4.4,-2.7,-1.8,11.7,10.2,16.7,13.3,
1516resq-sccmp,1102,M'Aiken Tech Magic,19,0,58,40,5,,0.00,0.4,3.5,20.1,15.6,-0.1,-0.1,0.0,0.0,5.3,5.8,-0.1,0.2,-4.7,-2.5,-15.0,-9.7,
