TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1516resq-ncca,8569,RoboKnights,1,10,246,184,5,WC,1.00,120.0,101.0,103.9,87.2,0.7,0.6,0.0,0.0,58.1,50.0,62.4,50.7,-1.3,-0.4,17.4,14.1,
1516resq-ncca,3587,Unparalleled Processing,2,10,89,91,5,FC,1.00,22.3,23.3,23.0,23.7,1.6,1.4,0.0,0.0,7.0,9.7,13.9,12.2,-0.2,-0.2,-0.5,-0.4,
1516resq-ncca,9061,Clawdettes,3,10,73,96,5,SC,1.00,41.1,36.1,36.6,32.3,-0.3,-0.3,0.0,0.0,22.8,21.7,17.2,13.0,1.4,1.4,3.1,2.2,
1516resq-ncca,3372,Upward Bound,4,8,218,184,5,SC,0.80,37.9,39.4,34.6,36.7,0.9,0.9,0.0,0.0,33.0,32.5,1.7,4.7,2.2,1.1,1.0,1.3,
1516resq-ncca,5270,Q,5,8,113,164,5,W2,0.80,35.8,36.3,32.6,31.8,0.6,0.5,0.0,0.0,7.1,9.9,19.6,18.3,8.5,7.4,-5.3,-3.1,
1516resq-ncca,6123,Mechanical Marauders,6,8,41,50,5,S2,0.80,15.9,16.6,13.7,14.2,3.4,2.8,0.0,0.0,17.4,17.1,-3.2,-2.4,-1.6,-1.1,3.8,3.3,
1516resq-ncca,7105,SWIFT Robotics,7,6,133,109,5,,0.60,32.6,31.9,31.2,30.3,0.0,0.0,0.0,0.0,38.1,35.1,-4.6,-3.1,-0.9,-0.3,2.3,1.7,
1516resq-ncca,8947,Techtonics,8,6,104,53,5,S2,0.60,9.7,11.0,16.5,15.1,2.1,1.8,0.0,0.0,12.6,12.8,-1.8,-2.2,-3.2,-1.6,-3.7,-2.7,
1516resq-ncca,7083,Team Tundrabots,9,6,100,62,5,W1,0.60,35.9,36.0,35.9,35.6,-0.1,-0.1,0.0,0.0,32.5,30.9,3.0,4.5,0.5,0.5,-0.4,-0.3,
1516resq-ncca,10637,Pinecrest Patriots,10,6,94,178,5,,0.60,24.5,27.2,-7.0,1.9,0.3,0.4,0.0,0.0,12.3,14.3,-1.1,2.2,12.9,10.1,18.5,15.0,
1516resq-ncca,9478,Centurions,11,6,94,53,5,S1,0.60,12.6,15.7,8.5,11.6,-0.7,-0.5,0.0,0.0,17.4,17.3,-8.0,-4.5,4.0,3.2,0.2,0.6,
1516resq-ncca,3916,Apex Androids,12,6,81,109,5,S1,0.60,-3.1,6.3,6.1,11.8,-0.2,-0.1,0.0,0.0,16.8,18.5,-16.5,-10.0,-3.3,-2.3,-6.0,-3.3,
1516resq-ncca,2827,Artificial Stupidity,13,4,224,204,5,F1,0.40,73.9,63.7,66.1,57.4,0.2,0.1,0.0,0.0,33.7,31.2,35.0,28.3,5.1,3.9,2.8,2.2,
1516resq-ncca,10668,VikingWay,14,4,131,101,5,,0.40,26.2,24.6,33.5,29.1,-0.3,-0.2,0.0,0.0,28.0,25.5,1.4,1.1,-2.9,-2.0,-4.4,-2.6,
1516resq-ncca,7682,Knights,15,4,114,68,5,,0.40,1.4,8.0,3.6,9.3,-0.6,-0.5,0.0,0.0,20.3,20.4,-13.8,-9.0,-4.5,-3.1,2.3,1.6,
1516resq-ncca,9062,Jr. Clawbotz,16,4,100,92,5,,0.40,44.3,39.9,28.9,26.8,-0.7,-0.5,0.0,0.0,15.1,15.2,16.2,13.5,13.7,11.5,1.7,1.4,
1516resq-ncca,5950,Bio-Bots,17,2,194,60,5,,0.20,16.0,17.1,28.3,24.9,-0.1,-0.1,0.0,0.0,25.9,23.7,-3.3,-2.5,-6.5,-4.1,-5.8,-3.9,
1516resq-ncca,9076,Chancellors,18,2,186,140,5,,0.20,17.2,18.5,24.5,22.7,-0.1,-0.0,0.0,0.0,10.8,11.5,8.3,7.7,-1.9,-0.8,-5.4,-3.6,
1516resq-ncca,2901,Purple Gears,19,2,113,84,5,,0.20,20.2,19.7,-1.6,2.2,0.3,0.1,0.0,0.0,4.6,7.0,-0.1,-0.3,15.4,12.8,6.3,4.6,
1516resq-ncca,9063,Claws of Steel,20,2,80,118,5,,0.20,1.2,6.9,10.4,12.9,-0.2,-0.1,0.0,0.0,1.1,3.9,4.0,5.6,-3.8,-2.6,-5.4,-3.5,
1516resq-ncca,10682,North Moore Mustangs,21,0,99,41,5,,0.00,17.9,15.6,5.5,5.5,0.2,0.1,0.0,0.0,8.2,9.0,7.7,4.8,1.8,1.5,10.6,8.4,
1516resq-ncca,5459,Syntax Error,22,0,62,24,5,F2,0.00,-7.7,-1.6,-6.7,-1.3,-0.0,0.0,0.0,0.0,-1.2,1.8,-8.2,-4.9,1.7,1.4,-2.7,-1.9,
1516resq-ncca,8534,Mech-a-lo-dons,23,0,43,20,5,,0.00,1.7,4.2,-14.8,-9.0,0.1,0.0,0.0,0.0,-0.8,1.5,-2.7,-1.5,5.0,3.9,11.5,9.0,
