TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-ncca,8569,RoboKnights,1,10,246,184,5,WC,
1516resq-ncca,3587,Unparalleled Processing,2,10,89,91,5,FC,
1516resq-ncca,9061,Clawdettes,3,10,73,96,5,SC,
1516resq-ncca,3372,Upward Bound,4,8,218,184,5,SC,
1516resq-ncca,5270,Q,5,8,113,164,5,W2,
1516resq-ncca,6123,Mechanical Marauders,6,8,41,50,5,S2,
1516resq-ncca,7105,SWIFT Robotics,7,6,133,109,5,,
1516resq-ncca,8947,Techtonics,8,6,104,53,5,S2,
1516resq-ncca,7083,Team Tundrabots,9,6,100,62,5,W1,
1516resq-ncca,10637,Pinecrest Patriots,10,6,94,178,5,,
1516resq-ncca,9478,Centurions,11,6,94,53,5,S1,
1516resq-ncca,3916,Apex Androids,12,6,81,109,5,S1,
1516resq-ncca,2827,Artificial Stupidity,13,4,224,204,5,F1,
1516resq-ncca,10668,VikingWay,14,4,131,101,5,,
1516resq-ncca,7682,Knights,15,4,114,68,5,,
1516resq-ncca,9062,Jr. Clawbotz,16,4,100,92,5,,
1516resq-ncca,5950,Bio-Bots,17,2,194,60,5,,
1516resq-ncca,9076,Chancellors,18,2,186,140,5,,
1516resq-ncca,2901,Purple Gears,19,2,113,84,5,,
1516resq-ncca,9063,Claws of Steel,20,2,80,118,5,,
1516resq-ncca,10682,North Moore Mustangs,21,0,99,41,5,,
1516resq-ncca,5459,Syntax Error,22,0,62,24,5,F2,
1516resq-ncca,8534,Mech-a-lo-dons,23,0,43,20,5,,
