TournamentMatchCode,Div,MType,MNum,Red1,Red2,Red3,Blue1,Blue2,Blue3,R1DQ,R2DQ,R3DQ,R1YC,R2YC,R3YC,B1DQ,B2DQ,B3DQ,B1YC,B2YC,B3YC,R1Sur,R2Sur,R3Sur,B1Sur,B2Sur,B3Sur,Saved,RABeac,RACap,RACent,RACorn,RA0Pk,RA1Pk,BTBeac,BTCent,BTCorn,RECap,RPMin,RPMaj,RPMinRx,RPMajRx,BABeac,BACap,BACent,BACorn,BA0Pk,BA1Pk,BTBeac,BTCent,BTCorn,BECap,BPMin,BPMaj,BPMinRx,BPMajRx,
1617velv-nm-al-Q-1,1,1,1,7649,11576,0,11296,10348,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE,1,0,1,0,2,0,0,0,0,0,0,0,
1617velv-nm-al-Q-2,1,1,2,9351,12299,0,11587,12338,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,2,0,2,0,0,0,0,1,0,TRUE,0,0,0,1,2,0,0,0,0,1,0,0,
1617velv-nm-al-Q-3,1,1,3,9351,11587,0,12275,10348,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,3,3,0,0,0,1,0,0,0,0,TRUE,0,0,0,1,0,1,0,0,0,0,1,0,
1617velv-nm-al-Q-4,1,1,4,12338,11576,0,7649,12299,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,1,1,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,3,0,2,0,0,0,0,0,
1617velv-nm-al-Q-5,1,1,5,12275,11576,0,11296,11587,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,1,1,0,0,0,0,1,0,0,0,TRUE,0,0,0,0,2,0,0,0,0,0,0,1,
1617velv-nm-al-Q-6,1,1,6,9351,11296,0,12299,10348,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1,0,0,1,0,0,1,0,TRUE,0,0,0,1,0,2,0,0,0,0,0,0,0,TRUE,1,0,0,1,4,4,0,0,0,0,0,0,
1617velv-nm-al-Q-7,1,1,7,12338,12275,0,7649,9351,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,2,2,0,0,0,0,0,0,
1617velv-nm-al-Q-8,1,1,8,7649,10348,0,12299,12275,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,1,1,1,0,0,0,1,0,0,0,TRUE,0,0,0,0,3,0,3,0,0,0,0,1,
1617velv-nm-al-Q-9,1,1,9,11296,12338,0,11587,11576,0,0,0,0,FALSE,FALSE,FALSE,0,1,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,1,0,0,0,3,0,0,1,0,0,FALSE,0,0,1,0,3,0,0,1,1,0,0,0,
1617velv-nm-al-Q-10,1,1,10,11587,7649,0,11576,9351,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,1,0,2,0,0,0,0,0,1,1,0,TRUE,0,0,0,1,1,2,0,0,1,1,0,0,
