TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-txal-amlc3-Q-1,Q-1,25-120 B,5767,9793,0,9053,5815,0,25,15,0,10,0,0,120,65,0,55,0,0,false,false,false,false,
1617velv-txal-amlc3-Q-2,Q-2,20-120 B,5809,12254,0,9048,6937,0,20,0,0,20,0,0,120,60,0,40,20,0,false,false,false,false,
1617velv-txal-amlc3-Q-3,Q-3,50-40 R,6504,6937,0,4290,8541,0,50,10,0,40,0,0,40,30,0,0,10,0,false,false,false,false,
1617velv-txal-amlc3-Q-4,Q-4,50-135 B,9048,5809,0,6504,9053,0,50,30,0,10,10,0,135,95,0,40,0,0,false,false,false,false,
1617velv-txal-amlc3-Q-5,Q-5,25-30 B,4290,5815,0,12254,5767,0,25,5,0,20,0,0,30,10,0,20,0,0,false,false,false,false,
1617velv-txal-amlc3-Q-6,Q-6,75-60 R,9793,5815,0,8541,6504,0,75,35,0,30,10,0,60,10,0,30,20,0,false,false,false,false,
1617velv-txal-amlc3-Q-7,Q-7,30-65 B,12254,8541,0,9053,5809,0,30,0,0,30,0,0,65,30,0,35,0,0,false,false,false,false,
1617velv-txal-amlc3-Q-8,Q-8,35-135 B,4290,5767,0,9048,9793,0,35,5,0,30,0,0,135,75,0,20,40,0,false,false,false,false,
1617velv-txal-amlc3-Q-9,Q-9,30-60 B,6937,5809,0,5767,5815,0,30,10,0,20,0,0,60,40,0,20,0,0,false,false,false,false,
1617velv-txal-amlc3-Q-10,Q-10,20-85 B,6937,12254,0,6504,9793,0,20,10,0,10,0,0,85,0,0,45,40,0,false,false,false,false,
1617velv-txal-amlc3-Q-11,Q-11,85-75 R,8541,9053,0,9048,4290,0,85,50,0,15,20,0,75,30,0,25,20,0,false,false,false,false,
1617velv-txal-amlc3-Q-12,Q-12,40-20 R,12254,6504,0,5767,8541,0,40,10,0,30,0,0,20,10,0,10,0,0,false,false,false,false,
1617velv-txal-amlc3-Q-13,Q-13,170-90 R,9048,9053,0,5815,6937,0,170,80,0,50,40,0,90,70,0,20,0,0,false,false,false,false,
1617velv-txal-amlc3-Q-14,Q-14,30-50 B,9793,4290,0,5809,5815,0,30,5,0,25,0,0,50,40,0,10,0,0,false,false,false,true,
