TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-txal-cmpd2-Q-1,Q-1,140-160 B,4848,6209,0,9829,11312,0,140,60,0,60,10,10,160,100,0,30,20,10,false,false,false,false,
1617velv-txal-cmpd2-Q-2,Q-2,80-30 R,6272,9875,0,12373,12449,0,80,5,0,65,0,10,30,15,0,5,0,10,false,false,false,false,
1617velv-txal-cmpd2-Q-3,Q-3,35-56 B,4811,12395,0,12321,7197,0,35,5,0,30,0,0,56,15,0,31,0,10,false,false,false,false,
1617velv-txal-cmpd2-Q-4,Q-4,80-95 B,12486,6710,0,9053,12318,0,80,45,0,25,0,10,95,35,0,60,0,0,false,false,false,false,
1617velv-txal-cmpd2-Q-5,Q-5,170-165 R,10862,8886,0,4751,6299,0,170,95,0,25,40,10,165,70,0,55,40,0,false,false,false,false,
1617velv-txal-cmpd2-Q-6,Q-6,35-140 B,9923,11156,0,7079,4008,0,35,5,0,30,0,0,140,70,0,50,0,20,false,false,false,false,
1617velv-txal-cmpd2-Q-7,Q-7,125-70 R,11155,12453,0,4546,11000,0,125,0,0,5,20,100,70,15,0,45,0,10,false,false,false,false,
1617velv-txal-cmpd2-Q-8,Q-8,40-115 B,12401,8814,0,8815,5681,0,40,5,0,35,0,0,115,70,0,45,0,0,false,false,false,false,
1617velv-txal-cmpd2-Q-9,Q-9,60-20 R,11158,4549,0,9228,11495,0,60,5,0,55,0,0,20,10,0,0,0,10,false,false,false,false,
1617velv-txal-cmpd2-Q-10,Q-10,60-100 B,8558,6976,0,4602,6892,0,60,40,0,20,0,0,100,30,0,50,20,0,false,false,false,false,
1617velv-txal-cmpd2-Q-11,Q-11,75-40 R,10862,9053,0,12395,12373,0,75,30,0,45,0,0,40,25,0,15,0,0,false,false,false,false,
1617velv-txal-cmpd2-Q-12,Q-12,80-60 R,4751,11000,0,6272,9923,0,80,5,0,35,0,40,60,5,0,45,0,10,false,false,false,false,
1617velv-txal-cmpd2-Q-13,Q-13,140-205 B,12453,8814,0,11156,9829,0,140,90,0,50,0,0,205,80,0,45,40,40,false,false,false,false,
1617velv-txal-cmpd2-Q-14,Q-14,95-70 R,9875,4008,0,4546,8815,0,95,60,0,25,0,10,70,25,0,45,0,0,false,false,false,false,
1617velv-txal-cmpd2-Q-15,Q-15,120-35 R,12449,6209,0,6892,12486,0,120,45,0,55,20,0,35,5,0,20,10,0,false,false,false,false,
1617velv-txal-cmpd2-Q-16,Q-16,140-100 R,8886,11158,0,4602,6710,0,140,105,0,35,0,0,100,65,0,35,0,0,false,false,false,false,
1617velv-txal-cmpd2-Q-17,Q-17,30-110 B,9228,4848,0,12318,6976,0,30,25,0,5,0,0,110,70,0,40,0,0,false,false,false,false,
1617velv-txal-cmpd2-Q-18,Q-18,45-127 B,12401,11495,0,12321,7079,0,45,5,0,30,0,10,127,70,0,17,40,0,false,false,false,false,
1617velv-txal-cmpd2-Q-19,Q-19,100-65 R,4549,6299,0,4811,11155,0,100,60,0,40,0,0,65,0,0,45,20,0,false,false,false,false,
1617velv-txal-cmpd2-Q-20,Q-20,30-25 R,7197,5681,0,8558,11312,0,30,15,0,15,0,0,25,0,0,25,0,0,false,false,false,false,
1617velv-txal-cmpd2-Q-21,Q-21,105-170 B,9053,11156,0,6209,8886,0,105,15,0,90,0,0,170,90,0,40,40,0,false,false,false,false,
1617velv-txal-cmpd2-Q-22,Q-22,110-65 R,11158,4546,0,9923,12395,0,110,30,0,70,0,10,65,45,0,0,20,0,false,false,false,false,
1617velv-txal-cmpd2-Q-23,Q-23,40-55 B,12318,8815,0,11000,12449,0,40,15,0,15,0,10,55,10,0,45,0,0,false,false,false,false,
1617velv-txal-cmpd2-Q-24,Q-24,36-40 B,4602,4848,0,4811,4751,0,36,5,0,21,10,0,40,5,0,35,0,0,false,false,false,false,
1617velv-txal-cmpd2-Q-25,Q-25,136-25 R,12321,9829,0,9228,5681,0,136,80,0,16,40,0,25,5,0,20,0,0,false,false,false,false,
1617velv-txal-cmpd2-Q-26,Q-26,55-110 B,4549,11312,0,6892,7079,0,55,5,0,40,0,10,110,70,0,40,0,0,false,false,false,false,
1617velv-txal-cmpd2-Q-27,Q-27,60-105 B,10862,4008,0,6976,11155,0,60,30,0,30,0,0,105,65,0,40,0,0,false,false,false,false,
1617velv-txal-cmpd2-Q-28,Q-28,65-170 B,6272,7197,0,6299,11495,0,65,15,0,50,0,0,170,95,0,35,40,0,false,false,false,false,
1617velv-txal-cmpd2-Q-29,Q-29,75-115 B,6710,12401,0,12453,9875,0,75,75,0,0,0,0,115,55,0,60,0,0,false,false,false,false,
1617velv-txal-cmpd2-Q-30,Q-30,65-25 R,12373,12486,0,8558,8814,0,65,15,0,50,0,0,25,5,0,10,0,10,false,false,false,false,
1617velv-txal-cmpd2-Q-31,Q-31,45-40 R,9053,11312,0,4546,4602,0,45,30,0,15,0,0,40,0,0,40,0,0,false,false,false,false,
1617velv-txal-cmpd2-Q-32,Q-32,41-145 B,12321,12449,0,4549,8886,0,41,20,0,21,0,0,145,65,0,40,40,0,false,false,false,false,
1617velv-txal-cmpd2-Q-33,Q-33,95-105 B,8815,9829,0,12395,11155,0,95,5,0,50,40,0,105,70,0,35,0,0,false,false,false,false,
1617velv-txal-cmpd2-Q-34,Q-34,60-55 R,5681,6272,0,10862,12318,0,60,30,0,30,0,0,55,35,0,20,0,0,false,false,false,false,
