TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-txal-amlh1-Q-1,Q-1,75-50 R,3708,11090,0,5628,6272,0,75,35,0,40,0,0,50,30,0,20,0,0,false,false,false,false,
1617velv-txal-amlh1-Q-2,Q-2,52-10 R,11918,11093,0,11404,9875,0,52,10,0,42,0,0,10,5,0,5,0,0,false,false,false,false,
1617velv-txal-amlh1-Q-3,Q-3,80-55 R,6710,8886,0,6210,11019,0,80,30,0,50,0,0,55,5,0,10,40,0,false,false,false,false,
1617velv-txal-amlh1-Q-4,Q-4,30-100 B,11918,9875,0,11090,6272,0,30,30,0,0,0,0,100,5,0,55,0,40,false,false,false,false,
1617velv-txal-amlh1-Q-5,Q-5,40-55 B,5628,6210,0,11019,11093,0,40,0,0,0,40,0,55,10,0,45,0,0,false,false,false,false,
1617velv-txal-amlh1-Q-6,Q-6,50-55 B,8886,11404,0,6710,3708,0,50,20,0,30,0,0,55,0,0,55,0,0,false,false,false,false,
1617velv-txal-amlh1-Q-7,Q-7,61-61 T,11019,6272,0,11093,9875,0,61,30,0,31,0,0,61,15,0,46,0,0,false,false,false,false,
1617velv-txal-amlh1-Q-8,Q-8,35-30 R,5628,8886,0,11918,6710,0,35,15,0,20,0,0,30,0,0,30,0,0,false,false,false,false,
1617velv-txal-amlh1-Q-9,Q-9,40-70 B,6210,11090,0,3708,11404,0,40,5,0,35,0,0,70,35,0,35,0,0,false,false,false,false,
1617velv-txal-amlh1-Q-10,Q-10,40-70 B,6272,9875,0,5628,6710,0,40,15,0,25,0,0,70,40,0,30,0,0,false,false,false,false,
1617velv-txal-amlh1-Q-11,Q-11,35-70 B,11090,11404,0,11019,8886,0,35,5,0,30,0,0,70,35,0,35,0,0,false,false,false,false,
1617velv-txal-amlh1-Q-12,Q-12,60-77 B,3708,11918,0,11093,6210,0,60,35,0,25,0,0,77,45,0,32,0,0,false,false,false,false,
1617velv-txal-amlh1-Q-13,Q-13,55-95 B,5628,11404,0,8886,6272,0,55,10,0,45,0,0,95,75,0,20,0,0,false,false,false,false,
1617velv-txal-amlh1-Q-14,Q-14,84-0 R,6710,11093,0,11918,11090,0,84,40,0,44,0,0,0,0,0,0,0,0,false,false,false,false,
1617velv-txal-amlh1-Q-15,Q-15,25-80 B,11019,9875,0,3708,6210,0,25,0,0,25,0,0,80,30,0,50,0,0,false,false,false,false,
