TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1617velv-txal-amld3-Q-1,Q-1,105-115 B,4545,11503,0,6209,4546,0,105,35,0,70,0,0,115,55,0,50,10,0,
1617velv-txal-amld3-Q-2,Q-2,100-10 R,3781,4027,0,4798,12126,0,100,40,0,60,0,0,10,10,0,0,0,0,
1617velv-txal-amld3-Q-3,Q-3,120-35 R,7079,12237,0,5764,8424,0,120,95,0,25,0,0,35,5,0,30,0,0,
1617velv-txal-amld3-Q-4,Q-4,50-100 B,4027,12126,0,11503,6209,0,50,10,0,40,0,0,100,15,0,45,40,0,
1617velv-txal-amld3-Q-5,Q-5,70-40 R,12237,8424,0,4546,4798,0,70,25,0,45,0,0,40,25,0,15,0,0,
1617velv-txal-amld3-Q-6,Q-6,55-115 B,7079,5764,0,4545,3781,0,55,0,0,55,0,0,115,45,0,70,0,0,
1617velv-txal-amld3-Q-7,Q-7,120-80 R,6209,4798,0,11503,8424,0,120,30,0,50,40,0,80,30,0,40,10,0,
1617velv-txal-amld3-Q-8,Q-8,110-85 R,12126,3781,0,4545,12237,0,110,70,0,40,0,0,85,15,0,70,0,0,
1617velv-txal-amld3-Q-9,Q-9,75-45 R,4546,7079,0,5764,4027,0,75,50,0,25,0,0,45,5,0,40,0,0,
1617velv-txal-amld3-Q-10,Q-10,135-70 R,12126,4545,0,8424,4798,0,135,40,0,95,0,0,70,55,0,15,0,0,
1617velv-txal-amld3-Q-11,Q-11,145-75 R,4027,6209,0,5764,12237,0,145,60,0,5,40,40,75,30,0,45,0,0,
1617velv-txal-amld3-Q-12,Q-12,85-140 B,11503,4546,0,7079,3781,0,85,40,0,45,0,0,140,95,0,35,10,0,
1617velv-txal-amld3-Q-13,Q-13,70-50 R,8424,4545,0,4027,12237,0,70,30,0,40,0,0,50,5,0,45,0,0,
1617velv-txal-amld3-Q-14,Q-14,75-130 B,4798,3781,0,7079,6209,0,75,30,0,45,0,0,130,50,0,40,40,0,
1617velv-txal-amld3-Q-15,Q-15,80-75 R,4546,5764,0,11503,12126,0,80,25,0,55,0,0,75,55,0,20,0,0,
