TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-txal-amls2-Q-1,Q-1,80-11 R,8815,7797,0,8048,7064,0,80,35,0,45,0,0,11,0,0,11,0,0,false,false,false,false,
1617velv-txal-amls2-Q-2,Q-2,105-135 B,5998,7161,0,11345,6299,0,105,45,0,60,0,0,135,90,0,45,0,0,false,false,false,false,
1617velv-txal-amls2-Q-3,Q-3,60-65 B,8814,4812,0,11549,8815,0,60,45,0,15,0,0,65,5,0,60,0,0,false,false,false,false,
1617velv-txal-amls2-Q-4,Q-4,210-25 R,8814,7161,0,4812,7797,0,210,35,0,45,0,130,25,0,0,25,0,0,false,false,false,false,
1617velv-txal-amls2-Q-5,Q-5,55-55 T,8048,5998,0,6299,11549,0,55,35,0,20,0,0,55,0,0,55,0,0,false,false,false,false,
1617velv-txal-amls2-Q-6,Q-6,5-60 B,7064,11549,0,11345,7161,0,5,5,0,0,0,0,60,0,0,60,0,0,false,false,false,false,
1617velv-txal-amls2-Q-7,Q-7,130-10 R,7797,6299,0,7064,4812,0,130,90,0,40,0,0,10,0,0,10,0,0,true,false,false,false,
1617velv-txal-amls2-Q-8,Q-8,11-80 B,8048,11345,0,5998,8814,0,11,10,0,1,0,0,80,20,0,60,0,0,false,false,false,false,
1617velv-txal-amls2-Q-9,Q-9,60-65 B,8815,6299,0,11549,7797,0,60,20,0,40,0,0,65,30,0,35,0,0,false,false,false,false,
1617velv-txal-amls2-Q-10,Q-10,30-85 B,5998,11345,0,8815,4812,0,30,5,0,25,0,0,85,40,0,45,0,0,false,false,false,false,
1617velv-txal-amls2-Q-11,Q-11,45-80 B,8814,8048,0,7161,7064,0,45,5,0,40,0,0,80,30,0,50,0,0,false,false,false,false,
1617velv-txal-amls2-Q-12,Q-12,35-110 B,7064,7797,0,11549,5998,0,35,10,0,25,0,0,110,0,0,70,0,40,false,false,false,false,
1617velv-txal-amls2-Q-13,Q-13,160-70 R,7161,6299,0,8815,8814,0,160,90,0,70,0,0,70,40,0,30,0,0,false,false,false,false,
1617velv-txal-amls2-Q-14,Q-14,20-10 R,11345,4812,0,8048,7797,0,20,0,0,20,0,0,10,5,0,5,0,0,false,false,false,false,
