TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-nyhv-yo,12414,Indians Too,1,10,100,61,5,WC,1.00,28.9,26.8,26.6,24.4,2.0,2.0,0.0,0.0,25.5,23.3,-0.6,-0.4,1.9,1.9,0.4,0.5,
1617velv-nyhv-yo,7486,Team Fusion,2,9,168,120,5,W1,0.90,62.0,52.4,58.3,49.3,21.2,17.5,0.0,0.0,31.6,26.8,6.0,5.2,3.2,2.7,0.5,0.2,
1617velv-nyhv-yo,12052,Ossining Obots,3,8,100,85,5,SC,0.80,34.2,30.9,25.8,24.0,5.9,5.9,0.0,0.0,17.0,15.8,4.1,3.3,7.2,5.9,1.2,0.9,
1617velv-nyhv-yo,9832,Robomaniacs,4,8,90,45,5,FC,0.80,24.2,20.9,25.4,21.7,3.6,2.9,0.0,0.0,11.8,10.6,8.2,7.0,0.7,0.3,-1.8,-1.2,
1617velv-nyhv-yo,7488,Nuts and Volts,5,8,73,95,5,F1,0.80,34.9,31.2,35.4,31.7,5.2,5.2,0.0,0.0,31.1,26.8,-0.1,0.2,-1.4,-1.0,0.9,0.4,
1617velv-nyhv-yo,9024,Juggerknights,6,8,54,30,5,SC,0.80,-0.8,3.7,-3.1,1.6,-1.4,-0.4,0.0,0.0,4.7,6.7,-2.1,-1.4,-1.9,-1.3,4.2,3.3,
1617velv-nyhv-yo,12425,STEM Flowers,7,6,137,67,5,,0.60,-2.6,4.3,-2.2,4.6,-2.0,0.2,0.0,0.0,-6.5,-1.4,7.0,6.3,-1.2,-0.8,0.8,0.5,
1617velv-nyhv-yo,12331,TBD,8,6,119,95,5,,0.60,23.8,22.7,19.0,18.7,1.8,2.2,0.0,0.0,13.9,14.0,4.1,3.3,4.0,3.1,0.8,0.8,
1617velv-nyhv-yo,8490,Mamaroneck Tigers,9,6,73,120,5,S1,0.60,41.9,38.3,41.9,37.5,16.8,14.7,0.0,0.0,20.1,19.0,1.5,1.6,3.4,2.9,-3.4,-2.2,
1617velv-nyhv-yo,5050,Pelham Robotics Team,10,6,51,61,5,,0.60,20.5,19.2,18.8,17.4,8.6,7.1,0.0,0.0,13.4,13.0,-1.1,-0.7,-0.4,-0.3,2.1,2.0,
1617velv-nyhv-yo,3007,Licensed to Build,11,6,51,40,5,S2,0.60,9.1,9.6,11.9,11.7,-2.9,-1.6,0.0,0.0,11.8,11.0,-0.1,0.1,0.2,-0.0,-3.1,-2.1,
1617velv-nyhv-yo,4654,Jellyfish,12,5,145,75,5,S1,0.50,27.8,25.6,27.3,24.2,19.2,15.9,0.0,0.0,8.3,8.7,0.2,0.5,0.1,0.3,0.5,0.9,
1617velv-nyhv-yo,5637,Tech-Wise Guys,13,5,92,60,5,,0.50,19.1,18.9,9.9,11.5,3.0,4.0,0.0,0.0,13.3,12.9,0.7,0.3,2.2,1.6,7.1,5.8,
1617velv-nyhv-yo,9605,XCLR,14,4,91,65,5,,0.40,10.2,12.8,16.4,16.9,-2.9,-1.9,0.0,0.0,19.8,19.0,-2.7,-1.7,-4.0,-2.7,-2.2,-1.5,
1617velv-nyhv-yo,4481,Woodlands Warriors,15,3,85,35,5,W2,0.30,-3.0,2.3,-1.8,3.2,-5.0,-2.4,0.0,0.0,3.5,5.8,-0.8,-0.5,-0.8,-0.6,-0.4,-0.4,
1617velv-nyhv-yo,9541,Xeno Gaels,16,2,122,50,5,,0.20,11.6,13.6,6.7,9.4,-0.4,1.1,0.0,0.0,6.4,7.0,5.5,4.9,0.1,0.4,4.9,3.6,
1617velv-nyhv-yo,10949,Indians,17,2,121,60,5,S2,0.20,17.2,15.8,17.3,15.8,8.4,6.9,0.0,0.0,8.3,8.7,-0.3,-0.3,0.8,0.4,-0.9,-0.5,
1617velv-nyhv-yo,4244,Vidrini-I,18,2,111,85,5,F2,0.20,18.7,18.4,9.8,10.9,3.5,3.1,0.0,0.0,2.6,4.8,4.7,4.1,7.9,6.4,1.0,1.1,
1617velv-nyhv-yo,4243,Iron Devils,19,2,87,60,5,,0.20,17.0,15.2,16.8,15.1,3.0,2.6,0.0,0.0,14.7,12.9,-0.8,-0.6,0.2,0.1,-0.0,-0.1,
1617velv-nyhv-yo,9094,EDISON Robots,20,2,86,50,5,,0.20,-3.1,2.2,-1.7,3.1,-2.8,-0.9,0.0,0.0,2.8,5.0,-1.7,-1.1,-1.4,-0.9,-0.1,-0.1,
1617velv-nyhv-yo,10870,Ardsley Robotics,21,2,82,40,5,,0.20,1.8,5.5,-5.8,-1.1,3.4,4.0,0.0,0.0,-0.3,1.9,-1.3,-0.8,0.0,0.4,7.6,6.1,
1617velv-nyhv-yo,11205,Edgemont Robotics Club,22,0,30,11,5,,0.00,-3.3,-1.2,-2.1,-0.3,-0.4,-0.1,0.0,0.0,-1.4,-0.2,-0.2,-0.1,-1.3,-0.9,0.1,-0.0,
