TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-nyhvrh,7475,The Navigators,1,9,175,85,5,WC,
1617velv-nyhvrh,12052,Ossining Obots,2,8,195,90,5,SC,
1617velv-nyhvrh,6955,RO Bo Vines,3,8,95,77,5,FC,
1617velv-nyhvrh,11607,HazMatrix,4,6,235,105,5,SC,
1617velv-nyhvrh,8490,Mamaroneck Tigers,5,6,200,105,5,S1,
1617velv-nyhvrh,6460,RoboWarriors,6,5,150,90,5,S1,
1617velv-nyhvrh,6966,Bat Bots,7,5,115,50,5,,
1617velv-nyhvrh,4809,Botman,8,4,215,55,5,F1,
1617velv-nyhvrh,4654,Jellyfish,9,4,100,70,5,,
1617velv-nyhvrh,8527,Bond Bots,10,4,100,45,5,,
1617velv-nyhvrh,18,Techno Chix,11,3,205,70,5,W1,
1617velv-nyhvrh,7420,MechaSpartans,12,2,165,55,5,,
1617velv-nyhvrh,12011,InTigers,13,1,135,55,5,,
