TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-oh-vw-Q-1,Q-1,120-47 R,7952,7018,0,10117,4510,0,120,75,0,25,20,0,47,0,0,47,0,0,false,false,false,false,
1617velv-oh-vw-Q-2,Q-2,65-50 R,6298,9345,0,9606,10346,0,65,25,0,40,0,0,50,0,0,10,0,40,false,false,false,false,
1617velv-oh-vw-Q-3,Q-3,55-30 R,10211,2803,0,11507,3311,0,55,45,0,10,0,0,30,0,0,30,0,0,false,false,false,false,
1617velv-oh-vw-Q-4,Q-4,30-55 B,10586,12165,0,6022,535,0,30,10,0,20,0,0,55,10,0,45,0,0,false,false,false,false,
1617velv-oh-vw-Q-5,Q-5,90-100 B,10410,4149,0,5501,11302,0,90,45,0,45,0,0,100,30,0,30,40,0,false,false,false,false,
1617velv-oh-vw-Q-6,Q-6,20-35 B,6288,7599,0,4360,8711,0,20,5,0,5,10,0,35,0,0,35,0,0,false,false,false,false,
1617velv-oh-vw-Q-7,Q-7,125-20 R,9819,11187,0,11792,11915,0,125,50,0,75,0,0,20,10,0,10,0,0,false,false,false,false,
1617velv-oh-vw-Q-8,Q-8,35-15 R,11069,10346,0,10851,7952,0,35,10,0,25,0,0,15,0,0,15,0,0,false,false,false,false,
1617velv-oh-vw-Q-9,Q-9,0-50 B,7599,9606,0,4510,11507,0,0,0,0,0,0,0,50,30,0,20,0,0,false,false,false,false,
1617velv-oh-vw-Q-10,Q-10,47-30 R,10117,535,0,9345,2803,0,47,10,0,37,0,0,30,10,0,20,0,0,false,false,false,false,
1617velv-oh-vw-Q-11,Q-11,150-10 R,7018,11302,0,4360,11792,0,150,50,0,60,40,0,10,0,0,10,0,0,false,false,false,false,
1617velv-oh-vw-Q-12,Q-12,145-120 R,11069,4149,0,9819,3311,0,145,80,0,25,0,40,120,10,0,70,0,40,false,false,false,false,
1617velv-oh-vw-Q-13,Q-13,70-120 B,12165,11187,0,10211,10851,0,70,25,0,45,0,0,120,75,0,45,0,0,false,false,false,false,
1617velv-oh-vw-Q-14,Q-14,45-135 B,10410,11915,0,8711,6022,0,45,40,0,5,0,0,135,45,0,90,0,0,false,false,false,false,
1617velv-oh-vw-Q-15,Q-15,60-170 B,10586,6298,0,5501,6288,0,60,10,0,30,20,0,170,100,0,30,40,0,false,false,false,false,
1617velv-oh-vw-Q-16,Q-16,50-15 R,11187,11069,0,4360,535,0,50,10,0,40,0,0,15,5,0,10,0,0,true,false,true,false,
1617velv-oh-vw-Q-17,Q-17,80-70 R,10117,6022,0,7599,10211,0,80,30,0,50,0,0,70,0,0,70,0,0,false,false,false,false,
1617velv-oh-vw-Q-18,Q-18,105-65 R,9606,4149,0,2803,7952,0,105,65,0,40,0,0,65,40,0,25,0,0,false,false,false,false,
1617velv-oh-vw-Q-19,Q-19,55-30 R,8711,10346,0,7018,12165,0,55,40,0,15,0,0,30,10,0,20,0,0,false,false,false,false,
1617velv-oh-vw-Q-20,Q-20,40-55 B,4510,10586,0,10410,3311,0,40,20,0,20,0,0,55,15,0,20,20,0,false,false,false,false,
1617velv-oh-vw-Q-21,Q-21,65-155 B,11915,11507,0,5501,10851,0,65,45,0,20,0,0,155,75,0,40,40,0,false,false,false,false,
1617velv-oh-vw-Q-22,Q-22,35-135 B,9345,6288,0,9819,11302,0,35,35,0,0,0,0,135,45,0,90,0,0,false,false,false,false,
1617velv-oh-vw-Q-23,Q-23,295-30 R,11792,8711,0,6298,4510,0,295,5,0,20,0,270,30,10,0,20,0,0,false,false,false,false,
1617velv-oh-vw-Q-24,Q-24,115-60 R,10117,5501,0,11187,10346,0,115,75,0,0,40,0,60,15,0,45,0,0,false,false,false,false,
1617velv-oh-vw-Q-25,Q-25,40-0 R,4360,11915,0,10586,9606,0,40,0,0,40,0,0,0,0,0,0,0,0,false,false,false,false,
1617velv-oh-vw-Q-26,Q-26,50-60 B,10851,9819,0,2803,7599,0,50,0,0,50,0,0,60,40,0,20,0,0,false,false,false,false,
1617velv-oh-vw-Q-27,Q-27,155-42 R,10211,7952,0,9345,10410,0,155,80,0,75,0,0,42,35,0,7,0,0,false,false,false,false,
1617velv-oh-vw-Q-28,Q-28,130-65 R,6022,3311,0,11302,6298,0,130,55,0,75,0,0,65,45,0,20,0,0,false,false,false,false,
1617velv-oh-vw-Q-29,Q-29,50-210 B,11507,535,0,7018,4149,0,50,15,0,35,0,0,210,55,0,25,40,90,false,false,false,false,
1617velv-oh-vw-Q-30,Q-30,90-20 R,11792,12165,0,11069,6288,0,90,10,0,40,0,40,20,5,0,15,0,0,false,false,false,false,
1617velv-oh-vw-Q-31,Q-31,50-90 B,7599,3311,0,10346,11915,0,50,20,0,10,20,0,90,55,0,35,0,0,false,false,false,false,
1617velv-oh-vw-Q-32,Q-32,70-70 T,11187,2803,0,7018,6298,0,70,20,0,40,10,0,70,10,0,20,40,0,false,false,false,false,
1617velv-oh-vw-Q-33,Q-33,100-40 R,9819,4360,0,12165,7952,0,100,45,0,55,0,0,40,10,0,30,0,0,false,false,false,false,
1617velv-oh-vw-Q-34,Q-34,170-25 R,5501,535,0,9606,8711,0,170,85,0,45,40,0,25,5,0,20,0,0,false,false,false,false,
1617velv-oh-vw-Q-35,Q-35,10-96 B,6288,10851,0,10410,10117,0,10,0,0,10,0,0,96,45,0,31,20,0,false,false,false,false,
1617velv-oh-vw-Q-36,Q-36,90-140 B,11302,4510,0,10211,11069,0,90,55,0,35,0,0,140,95,0,45,0,0,false,false,false,false,
1617velv-oh-vw-Q-37,Q-37,70-60 R,9345,11792,0,10586,11507,0,70,0,0,20,10,40,60,0,0,20,0,40,false,false,false,false,
1617velv-oh-vw-Q-38,Q-38,80-225 B,6022,4360,0,4149,11187,0,80,15,0,65,0,0,225,95,0,10,0,120,false,false,false,false,
1617velv-oh-vw-SF-1-1,SF-1-1,185-85 R,5501,6022,10851,10117,10410,8711,185,100,0,65,20,0,85,45,0,0,40,0,false,false,false,false,
1617velv-oh-vw-SF-1-2,SF-1-2,165-46 R,5501,6022,10851,10117,10410,8711,165,85,0,30,10,40,46,10,0,36,0,0,false,false,false,false,
1617velv-oh-vw-SF-2-1,SF-2-1,135-70 R,4149,10211,7018,11069,11187,10346,135,95,0,40,0,0,70,15,0,35,20,0,false,false,false,false,
1617velv-oh-vw-SF-2-2,SF-2-2,190-10 R,4149,10211,7018,11069,11187,10346,190,60,0,50,40,40,10,0,0,10,0,0,false,false,false,false,
1617velv-oh-vw-F-1,F-1,250-190 R,5501,6022,10851,4149,10211,7018,250,70,0,100,40,40,190,105,0,45,0,40,false,false,false,false,
1617velv-oh-vw-F-2,F-2,125-155 B,5501,6022,10851,4149,10211,7018,125,60,0,25,40,0,155,105,0,50,0,0,false,false,false,false,
1617velv-oh-vw-F-3,F-3,180-145 R,5501,6022,10851,4149,10211,7018,180,60,0,80,40,0,145,90,0,55,0,0,false,false,false,false,
