TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1617velv-oh-cl-Q-1,Q-1,50-70 B,6335,11302,0,10117,10211,0,50,10,0,40,0,0,70,30,0,30,0,10,
1617velv-oh-cl-Q-2,Q-2,30-75 B,9980,10410,0,4149,7601,0,30,15,0,15,0,0,75,5,0,70,0,0,
1617velv-oh-cl-Q-3,Q-3,90-95 B,6022,8581,0,10030,11211,0,90,20,0,70,0,0,95,40,0,15,40,0,
1617velv-oh-cl-Q-4,Q-4,81-60 R,10144,12013,0,12211,6253,0,81,10,0,21,10,40,60,0,0,50,0,10,
1617velv-oh-cl-Q-5,Q-5,35-50 B,8573,8120,0,9290,9197,0,35,5,0,30,0,0,50,30,0,10,10,0,
1617velv-oh-cl-Q-6,Q-6,130-0 R,1001,11584,0,6418,7324,0,130,70,0,60,0,0,0,0,0,0,0,0,
1617velv-oh-cl-Q-7,Q-7,35-100 B,6184,10341,0,10237,8426,0,35,10,0,15,0,10,100,30,0,30,40,0,
1617velv-oh-cl-Q-8,Q-8,75-97 B,8120,6253,0,6022,10117,0,75,30,0,45,0,0,97,30,0,67,0,0,
1617velv-oh-cl-Q-9,Q-9,130-45 R,8581,4149,0,10144,1001,0,130,85,0,45,0,0,45,25,0,20,0,0,
1617velv-oh-cl-Q-10,Q-10,75-15 R,10030,6418,0,11302,9290,0,75,25,0,30,20,0,15,0,0,15,0,0,
1617velv-oh-cl-Q-11,Q-11,10-40 B,10237,9197,0,11584,9980,0,10,5,0,5,0,0,40,10,0,30,0,0,
1617velv-oh-cl-Q-12,Q-12,50-25 R,11211,8573,0,6184,10410,0,50,5,0,45,0,0,25,15,0,10,0,0,
1617velv-oh-cl-Q-13,Q-13,110-10 R,10211,8426,0,12013,7601,0,110,50,0,40,20,0,10,0,0,10,0,0,
1617velv-oh-cl-Q-14,Q-14,15-30 B,12211,7324,0,10341,6335,0,15,0,0,15,0,0,30,0,0,30,0,0,
