TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-oh-cmp-Q-1,Q-1,200-125 R,9789,8426,0,8393,7043,0,200,115,0,45,40,0,125,70,0,45,10,0,false,false,false,false,
1617velv-oh-cmp-Q-2,Q-2,100-120 B,3903,6298,0,6987,535,0,100,40,0,40,20,0,120,80,0,0,40,0,false,false,false,false,
1617velv-oh-cmp-Q-3,Q-3,140-155 B,8581,10851,0,6253,1001,0,140,115,0,25,0,0,155,70,0,45,40,0,false,false,false,false,
1617velv-oh-cmp-Q-4,Q-4,110-250 B,6961,4277,0,5040,10030,0,110,65,0,35,10,0,250,125,0,85,40,0,false,false,false,false,
1617velv-oh-cmp-Q-5,Q-5,130-95 R,10237,5501,0,9290,6133,0,130,90,0,40,0,0,95,10,0,45,40,0,false,false,false,false,
1617velv-oh-cmp-Q-6,Q-6,90-140 B,8120,11187,0,5029,8719,0,90,15,0,55,0,20,140,55,0,25,40,20,false,false,false,false,
1617velv-oh-cmp-Q-7,Q-7,125-80 R,9812,6022,0,10464,4149,0,125,50,0,75,0,0,80,30,0,10,40,0,false,false,false,false,
1617velv-oh-cmp-Q-8,Q-8,95-185 B,10211,4969,0,5140,4507,0,95,35,0,60,0,0,185,90,0,45,20,30,false,false,false,false,
1617velv-oh-cmp-Q-9,Q-9,65-115 B,9290,1001,0,8426,4277,0,65,30,0,25,0,10,115,45,0,30,40,0,false,false,false,false,
1617velv-oh-cmp-Q-10,Q-10,100-55 R,10851,10237,0,6298,5029,0,100,25,0,35,40,0,55,25,0,30,0,0,false,false,false,false,
1617velv-oh-cmp-Q-11,Q-11,95-145 B,5501,7043,0,5040,6987,0,95,25,0,30,40,0,145,20,0,85,40,0,false,false,false,false,
1617velv-oh-cmp-Q-12,Q-12,135-85 R,8719,10030,0,10211,3903,0,135,35,0,70,20,10,85,65,0,20,0,0,false,false,false,false,
1617velv-oh-cmp-Q-13,Q-13,105-135 B,6133,8393,0,4149,5140,0,105,35,0,30,40,0,135,50,0,45,40,0,false,false,false,false,
1617velv-oh-cmp-Q-14,Q-14,95-170 B,10464,6253,0,8120,4507,0,95,35,0,20,40,0,170,80,0,50,40,0,false,false,false,false,
1617velv-oh-cmp-Q-15,Q-15,165-40 R,8581,6022,0,11187,535,0,165,70,0,85,0,10,40,25,0,15,0,0,false,false,false,false,
1617velv-oh-cmp-Q-16,Q-16,185-115 R,4969,9789,0,9812,6961,0,185,80,0,25,40,40,115,65,0,40,0,10,false,false,false,false,
1617velv-oh-cmp-Q-17,Q-17,125-140 B,10237,1001,0,8393,8719,0,125,40,0,45,40,0,140,95,0,35,10,0,false,false,false,false,
1617velv-oh-cmp-Q-18,Q-18,30-105 B,4507,4277,0,6987,10851,0,30,30,0,0,0,0,105,20,0,45,40,0,false,false,false,false,
1617velv-oh-cmp-Q-19,Q-19,95-230 B,10464,8581,0,10211,7043,0,95,65,0,30,0,0,230,145,0,45,40,0,false,false,false,false,
1617velv-oh-cmp-Q-20,Q-20,65-30 R,5029,5040,0,535,8426,0,65,0,0,65,0,0,30,0,0,20,0,10,false,false,false,false,
1617velv-oh-cmp-Q-21,Q-21,145-190 B,5140,6298,0,6022,6961,0,145,70,0,65,10,0,190,80,0,100,10,0,false,false,false,false,
1617velv-oh-cmp-Q-22,Q-22,140-95 R,10030,9789,0,6253,9290,0,140,70,0,30,40,0,95,15,0,30,40,10,false,false,false,false,
1617velv-oh-cmp-Q-23,Q-23,100-25 R,6133,3903,0,11187,9812,0,100,10,0,50,40,0,25,25,0,0,0,0,false,false,false,false,
1617velv-oh-cmp-Q-24,Q-24,135-170 B,4149,8120,0,4969,5501,0,135,80,0,55,0,0,170,75,0,55,40,0,false,false,false,false,
1617velv-oh-cmp-Q-25,Q-25,165-200 B,10464,5140,0,10237,5040,0,165,65,0,30,0,70,200,80,0,80,40,0,false,false,false,false,
1617velv-oh-cmp-Q-26,Q-26,110-45 R,9290,10211,0,10851,535,0,110,35,0,75,0,0,45,30,0,15,0,0,false,false,false,false,
1617velv-oh-cmp-Q-27,Q-27,140-65 R,8393,6987,0,9812,10030,0,140,55,0,45,40,0,65,45,0,20,0,0,false,false,false,false,
1617velv-oh-cmp-Q-28,Q-28,165-145 R,6961,5029,0,8581,4149,0,165,70,0,55,40,0,145,75,0,30,40,0,false,false,false,false,
1617velv-oh-cmp-Q-29,Q-29,120-150 B,7043,11187,0,6253,4969,0,120,80,0,0,40,0,150,75,0,75,0,0,false,false,false,false,
1617velv-oh-cmp-Q-30,Q-30,80-135 B,5501,8426,0,6022,8719,0,80,15,0,25,40,0,135,35,0,90,10,0,false,false,false,false,
1617velv-oh-cmp-Q-31,Q-31,200-140 R,1001,4507,0,3903,9789,0,200,100,0,60,40,0,140,65,0,35,40,0,false,false,false,false,
1617velv-oh-cmp-Q-32,Q-32,70-85 B,6298,8120,0,6133,4277,0,70,20,0,40,10,0,85,40,0,35,10,0,false,false,false,false,
1617velv-oh-cmp-Q-33,Q-33,130-90 R,10030,535,0,4969,10237,0,130,55,0,35,40,0,90,35,0,35,20,0,false,false,false,false,
1617velv-oh-cmp-Q-34,Q-34,160-75 R,8393,11187,0,6961,10464,0,160,95,0,65,0,0,75,35,0,30,10,0,false,false,false,false,
1617velv-oh-cmp-Q-35,Q-35,135-135 T,6987,6022,0,10211,1001,0,135,5,0,90,40,0,135,75,0,60,0,0,false,false,false,false,
1617velv-oh-cmp-Q-36,Q-36,140-195 B,6133,5040,0,10851,9789,0,140,35,0,65,40,0,195,110,0,45,40,0,false,false,false,false,
1617velv-oh-cmp-Q-37,Q-37,145-55 R,8719,7043,0,4149,6298,0,145,70,0,35,40,0,55,25,0,30,0,0,false,false,false,false,
1617velv-oh-cmp-Q-38,Q-38,110-210 B,6253,5029,0,5501,4277,0,110,30,0,40,40,0,210,130,0,40,40,0,false,false,false,false,
