TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-oh-ne,6298,Broken Axles,1,9,145,60,5,WC,0.90,21.6,23.5,18.7,20.2,5.4,6.1,0.0,0.0,4.1,6.7,5.9,5.3,6.3,5.2,-3.3,-2.0,
1617velv-oh-ne,10464,Loveland Nuts & Bolts,2,8,155,115,5,FC,0.80,45.7,41.1,42.1,37.0,11.0,10.0,0.0,0.0,37.4,32.5,0.8,0.5,-3.5,-2.2,7.1,6.2,
1617velv-oh-ne,9812,T-Noble,3,8,105,90,5,SC,0.80,43.4,38.4,48.0,41.2,16.3,15.1,0.0,0.0,21.4,17.9,4.9,4.7,0.9,0.5,-5.5,-3.3,
1617velv-oh-ne,11915,Dragons,4,8,75,125,5,SC,0.80,41.7,39.1,48.3,43.1,17.8,16.0,0.0,0.0,28.6,25.9,-5.3,-3.4,0.6,0.4,-7.2,-4.4,
1617velv-oh-ne,6440,The Metallic Controllers,5,8,70,60,5,S1,0.80,0.8,6.7,-0.5,6.0,2.5,3.3,0.0,0.0,0.2,4.4,-2.5,-1.7,0.6,0.5,0.7,0.2,
1617velv-oh-ne,6450,Kinetic-ore,6,7,136,90,5,F1,0.70,37.2,34.1,30.3,28.1,22.4,18.9,0.0,0.0,15.4,14.7,1.4,1.3,-2.0,-1.0,8.9,7.0,
1617velv-oh-ne,4494,WolverBots,7,7,120,70,5,F2,0.70,43.4,39.5,47.7,42.4,7.6,6.9,0.0,0.0,36.6,32.9,0.8,0.5,-1.5,-0.9,-2.7,-2.0,
1617velv-oh-ne,3903,Jaguars,8,6,131,85,5,S2,0.60,29.4,27.0,27.8,24.4,12.3,10.1,0.0,0.0,14.0,12.7,0.7,0.9,2.4,3.1,-0.9,-0.5,
1617velv-oh-ne,5029,PowerStackers,9,6,100,80,5,,0.60,21.4,21.3,22.1,21.8,6.2,5.9,0.0,0.0,14.6,14.8,0.7,0.6,-0.1,-0.2,-0.6,-0.4,
1617velv-oh-ne,4507,Robo Chargers,10,5,220,125,5,W1,0.50,55.3,48.1,44.8,40.4,19.8,17.7,0.0,0.0,20.5,18.3,14.9,12.1,-0.0,-0.1,10.5,7.8,
1617velv-oh-ne,11135,Rusty Knights FTC,11,5,195,55,5,,0.50,21.1,22.8,27.0,26.5,11.5,11.4,0.0,0.0,7.3,8.3,2.1,3.0,0.3,-0.0,-6.2,-3.6,
1617velv-oh-ne,9846,Pineapple Robotics,12,5,155,60,5,,0.50,21.6,19.9,24.7,21.9,7.9,6.1,0.0,0.0,20.7,18.1,-3.5,-2.4,-3.5,-2.0,0.5,0.1,
1617velv-oh-ne,9606,Smoking Motors,13,5,81,85,5,,0.50,23.2,23.2,-3.5,2.3,-7.4,-4.4,0.0,0.0,13.3,13.9,-0.3,-0.4,17.6,13.8,9.1,7.1,
1617velv-oh-ne,6150,Moderately Dangerous,14,4,250,90,5,,0.40,40.6,36.0,33.9,30.3,17.2,14.7,0.0,0.0,18.1,16.3,-1.0,-0.8,6.3,5.7,0.4,0.1,
1617velv-oh-ne,11187,AZTECHS FTC,15,4,172,90,5,,0.40,13.6,16.3,-2.7,2.8,-0.4,1.3,0.0,0.0,5.5,7.2,-0.8,0.3,9.3,7.3,7.0,6.2,
1617velv-oh-ne,4537,DRSS Enterprise,16,4,155,80,5,S1,0.40,17.9,19.9,18.6,20.5,16.1,14.3,0.0,0.0,3.2,5.7,-2.5,-1.1,1.1,0.7,-1.8,-1.4,
1617velv-oh-ne,5256,Spare Parts,17,4,141,50,5,W2,0.40,17.4,18.0,27.8,24.7,5.5,5.0,0.0,0.0,21.0,18.7,-1.4,-1.0,-7.7,-5.0,-2.7,-1.7,
1617velv-oh-ne,8393,BrainSTEM,18,4,135,75,5,,0.40,4.4,9.5,-3.9,2.8,-1.3,0.6,0.0,0.0,0.4,3.7,7.1,5.9,-1.7,-0.9,10.0,7.6,
1617velv-oh-ne,6961,The Radical Six,19,4,130,61,5,,0.40,15.0,16.2,15.7,17.3,7.6,8.1,0.0,0.0,5.1,6.7,3.4,2.4,-1.0,-1.2,0.4,0.1,
1617velv-oh-ne,11091,Reynoldsburg Robotics,20,4,45,50,5,,0.40,11.4,11.7,6.3,6.9,-3.7,-2.6,0.0,0.0,10.4,9.6,-2.0,-1.2,6.7,5.7,-1.5,-0.8,
1617velv-oh-ne,5754,Marburn Academy Marbotics,21,4,45,45,5,,0.40,1.8,5.2,3.7,6.7,1.7,3.0,0.0,0.0,2.2,3.9,-0.6,-0.6,-1.5,-1.2,-0.4,-0.3,
1617velv-oh-ne,9828,Ultron Unit,22,3,176,85,5,,0.30,27.6,26.5,20.5,20.6,9.0,8.4,0.0,0.0,-1.0,1.1,22.2,18.2,-2.6,-1.4,9.6,7.3,
1617velv-oh-ne,10084,Team Calamari,23,3,150,60,5,S2,0.30,17.1,16.5,17.6,16.6,-3.4,-1.5,0.0,0.0,13.9,12.3,5.4,4.8,1.2,0.7,-1.7,-0.8,
1617velv-oh-ne,10586,Vespula Rabota,24,2,116,50,5,,0.20,10.8,13.7,3.8,8.0,-0.3,2.1,0.0,0.0,1.7,4.3,1.9,1.1,7.6,6.0,-0.5,-0.3,
1617velv-oh-ne,4510,Techno Jackets,25,2,110,50,5,,0.20,1.2,6.0,-10.4,-2.6,-7.7,-3.8,0.0,0.0,4.4,7.1,2.2,1.3,2.3,1.3,9.3,7.3,
