TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1516resq-cmpd2,5916,BoBots,1,17,2134,571,9,WC,0.94,178.8,181.2,179.7,181.9,-2.7,-0.9,0.0,0.0,154.7,153.3,27.1,28.9,-0.3,-0.2,-0.6,-0.5,
1516resq-cmpd2,6137,RoBowties,2,16,2280,564,9,FC,0.89,255.6,240.5,245.4,230.6,16.6,15.5,0.0,0.0,178.7,169.3,50.7,46.6,9.6,8.9,0.6,1.0,
1516resq-cmpd2,4029,2 Bits and a Byte,3,14,2473,599,9,SC,0.78,286.5,268.7,283.6,265.3,24.8,22.8,0.0,0.0,168.7,161.5,90.2,81.3,2.9,3.0,0.1,0.4,
1516resq-cmpd2,11044,PML30-Y,4,14,2221,393,9,SC,0.78,150.0,150.5,140.9,142.3,1.0,1.5,0.0,0.0,134.9,131.5,7.1,11.3,7.0,6.1,2.2,2.1,
1516resq-cmpd2,5220,RoboKnights 5220,5,14,2089,487,9,,0.78,214.3,211.9,215.1,212.1,23.4,22.0,0.0,0.0,176.5,171.7,15.1,18.5,-0.7,-0.3,-0.1,0.1,
1516resq-cmpd2,8221,CUBIX^3,6,14,2057,592,9,W1,0.78,305.6,286.7,306.0,286.9,-0.7,0.2,0.0,0.0,244.2,228.2,61.2,57.6,0.9,0.8,-1.3,-0.9,
1516resq-cmpd2,3781,Westlake Pi-Rho Maniacs,7,14,2015,487,9,S2,0.78,260.1,245.4,252.2,238.0,22.8,20.6,0.0,0.0,163.6,154.8,73.3,69.5,0.5,0.6,7.4,6.8,
1516resq-cmpd2,6299,ViperBots QuadX,8,14,1996,490,9,S1,0.78,222.5,215.2,228.3,219.6,3.6,4.2,0.0,0.0,184.8,174.7,38.2,39.5,-4.2,-3.2,-1.6,-1.2,
1516resq-cmpd2,5975,CYBOTS,9,14,1801,498,9,,0.78,157.8,159.8,161.0,162.2,3.9,4.6,0.0,0.0,75.2,80.6,82.0,77.1,-3.3,-2.6,0.1,0.2,
1516resq-cmpd2,5385,Enigma Riddlers,10,14,1691,533,9,,0.78,191.7,187.5,182.3,178.8,8.3,8.2,0.0,0.0,117.5,114.2,61.7,61.1,4.2,3.9,5.2,4.8,
1516resq-cmpd2,7242,RoboCats Delta Team,11,14,1594,448,9,,0.78,106.2,114.3,110.8,117.8,2.7,3.5,0.0,0.0,80.6,86.4,25.0,26.0,-2.2,-1.7,-2.4,-1.9,
1516resq-cmpd2,7655,The Q is Silqent,12,13,2442,456,9,,0.72,230.0,215.5,221.4,207.1,-0.9,-0.4,0.0,0.0,197.8,184.6,31.8,29.8,1.2,1.5,7.4,6.9,
1516resq-cmpd2,8644,The Brainstormers,13,12,2608,581,9,S1,0.67,228.0,218.3,229.2,218.9,32.6,29.6,0.0,0.0,156.4,150.5,41.0,39.9,-2.1,-1.7,0.9,1.1,
1516resq-cmpd2,7172,Technical Difficulties,14,12,2604,457,9,,0.67,179.8,179.8,168.0,169.3,21.9,19.9,0.0,0.0,176.3,171.2,-25.0,-17.1,6.5,5.8,5.2,4.7,
1516resq-cmpd2,6981,Hortonville Robotics,15,12,2463,482,9,,0.67,181.5,178.0,188.8,183.3,22.6,20.8,0.0,0.0,102.4,102.8,59.6,56.4,-3.0,-2.0,-4.2,-3.3,
1516resq-cmpd2,4997,Masquerade,16,12,2220,564,9,F1,0.67,213.3,207.4,202.1,197.3,4.6,5.1,0.0,0.0,212.4,201.5,-9.8,-4.6,6.1,5.4,5.1,4.7,
1516resq-cmpd2,10889,ROBOTRIX,17,12,2198,463,9,,0.67,142.2,146.5,142.2,146.0,7.4,7.7,0.0,0.0,136.2,134.3,-2.5,2.9,1.2,1.4,-1.2,-0.9,
1516resq-cmpd2,3537,The MechaHampsters,18,12,2180,599,9,,0.67,214.6,209.7,209.0,204.5,9.0,9.3,0.0,0.0,126.7,127.2,73.5,68.3,5.5,4.8,0.1,0.3,
1516resq-cmpd2,3486,Techno Warriors Advanced,19,12,2066,562,9,,0.67,192.5,188.1,185.0,181.4,3.8,4.7,0.0,0.0,142.6,138.9,42.3,41.1,3.9,3.4,3.6,3.3,
1516resq-cmpd2,7209,Tech Hogs Robotics,20,12,1758,400,9,,0.67,104.6,112.2,89.3,98.3,10.2,10.4,0.0,0.0,56.8,63.0,29.2,31.3,8.4,7.6,7.0,6.4,
1516resq-cmpd2,6047,Twisted Axles,21,12,1678,467,9,,0.67,179.9,177.0,172.2,170.1,3.2,3.7,0.0,0.0,134.4,132.2,33.2,32.9,9.1,8.1,-1.4,-1.1,
1516resq-cmpd2,6022,TBD - To Be Determined,22,11,2478,419,9,W2,0.61,240.7,227.9,223.9,212.2,3.6,4.4,0.0,0.0,184.0,174.4,48.6,44.6,4.6,4.5,12.2,11.2,
1516resq-cmpd2,8606,RSF Intergalactic Dragons,23,10,2573,538,9,,0.56,183.2,183.4,184.0,183.5,15.2,14.4,0.0,0.0,130.4,130.9,39.9,39.9,-2.3,-1.8,1.5,1.7,
1516resq-cmpd2,6389,The Lazybotts,24,10,2311,510,9,,0.56,212.8,204.3,220.5,210.2,6.5,6.7,0.0,0.0,198.1,188.4,14.1,13.7,-5.9,-4.6,-1.8,-1.3,
1516resq-cmpd2,4347,NanoGurus,25,10,2203,459,9,,0.56,196.4,185.6,201.0,189.2,11.3,10.2,0.0,0.0,145.8,138.0,41.5,39.0,-2.1,-1.7,-2.5,-1.9,
1516resq-cmpd2,7477,Super 7,26,10,2137,488,9,,0.56,197.3,195.0,188.3,186.2,8.1,8.4,0.0,0.0,184.5,176.6,-3.1,2.6,7.7,7.2,1.3,1.5,
1516resq-cmpd2,5202,Zip TIE Fighters,27,10,2052,407,9,,0.56,170.6,168.1,175.7,172.0,29.3,26.5,0.0,0.0,128.6,123.2,14.1,19.3,-1.4,-0.9,-3.8,-3.0,
1516resq-cmpd2,8681,A Few Loose Screws,28,10,2022,455,9,,0.56,169.5,163.1,171.7,164.3,22.8,20.6,0.0,0.0,103.6,101.7,46.4,43.0,-3.2,-2.3,1.1,1.1,
1516resq-cmpd2,8390,Nerd Herd,29,10,1958,433,9,,0.56,153.6,148.9,150.6,145.6,12.9,12.5,0.0,0.0,79.5,81.0,60.1,54.0,1.2,1.4,1.8,1.9,
1516resq-cmpd2,6451,Tarpon Robotics,30,10,1920,490,9,,0.56,160.7,159.2,159.5,157.7,-9.1,-6.5,0.0,0.0,94.2,96.6,72.5,66.2,3.1,2.9,-1.8,-1.4,
1516resq-cmpd2,8466,The Fellowship of the Robot,31,10,1783,592,9,,0.56,208.2,197.8,202.9,192.8,3.4,3.3,0.0,0.0,152.5,146.3,48.5,44.7,3.7,3.5,1.6,1.5,
1516resq-cmpd2,10183,KKST-Girls,32,10,1126,282,9,,0.56,50.2,59.7,48.6,57.4,4.2,4.6,0.0,0.0,38.5,43.2,9.1,12.6,-1.5,-0.8,3.1,3.0,
1516resq-cmpd2,10165,Apex Predators,33,8,2380,510,9,,0.44,128.7,133.4,119.6,125.5,20.7,19.9,0.0,0.0,108.9,109.0,-4.9,1.0,4.0,3.4,5.0,4.4,
1516resq-cmpd2,5795,Back To The Drawing Board,34,8,2193,492,9,,0.44,145.8,147.3,146.2,147.0,8.4,8.2,0.0,0.0,99.3,100.8,38.7,38.3,-0.6,-0.0,0.1,0.3,
1516resq-cmpd2,5110,Wingus & Dingus,35,8,2140,473,9,F2,0.44,131.2,133.5,125.6,128.4,6.5,6.4,0.0,0.0,113.3,112.4,6.6,10.2,4.9,4.4,0.7,0.7,
1516resq-cmpd2,11058,AutoVortex Transilvania,36,8,2118,466,9,,0.44,160.7,160.4,156.1,156.0,2.2,3.5,0.0,0.0,105.8,107.8,49.0,45.6,3.7,3.5,0.9,0.9,
1516resq-cmpd2,9789,TOXIC,37,8,2113,461,9,,0.44,147.8,145.9,145.3,143.5,13.0,12.2,0.0,0.0,56.2,61.3,74.9,68.9,3.8,3.5,-1.3,-1.0,
1516resq-cmpd2,7486,Team Erebor,38,8,1852,448,9,,0.44,131.6,131.4,117.5,118.9,1.6,2.2,0.0,0.0,65.3,68.6,55.2,51.9,9.6,8.5,4.5,3.9,
1516resq-cmpd2,6220,Centripetal,39,8,1728,398,9,,0.44,140.9,134.8,132.6,127.3,15.3,14.2,0.0,0.0,49.5,52.8,65.9,58.8,10.2,8.9,-1.8,-1.4,
1516resq-cmpd2,9851,C4 (Computational Center for Competitive Circuitry),40,8,1623,423,9,,0.44,108.0,108.2,107.8,107.5,20.8,19.3,0.0,0.0,69.9,71.2,14.1,14.6,3.1,3.1,-2.9,-2.3,
1516resq-cmpd2,11059,FnC,41,8,1557,342,9,,0.44,72.1,77.6,61.7,68.2,-4.9,-3.4,0.0,0.0,41.9,46.4,33.5,33.0,1.6,1.5,8.8,7.9,
