TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-cmpd2,5916,BoBots,1,17,2134,571,9,WC,
1516resq-cmpd2,6137,RoBowties,2,16,2280,564,9,FC,
1516resq-cmpd2,4029,2 Bits and a Byte,3,14,2473,599,9,SC,
1516resq-cmpd2,11044,PML30-Y,4,14,2221,393,9,SC,
1516resq-cmpd2,5220,RoboKnights 5220,5,14,2089,487,9,,
1516resq-cmpd2,8221,CUBIX^3,6,14,2057,592,9,W1,
1516resq-cmpd2,3781,Westlake Pi-Rho Maniacs,7,14,2015,487,9,S2,
1516resq-cmpd2,6299,ViperBots QuadX,8,14,1996,490,9,S1,
1516resq-cmpd2,5975,CYBOTS,9,14,1801,498,9,,
1516resq-cmpd2,5385,Enigma Riddlers,10,14,1691,533,9,,
1516resq-cmpd2,7242,RoboCats Delta Team,11,14,1594,448,9,,
1516resq-cmpd2,7655,The Q is Silqent,12,13,2442,456,9,,
1516resq-cmpd2,8644,The Brainstormers,13,12,2608,581,9,S1,
1516resq-cmpd2,7172,Technical Difficulties,14,12,2604,457,9,,
1516resq-cmpd2,6981,Hortonville Robotics,15,12,2463,482,9,,
1516resq-cmpd2,4997,Masquerade,16,12,2220,564,9,F1,
1516resq-cmpd2,10889,ROBOTRIX,17,12,2198,463,9,,
1516resq-cmpd2,3537,The MechaHampsters,18,12,2180,599,9,,
1516resq-cmpd2,3486,Techno Warriors Advanced,19,12,2066,562,9,,
1516resq-cmpd2,7209,Tech Hogs Robotics,20,12,1758,400,9,,
1516resq-cmpd2,6047,Twisted Axles,21,12,1678,467,9,,
1516resq-cmpd2,6022,TBD - To Be Determined,22,11,2478,419,9,W2,
1516resq-cmpd2,8606,RSF Intergalactic Dragons,23,10,2573,538,9,,
1516resq-cmpd2,6389,The Lazybotts,24,10,2311,510,9,,
1516resq-cmpd2,4347,NanoGurus,25,10,2203,459,9,,
1516resq-cmpd2,7477,Super 7,26,10,2137,488,9,,
1516resq-cmpd2,5202,Zip TIE Fighters,27,10,2052,407,9,,
1516resq-cmpd2,8681,A Few Loose Screws,28,10,2022,455,9,,
1516resq-cmpd2,8390,Nerd Herd,29,10,1958,433,9,,
1516resq-cmpd2,6451,Tarpon Robotics,30,10,1920,490,9,,
1516resq-cmpd2,8466,The Fellowship of the Robot,31,10,1783,592,9,,
1516resq-cmpd2,10183,KKST-Girls,32,10,1126,282,9,,
1516resq-cmpd2,10165,Apex Predators,33,8,2380,510,9,,
1516resq-cmpd2,5795,Back To The Drawing Board,34,8,2193,492,9,,
1516resq-cmpd2,5110,Wingus & Dingus,35,8,2140,473,9,F2,
1516resq-cmpd2,11058,AutoVortex Transilvania,36,8,2118,466,9,,
1516resq-cmpd2,9789,TOXIC,37,8,2113,461,9,,
1516resq-cmpd2,7486,Team Erebor,38,8,1852,448,9,,
1516resq-cmpd2,6220,Centripetal,39,8,1728,398,9,,
1516resq-cmpd2,9851,C4 (Computational Center for Competitive Circuitry),40,8,1623,423,9,,
1516resq-cmpd2,11059,FnC,41,8,1557,342,9,,
1516resq-cmpd2,4143,Occam's Razor,42,6,2546,458,9,S2,
1516resq-cmpd2,4924,Tuxedo Pandas,43,6,2442,433,9,,
1516resq-cmpd2,7591,Voltage of Imagination,44,6,2193,413,9,,
1516resq-cmpd2,4082,RoboSpartans,45,6,1968,581,9,,
1516resq-cmpd2,11057,LOG-2016,46,6,1859,398,9,,
1516resq-cmpd2,10060,Klamath Coyotes,47,6,1840,457,9,,
1516resq-cmpd2,8907,Blue Box Bots,48,6,1824,394,9,,
1516resq-cmpd2,4290,LASA High PHidelity,49,6,1820,281,9,,
1516resq-cmpd2,8686,Height Differential,50,6,1782,476,9,,
1516resq-cmpd2,8660,Charging Champions,51,6,1742,517,9,,
1516resq-cmpd2,11048,Shockwave,52,6,1612,377,9,,
1516resq-cmpd2,6109,Punabots,53,6,1545,419,9,,
1516resq-cmpd2,11042,MalFunction,54,6,1300,293,9,,
1516resq-cmpd2,7350,Watts NXT?,55,5,2075,321,9,,
1516resq-cmpd2,3415,Lancers,56,4,2034,399,9,,
1516resq-cmpd2,11052,Translate Server Error,57,4,1884,369,9,,
1516resq-cmpd2,7351,Dynamic Signals,58,4,1853,411,9,,
1516resq-cmpd2,11050,Elite Engineers,59,4,1807,336,9,,
1516resq-cmpd2,8668,Error 404: Team Name Not Found,60,4,1720,385,9,,
1516resq-cmpd2,2997,Beauty Bot and the Beasts,61,4,1542,364,9,,
1516resq-cmpd2,11051,PATTERN,62,4,1518,304,9,,
1516resq-cmpd2,11040,Return of the Screws,63,2,1859,323,9,,
1516resq-cmpd2,8913,Brainy Bots,64,0,1164,218,9,,
