TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-ctcmp,5873,Dragon Terminators,1,10,292,144,5,FC,
1516resq-ctcmp,6081,i2r robotics,2,10,188,210,5,WC,
1516resq-ctcmp,4286,Dragonoids,3,10,176,105,5,W1,
1516resq-ctcmp,40,HAX,4,8,277,215,5,F1,
1516resq-ctcmp,10763,LIONS,5,8,181,126,5,SC,
1516resq-ctcmp,8699,The League of Extraordinary Roboticist,6,6,393,174,5,S1,
1516resq-ctcmp,7596,Metal Storm,7,6,255,172,5,SC,
1516resq-ctcmp,8391,W-Prime Robotics,8,6,239,172,5,S1,
1516resq-ctcmp,6762,N R G (Northwestern Robotics Gearheads),9,6,230,118,5,W2,
1516resq-ctcmp,8152,Portland Cybernetics,10,6,211,210,5,S2,
1516resq-ctcmp,5518,Dutchman's Derivatives,11,6,157,133,5,S2,
1516resq-ctcmp,5520,Binary Buccaneers,12,6,128,90,5,,
1516resq-ctcmp,7034,Singularity Technology,13,4,245,142,5,,
1516resq-ctcmp,4774,Jesuits,14,4,241,87,5,F2,
1516resq-ctcmp,7028,Flaming Marshmellows,15,4,217,197,5,,
1516resq-ctcmp,10132,Winged Beavers,16,4,122,215,5,,
1516resq-ctcmp,273,Tigers,17,2,235,115,5,,
1516resq-ctcmp,10820,Falconeers,18,2,231,174,5,,
1516resq-ctcmp,10877,Cardinals,19,2,226,99,5,,
1516resq-ctcmp,36,Wyverns,20,2,184,90,5,,
1516resq-ctcmp,130,Blazing Spirts,21,2,134,96,5,,
1516resq-ctcmp,5519,Radical PiRates,22,2,122,153,5,,
1516resq-ctcmp,5017,RoboEpic,23,2,86,43,5,,
1516resq-ctcmp,9928,Planet Vulcan,24,2,78,81,5,,
