TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1516resq-wimi,10291,FTC Tues 5:30 pm,1,10,119,87,5,FC,1.00,23.1,23.5,25.8,24.8,6.9,5.9,0.0,0.0,19.2,19.0,0.3,0.3,-3.3,-1.9,0.6,0.5,
1516resq-wimi,6981,Hortonville Robotics,2,8,311,175,5,WC,0.80,77.0,65.5,57.2,50.4,13.8,11.9,0.0,0.0,44.5,39.1,1.8,0.9,17.0,13.5,2.8,1.4,
1516resq-wimi,4106,Supposable Thumbs,3,8,181,114,5,SC,0.80,49.7,45.5,52.8,46.8,-1.5,-0.9,0.0,0.0,54.5,48.1,0.6,0.4,-4.0,-2.3,0.8,0.9,
1516resq-wimi,7979,Apple Tau,4,8,166,175,5,SC,0.80,20.1,22.6,11.1,13.2,2.4,2.3,0.0,0.0,7.9,10.6,-1.1,-0.4,11.0,10.0,-2.0,-0.7,
1516resq-wimi,9170,Sheboygan County FTC,5,8,145,66,5,F1,0.80,12.7,17.8,28.1,27.1,7.6,6.6,0.0,0.0,16.6,18.1,-7.2,-4.5,-4.2,-2.5,-11.1,-6.9,
1516resq-wimi,7030,RoboMinds,6,8,103,56,5,,0.80,20.3,17.6,13.7,13.9,-1.0,-0.3,0.0,0.0,16.5,15.1,2.6,1.4,2.3,1.4,4.4,2.2,
1516resq-wimi,9956,The Knack,7,6,207,114,5,,0.60,44.4,39.7,35.0,30.8,0.6,0.4,0.0,0.0,30.3,27.8,-3.1,-1.9,16.6,13.3,-7.2,-4.5,
1516resq-wimi,4267,RoboChix,8,6,133,52,5,,0.60,6.1,9.6,12.1,13.0,0.9,0.9,0.0,0.0,10.3,11.8,-0.5,-0.0,-4.6,-3.1,-1.4,-0.4,
1516resq-wimi,8572,Wall-Y Robotics,9,6,109,101,5,,0.60,23.0,21.3,7.9,9.2,0.2,0.4,0.0,0.0,8.6,9.2,1.3,0.7,12.8,10.9,2.3,1.2,
1516resq-wimi,6984,STEMpocalypse,10,6,103,104,5,,0.60,20.0,20.8,26.9,25.7,0.1,0.2,0.0,0.0,22.0,22.2,-4.0,-2.7,1.8,1.0,-8.7,-6.0,
1516resq-wimi,4116,That Team!,11,4,191,59,5,S1,0.40,28.4,26.2,10.9,12.2,7.1,5.8,0.0,0.0,17.5,17.6,2.3,2.0,1.4,0.8,16.1,13.2,
1516resq-wimi,5650,Viking II,12,4,182,89,5,S1,0.40,17.9,19.5,21.9,22.3,-1.9,-0.9,0.0,0.0,23.8,23.1,-0.3,-0.1,-3.7,-2.7,-0.3,-0.1,
1516resq-wimi,10760,FUNK-tions,13,4,154,58,5,,0.40,18.4,17.8,13.4,14.9,-0.2,0.0,0.0,0.0,15.1,15.8,0.7,0.4,2.8,1.5,2.2,1.3,
1516resq-wimi,6806,Ratchet Robotics,14,4,88,53,5,,0.40,5.9,9.4,12.8,13.2,-0.5,-0.1,0.0,0.0,6.8,8.3,0.8,1.3,-1.2,-0.3,-5.6,-3.6,
1516resq-wimi,265,Viking Robotics,15,2,261,129,5,,0.20,30.2,30.0,2.8,6.6,-1.2,-0.4,0.0,0.0,19.9,20.0,15.3,12.6,-3.7,-2.2,31.2,25.5,
1516resq-wimi,7974,Great Scott!,16,2,221,129,5,,0.20,41.3,34.2,23.3,20.5,0.4,0.5,0.0,0.0,22.3,19.4,15.7,12.7,2.9,1.5,15.1,12.0,
1516resq-wimi,3547,Pixel Warriors,17,2,133,53,5,W1,0.20,20.1,18.8,20.5,18.8,0.4,0.2,0.0,0.0,20.3,18.8,1.0,0.8,-1.7,-1.0,1.3,1.0,
1516resq-wimi,9224,Spark Industries,18,2,88,44,5,,0.20,-4.7,1.0,3.3,5.5,2.3,2.4,0.0,0.0,-2.6,1.0,-4.4,-2.7,-0.1,0.2,-7.9,-4.8,
1516resq-wimi,6914,Charging Chaos,19,2,77,65,5,,0.20,2.5,5.6,1.7,5.5,-0.2,-0.1,0.0,0.0,4.4,7.0,1.1,0.6,-2.8,-1.9,3.5,2.0,
1516resq-wimi,8823,Mariner Mayhem,20,0,52,16,5,,0.00,-16.6,-8.4,-9.4,-3.7,-0.5,-0.2,0.0,0.0,-8.0,-3.0,-2.9,-1.9,-5.2,-3.4,-2.0,-1.4,
