TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-az-ch-Q-1,Q-1,0-50 B,11399,9695,0,11219,10369,0,0,0,0,0,0,0,50,10,0,40,0,0,false,false,false,false,
1617velv-az-ch-Q-2,Q-2,90-30 R,11980,5661,0,10523,2873,0,90,10,0,40,40,0,30,10,0,20,0,0,false,false,false,false,
1617velv-az-ch-Q-3,Q-3,28-75 B,8499,11365,0,10157,6174,0,28,5,0,23,0,0,75,15,0,20,40,0,false,false,false,false,
1617velv-az-ch-Q-4,Q-4,70-45 R,11430,6900,0,7840,11794,0,70,30,0,0,0,40,45,5,0,40,0,0,false,false,false,false,
1617velv-az-ch-Q-5,Q-5,45-95 B,201,12241,0,10246,8784,0,45,40,0,5,0,0,95,35,0,60,0,0,false,false,false,false,
1617velv-az-ch-Q-6,Q-6,16-117 B,11577,11740,0,3666,7156,0,16,5,0,1,10,0,117,40,0,77,0,0,false,false,false,false,
1617velv-az-ch-Q-7,Q-7,35-10 R,11794,11399,0,10157,2873,0,35,5,0,30,0,0,10,0,0,10,0,0,false,false,false,false,
1617velv-az-ch-Q-8,Q-8,165-30 R,10246,7840,0,11980,10369,0,165,100,0,55,10,0,30,0,0,20,0,10,false,false,false,false,
1617velv-az-ch-Q-9,Q-9,40-67 B,10523,6900,0,11577,6174,0,40,10,0,30,0,0,67,15,0,12,40,0,false,false,false,false,
1617velv-az-ch-Q-10,Q-10,26-115 B,201,11365,0,3666,9695,0,26,0,0,16,10,0,115,40,0,75,0,0,false,false,false,false,
1617velv-az-ch-Q-11,Q-11,70-10 R,8784,11219,0,8499,11740,0,70,40,0,30,0,0,10,0,0,10,0,0,false,false,false,false,
1617velv-az-ch-Q-12,Q-12,39-40 B,12241,7156,0,5661,11430,0,39,0,0,39,0,0,40,15,0,25,0,0,false,false,false,false,
1617velv-az-ch-Q-13,Q-13,140-60 R,3666,6174,0,11399,10246,0,140,40,0,60,40,0,60,20,0,40,0,0,false,false,false,false,
1617velv-az-ch-Q-14,Q-14,80-5 R,2873,9695,0,11740,6900,0,80,10,0,30,0,40,5,5,0,0,0,0,false,false,false,false,
1617velv-az-ch-Q-15,Q-15,36-45 B,7156,11794,0,201,10523,0,36,5,0,31,0,0,45,10,0,35,0,0,false,false,false,false,
1617velv-az-ch-Q-16,Q-16,30-6 R,11430,8784,0,11980,11365,0,30,0,0,30,0,0,6,5,0,1,0,0,false,false,false,false,
1617velv-az-ch-Q-17,Q-17,30-30 T,11219,10157,0,7840,5661,0,30,10,0,20,0,0,30,0,0,30,0,0,false,false,false,false,
1617velv-az-ch-Q-18,Q-18,32-25 R,10369,11577,0,8499,12241,0,32,0,0,22,0,10,25,5,0,20,0,0,false,false,false,false,
1617velv-az-ch-Q-19,Q-19,35-20 R,10246,11740,0,11365,10523,0,35,5,0,30,0,0,20,10,0,10,0,0,false,false,false,false,
1617velv-az-ch-Q-20,Q-20,70-20 R,6174,11980,0,11794,9695,0,70,30,0,40,0,0,20,5,0,5,10,0,false,false,false,false,
1617velv-az-ch-Q-21,Q-21,170-15 R,5661,8499,0,11399,6900,0,170,70,0,60,0,40,15,15,0,0,0,0,false,false,false,false,
1617velv-az-ch-Q-22,Q-22,20-25 B,201,11577,0,11430,11219,0,20,0,0,20,0,0,25,5,0,20,0,0,false,false,false,false,
1617velv-az-ch-Q-23,Q-23,65-25 R,7156,10369,0,10157,8784,0,65,10,0,15,0,40,25,5,0,20,0,0,false,false,false,false,
1617velv-az-ch-Q-24,Q-24,125-15 R,2873,3666,0,7840,12241,0,125,40,0,75,0,10,15,5,0,10,0,0,false,false,false,false,
1617velv-az-ch-Q-25,Q-25,75-0 R,10523,8499,0,11430,9695,0,75,35,0,40,0,0,0,0,0,0,0,0,false,false,false,false,
1617velv-az-ch-Q-26,Q-26,40-46 B,11219,6900,0,10246,7156,0,40,10,0,30,0,0,46,30,0,16,0,0,false,false,false,false,
1617velv-az-ch-Q-27,Q-27,20-25 B,11365,7840,0,11399,11577,0,20,0,0,20,0,0,25,5,0,20,0,0,false,false,false,false,
1617velv-az-ch-Q-28,Q-28,60-35 R,2873,6174,0,201,10369,0,60,20,0,20,20,0,35,15,0,20,0,0,false,false,false,false,
1617velv-az-ch-Q-29,Q-29,15-50 B,5661,11794,0,8784,3666,0,15,5,0,10,0,0,50,10,0,40,0,0,false,false,false,false,
1617velv-az-ch-Q-30,Q-30,30-65 B,11740,10157,0,12241,11980,0,30,0,0,30,0,0,65,45,0,10,10,0,false,false,false,false,
1617velv-az-ch-SF-1-1,SF-1-1,200-90 R,6174,3666,7840,8784,5661,10523,200,85,0,75,40,0,90,45,0,45,0,0,false,false,false,false,
1617velv-az-ch-SF-2-1,SF-2-1,100-30 R,10246,11980,2873,11430,8499,6900,100,65,0,35,0,0,30,0,0,30,0,0,false,false,false,false,
1617velv-az-ch-SF-1-2,SF-1-2,75-40 R,6174,3666,7840,8784,5661,10523,75,45,0,10,20,0,40,10,0,30,0,0,false,false,false,false,
1617velv-az-ch-SF-2-2,SF-2-2,150-10 R,10246,11980,2873,11430,8499,6900,150,80,0,70,0,0,10,0,0,10,0,0,false,false,false,false,
1617velv-az-ch-F-1,F-1,85-260 B,6174,3666,7840,10246,11980,2873,85,40,0,5,40,0,260,35,0,45,20,160,false,false,false,false,
1617velv-az-ch-F-2,F-2,80-110 B,6174,3666,7840,10246,11980,2873,80,20,0,20,40,0,110,70,0,40,0,0,false,false,false,false,
