TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-txse-lc,6455,MoHawk Warriors Orange,1,10,225,177,5,SC,1.00,78.3,68.6,82.2,71.0,28.2,25.7,0.0,0.0,21.6,19.6,28.6,23.3,-0.1,-0.2,-3.7,-2.4,
1617velv-txse-lc,12209,Friendswood High School - Blue,2,10,97,124,5,SC,1.00,43.1,41.8,34.9,35.0,5.2,8.3,0.0,0.0,26.8,24.0,2.7,2.6,8.4,6.7,-0.1,-0.1,
1617velv-txse-lc,8366,Dragon Domination,3,8,230,150,5,S1,0.80,67.6,59.3,71.1,61.6,18.3,16.6,0.0,0.0,23.4,21.2,28.6,23.0,-2.7,-1.8,-0.9,-0.6,
1617velv-txse-lc,12456,Big Red,4,8,208,70,5,FC,0.80,25.3,26.6,16.9,19.7,10.3,10.2,0.0,0.0,9.4,10.6,-2.4,-0.8,8.1,6.5,0.4,0.2,
1617velv-txse-lc,12364,Knightron-12364,5,8,176,75,5,F1,0.80,42.7,37.7,31.7,29.0,16.8,15.8,0.0,0.0,24.1,20.6,1.9,1.1,-0.1,-0.1,11.1,8.6,
1617velv-txse-lc,7216,NinjaSharks,6,8,160,70,5,WC,0.80,31.3,28.7,24.7,22.9,2.1,2.8,0.0,0.0,23.1,20.4,0.3,0.1,5.8,5.2,0.7,0.4,
1617velv-txse-lc,10832,Talon,7,8,157,75,5,F2,0.80,27.5,26.9,31.5,29.2,23.0,18.8,0.0,0.0,7.0,8.7,-0.5,0.3,-2.0,-1.2,-2.1,-1.3,
1617velv-txse-lc,10479,Talon Industries,8,8,146,125,5,W1,0.80,34.9,35.3,33.6,34.4,9.4,11.5,0.0,0.0,21.8,21.0,2.7,2.2,1.0,0.5,0.3,0.2,
1617velv-txse-lc,11524,Team Name Wanted: Dead or Alive,9,8,107,177,5,W2,0.80,79.6,70.8,82.5,72.5,54.9,45.6,0.0,0.0,23.1,21.7,4.9,5.4,-3.4,-2.1,0.5,0.3,
1617velv-txse-lc,12218,Friendswood High School - White,10,7,150,120,5,,0.70,22.2,23.3,16.4,18.0,1.7,3.1,0.0,0.0,20.5,18.5,1.1,2.0,-1.0,-0.6,6.9,5.7,
1617velv-txse-lc,8668,Error 404: Team Name Not Found,11,6,214,105,5,S1,0.60,58.1,51.5,60.1,52.7,30.6,25.3,0.0,0.0,28.5,25.8,0.8,1.3,-1.7,-1.1,-0.3,-0.3,
