TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-txse-hlcmp-Q-1,Q-1,10-80 B,12209,12423,0,7537,11646,0,10,0,0,10,0,0,80,0,0,30,10,40,false,false,false,false,
1617velv-txse-hlcmp-Q-2,Q-2,37-40 B,11640,10832,0,7536,11811,0,37,15,0,22,0,0,40,0,0,30,10,0,false,false,false,false,
1617velv-txse-hlcmp-Q-3,Q-3,74-21 R,10831,11524,0,12218,4683,0,74,30,0,34,10,0,21,10,0,11,0,0,false,false,false,false,
1617velv-txse-hlcmp-Q-4,Q-4,50-45 R,10753,7536,0,11811,12423,0,50,0,0,0,10,40,45,5,0,40,0,0,false,false,false,false,
1617velv-txse-hlcmp-Q-5,Q-5,47-35 R,11524,12209,0,10831,10832,0,47,30,0,17,0,0,35,5,0,30,0,0,false,false,false,false,
1617velv-txse-hlcmp-Q-6,Q-6,5-38 B,10753,4683,0,12218,11640,0,5,0,0,5,0,0,38,5,0,33,0,0,false,false,false,false,
1617velv-txse-hlcmp-Q-7,Q-7,20-103 B,11646,7536,0,7537,11524,0,20,0,0,10,10,0,103,60,0,33,10,0,false,false,false,false,
1617velv-txse-hlcmp-Q-8,Q-8,0-40 B,10753,12423,0,4683,12209,0,0,0,0,0,0,0,40,0,0,40,0,0,false,false,false,false,
1617velv-txse-hlcmp-Q-9,Q-9,52-50 R,12218,7537,0,11811,10832,0,52,10,0,42,0,0,50,50,0,0,0,0,false,false,false,false,
1617velv-txse-hlcmp-Q-10,Q-10,32-10 R,11640,10831,0,11646,12423,0,32,0,0,32,0,0,10,0,0,10,0,0,false,false,false,false,
1617velv-txse-hlcmp-Q-11,Q-11,35-84 B,7537,11811,0,11524,4683,0,35,5,0,20,10,0,84,60,0,24,0,0,false,false,false,false,
1617velv-txse-hlcmp-Q-12,Q-12,23-33 B,12209,12218,0,11640,7536,0,23,10,0,13,0,0,33,0,0,33,0,0,false,false,false,false,
1617velv-txse-hlcmp-Q-13,Q-13,85-85 T,10831,11646,0,10832,10753,0,85,5,0,30,10,40,85,55,0,20,10,0,false,false,false,false,
1617velv-txse-hlcmp-Q-14,Q-14,75-49 R,11524,12218,0,12423,11640,0,75,40,0,25,10,0,49,35,0,14,0,0,false,false,false,false,
1617velv-txse-hlcmp-Q-15,Q-15,0-40 B,11811,4683,0,12209,11646,0,0,0,0,0,0,0,40,0,0,40,0,0,false,false,false,false,
1617velv-txse-hlcmp-Q-16,Q-16,20-30 B,7537,7536,0,10831,10753,0,20,0,0,20,0,0,30,0,0,20,10,0,false,false,false,false,
1617velv-txse-hlcmp-Q-17,Q-17,85-37 R,10832,12423,0,4683,11640,0,85,75,0,10,0,0,37,5,0,32,0,0,false,true,true,true,
1617velv-txse-hlcmp-SF-1-1,SF-1-1,41-45 B,11524,7537,0,10831,11811,0,41,30,0,11,0,0,45,10,0,35,0,0,false,false,false,false,
1617velv-txse-hlcmp-SF-2-1,SF-2-1,26-42 B,11640,10832,0,12218,12209,0,26,5,0,21,0,0,42,10,0,32,0,0,false,false,false,false,
1617velv-txse-hlcmp-SF-1-2,SF-1-2,14-70 B,11524,7537,0,10831,11811,0,14,0,0,14,0,0,70,40,0,30,0,0,false,false,false,false,
1617velv-txse-hlcmp-SF-2-2,SF-2-2,61-21 R,11640,10832,0,12218,12209,0,61,15,0,46,0,0,21,10,0,11,0,0,false,false,false,false,
1617velv-txse-hlcmp-SF-2-3,SF-2-3,53-40 R,11640,10832,0,12218,12209,0,53,30,0,23,0,0,40,10,0,30,0,0,false,false,false,false,
1617velv-txse-hlcmp-F-1,F-1,70-75 B,10831,11811,0,11640,10832,0,70,40,0,20,10,0,75,50,0,25,0,0,false,false,false,false,
1617velv-txse-hlcmp-F-2,F-2,30-62 B,10831,11811,0,11640,10832,0,30,10,0,20,0,0,62,40,0,22,0,0,false,false,false,false,
