TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-okmu,8373,Diva Force,1,10,300,179,5,WC,
1516resq-okmu,9847,MeteorBots,2,10,161,119,5,FC,
1516resq-okmu,10156,The Sting,3,10,86,116,5,F1,
1516resq-okmu,7163,The Bazinga Project,4,8,293,152,5,W1,
1516resq-okmu,5044,Pirates,5,8,120,163,5,SC,
1516resq-okmu,10259,Science,6,6,138,179,5,SC,
1516resq-okmu,6144,The Lunatics,7,6,116,137,5,S1,
1516resq-okmu,8636,FIRE,8,4,207,90,5,W2,
1516resq-okmu,5180,RoboHornets,9,4,200,167,5,S1,
1516resq-okmu,6238,Jim Squared,10,4,192,66,5,S2,
1516resq-okmu,4155,Rougher Robo Royalty,11,4,169,90,5,S2,
1516resq-okmu,5553,RoboComets,12,4,128,41,5,F2,
1516resq-okmu,10052,Salina Robotics,13,4,112,62,5,,
1516resq-okmu,4281,R2D2,14,4,98,116,5,,
1516resq-okmu,9838,elopdat,15,4,90,64,5,,
1516resq-okmu,7614,Robo Leopards,16,4,84,147,5,,
1516resq-okmu,8810,Zeus Bots,17,4,82,152,5,,
1516resq-okmu,10260,Peanut Gallery,18,2,254,110,5,,
1516resq-okmu,6973,Omicron Delta Tech Alliance,19,2,201,113,5,,
1516resq-okmu,4411,Colbert Gears of Radiation,20,2,189,125,5,,
1516resq-okmu,6974,Omicron,21,2,104,37,5,,
