TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-okq2,9826,The Melting Clocks,1,10,187,176,5,FC,
1516resq-okq2,4250,LIGHTSABERS,2,8,206,121,5,WC,
1516resq-okq2,6780,Y Not Robots Squared,3,8,189,226,5,F1,
1516resq-okq2,10380,Extreme,4,8,141,98,5,SC,
1516resq-okq2,10355,Eagle Factory Robotics,5,8,96,45,5,SC,
1516resq-okq2,7366,The Lab Rats,6,8,77,105,5,S1,
1516resq-okq2,6735,Team Medusa,7,7,207,121,5,S1,
1516resq-okq2,9879,Root Negative One,8,6,221,226,5,F2,
1516resq-okq2,7242,RoboCats Delta Team,9,6,124,72,5,S2,
1516resq-okq2,7523,Panthers,10,5,170,61,5,S2,
1516resq-okq2,5150,Raiders,11,5,117,98,5,,
1516resq-okq2,10368,Matrix Robotics,12,5,109,94,5,W2,
1516resq-okq2,4224,Y-Not Robots,13,4,200,86,5,W1,
1516resq-okq2,10727,techJOYnT,14,4,156,55,5,,
1516resq-okq2,4962,Rockettes,15,4,115,86,5,,
1516resq-okq2,10350,Robobears,16,4,59,121,5,,
1516resq-okq2,4378,Black Box Robotics,17,4,27,105,5,,
1516resq-okq2,10454,Carney Robotics,18,2,202,86,5,,
1516resq-okq2,3638,Atomic Shock,19,2,136,72,5,,
1516resq-okq2,9101,RoboCats Gamma Team,20,2,134,54,5,,
1516resq-okq2,10094,Bobotics,21,2,90,46,5,,
1516resq-okq2,6107,CraNeoNerds,22,2,50,30,5,,
1516resq-okq2,4266,Red Dirt Robotics,23,0,177,53,5,,
