TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-okq1,7172,Technical Difficulties,1,8,177,289,5,WC,
1516resq-okq1,8825,Hsiftacs,2,8,139,149,5,SC,
1516resq-okq1,7452,Iron Giants,3,7,189,66,5,FC,
1516resq-okq1,9898,Walking Biomed,4,7,119,73,5,SC,
1516resq-okq1,9386,Elmer and Elsie,5,6,154,99,5,,
1516resq-okq1,5395,Team Clutch,6,6,118,289,5,W1,
1516resq-okq1,10641,Atomic Gears,7,6,114,91,5,F1,
1516resq-okq1,3677,Prometheus,8,6,86,47,5,,
1516resq-okq1,10090,Sky Net,9,6,60,89,5,S1,
1516resq-okq1,8602,Bison Bots,10,5,142,89,5,,
1516resq-okq1,8866,Phi-Robot 2,11,5,125,91,5,,
1516resq-okq1,7814,K-9 Kommanders,12,4,145,141,5,S1,
1516resq-okq1,5967,RoboHornets,13,4,142,68,5,,
1516resq-okq1,10312,Noble High School Bears,14,4,113,71,5,,
1516resq-okq1,6042,Commandobots,15,4,77,165,5,,
1516resq-okq1,5141,Warrior Bots,16,4,59,58,5,,
1516resq-okq1,6473,Ministry of Magic,17,2,161,61,5,,
1516resq-okq1,7506,Phi-Robot,18,2,140,99,5,,
1516resq-okq1,7492,R^3 (Radical Renegade Roboticists),19,2,75,55,5,,
