TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1516resq-okq2-Q-1,Q-1,45-29 R,10355,10727,0,10380,6735,0,45,0,0,45,0,0,29,0,0,29,0,0,
1516resq-okq2-Q-2,Q-2,34-20 R,7366,4250,0,7242,6780,0,34,5,0,29,0,0,20,0,0,20,0,0,
1516resq-okq2-Q-3,Q-3,56-19 R,4224,10350,0,10368,4266,0,56,0,0,56,0,0,19,0,0,19,0,0,
1516resq-okq2-Q-4,Q-4,73-1 R,9879,4378,0,10094,6107,0,73,5,0,68,0,0,1,0,0,1,0,0,
1516resq-okq2-Q-5,Q-5,31-40 B,9101,7523,0,4962,10454,0,31,0,0,31,0,0,40,0,0,30,0,10,
1516resq-okq2-Q-6,Q-6,10-35 B,3638,4378,0,5150,9826,0,10,0,0,10,0,0,35,0,0,35,0,0,
1516resq-okq2-Q-7,Q-7,4-66 B,7242,6107,0,10380,10368,0,4,0,0,4,0,0,66,0,0,66,0,0,
1516resq-okq2-Q-8,Q-8,16-121 B,9101,5150,0,10350,6780,0,16,0,0,16,0,0,121,0,0,41,80,0,
1516resq-okq2-Q-9,Q-9,46-11 R,4224,10094,0,4962,3638,0,46,5,0,41,0,0,11,0,0,11,0,0,
1516resq-okq2-Q-10,Q-10,26-48 B,7366,10727,0,9826,7523,0,26,0,0,26,0,0,48,0,0,48,0,0,
1516resq-okq2-Q-11,Q-11,77-121 B,9879,10454,0,4250,6735,0,77,25,0,52,0,0,121,5,0,116,0,0,
1516resq-okq2-Q-12,Q-12,22-41 B,4266,10094,0,10355,7366,0,22,0,0,22,0,0,41,0,0,21,0,20,
1516resq-okq2-Q-13,Q-13,6-17 B,10350,10454,0,6107,10727,0,6,0,0,6,0,0,17,0,0,7,0,10,
1516resq-okq2-Q-14,Q-14,106-35 R,9826,9879,0,10355,9101,0,106,5,0,101,0,0,35,0,0,35,0,0,
1516resq-okq2-Q-15,Q-15,98-39 R,10380,5150,0,4224,4250,0,98,5,0,93,0,0,39,5,0,34,0,0,
1516resq-okq2-Q-16,Q-16,43-12 R,6780,6735,0,4962,4378,0,43,5,0,38,0,0,12,0,0,12,0,0,
1516resq-okq2-Q-17,Q-17,53-72 B,7523,4266,0,3638,7242,0,53,5,0,48,0,0,72,0,0,62,0,10,
1516resq-okq2-Q-18,Q-18,94-40 R,10368,4250,0,10727,10094,0,94,0,0,94,0,0,40,0,0,40,0,0,
1516resq-okq2-Q-19,Q-19,86-53 R,4962,10380,0,9879,4266,0,86,5,0,81,0,0,53,5,0,48,0,0,
1516resq-okq2-Q-20,Q-20,26-2 R,7242,10355,0,4378,10350,0,26,0,0,26,0,0,2,0,0,2,0,0,
1516resq-okq2-Q-21,Q-21,54-54 T,10368,6735,0,7523,5150,0,54,0,0,54,0,0,54,5,0,39,0,10,
1516resq-okq2-Q-22,Q-22,176-86 R,6780,9826,0,4224,10454,0,176,5,0,71,100,0,86,5,0,1,80,0,
1516resq-okq2-Q-23,Q-23,17-54 B,6107,3638,0,9101,7366,0,17,0,0,7,0,10,54,0,0,54,0,0,
1516resq-okq2-Q-24,Q-24,61-16 R,7523,10380,0,10094,10350,0,61,0,0,61,0,0,16,0,0,16,0,0,
1516resq-okq2-Q-25,Q-25,55-226 B,10727,3638,0,9879,6780,0,55,0,0,55,0,0,226,5,0,121,100,0,
1516resq-okq2-Q-26,Q-26,53-45 R,7242,6735,0,4224,9101,0,53,0,0,53,0,0,45,0,0,45,0,0,
1516resq-okq2-Q-27,Q-27,8-18 B,4962,5150,0,6107,10355,0,8,0,0,8,0,0,18,0,0,18,0,0,
1516resq-okq2-Q-28,Q-28,2-105 B,10368,10454,0,4378,7366,0,2,0,0,2,0,0,105,0,0,25,80,0,
1516resq-okq2-Q-29,Q-29,109-30 R,9826,4250,0,4266,6107,0,109,5,0,104,0,0,30,0,0,30,0,0,
1516resq-okq2-SF-1-1,SF-1-1,81-42 R,9826,6780,9879,10355,6735,7242,81,0,0,61,20,0,42,0,0,42,0,0,
1516resq-okq2-SF-2-1,SF-2-1,218-72 R,4250,4224,10368,10380,7366,7523,218,5,0,133,80,0,72,5,0,67,0,0,
1516resq-okq2-SF-1-2,SF-1-2,125-29 R,9826,6780,9879,10355,6735,7242,125,5,0,20,100,0,29,0,0,29,0,0,
1516resq-okq2-SF-2-2,SF-2-2,149-71 R,4250,4224,10368,10380,7366,7523,149,5,0,144,0,0,71,5,0,66,0,0,
1516resq-okq2-F-1,F-1,166-171 B,9826,6780,9879,4250,4224,10368,166,0,0,66,100,0,171,0,0,171,0,0,
1516resq-okq2-F-2,F-2,157-166 B,9826,6780,9879,4250,4224,10368,157,5,0,52,100,0,166,5,0,161,0,0,
