TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1617velv-mn-sp1-Q-1,Q-1,105-85 R,7165,8584,0,6369,4644,0,105,75,0,20,10,0,85,0,0,45,40,0,
1617velv-mn-sp1-Q-2,Q-2,5-80 B,9577,10245,0,8101,9477,0,5,0,0,5,0,0,80,30,0,50,0,0,
1617velv-mn-sp1-Q-3,Q-3,40-256 B,4650,10648,0,10249,7896,0,40,10,0,30,0,0,256,10,0,16,0,230,
1617velv-mn-sp1-Q-4,Q-4,10-30 B,9257,8977,0,10562,7190,0,10,10,0,0,0,0,30,0,0,30,0,0,
1617velv-mn-sp1-Q-5,Q-5,45-35 R,3387,8473,0,10238,9972,0,45,0,0,45,0,0,35,10,0,25,0,0,
1617velv-mn-sp1-Q-6,Q-6,30-30 T,4509,5330,0,8005,7897,0,30,15,0,15,0,0,30,0,0,30,0,0,
1617velv-mn-sp1-Q-7,Q-7,110-60 R,10245,10249,0,8977,7165,0,110,10,0,20,40,40,60,15,0,45,0,0,
1617velv-mn-sp1-Q-8,Q-8,70-15 R,8584,4650,0,9477,10562,0,70,40,0,30,0,0,15,0,0,15,0,0,
1617velv-mn-sp1-Q-9,Q-9,10-100 B,10238,9577,0,4644,7897,0,10,0,0,10,0,0,100,60,0,40,0,0,
1617velv-mn-sp1-Q-10,Q-10,105-110 B,6369,8101,0,8473,5330,0,105,25,0,40,40,0,110,55,0,55,0,0,
1617velv-mn-sp1-Q-11,Q-11,0-48 B,3387,8005,0,7896,7190,0,0,0,0,0,0,0,48,5,0,43,0,0,
1617velv-mn-sp1-Q-12,Q-12,10-55 B,9257,10648,0,9972,4509,0,10,10,0,0,0,0,55,10,0,45,0,0,
1617velv-mn-sp1-Q-13,Q-13,50-75 B,6369,10238,0,8977,4650,0,50,0,0,10,40,0,75,0,0,35,0,40,
1617velv-mn-sp1-Q-14,Q-14,47-50 B,7896,9477,0,8101,7165,0,47,0,0,47,0,0,50,40,0,10,0,0,
1617velv-mn-sp1-Q-15,Q-15,40-11 R,3387,4509,0,10562,9577,0,40,0,0,40,0,0,11,0,0,1,0,10,
1617velv-mn-sp1-Q-16,Q-16,135-36 R,4644,9972,0,8005,10245,0,135,100,0,35,0,0,36,15,0,11,10,0,
1617velv-mn-sp1-Q-17,Q-17,50-30 R,10249,8473,0,7897,9257,0,50,0,0,50,0,0,30,10,0,0,20,0,
1617velv-mn-sp1-Q-18,Q-18,50-65 B,7190,8584,0,5330,10648,0,50,30,0,10,10,0,65,25,0,40,0,0,
1617velv-mn-sp1-Q-19,Q-19,76-40 R,7896,6369,0,4509,10245,0,76,15,0,21,40,0,40,15,0,25,0,0,
1617velv-mn-sp1-Q-20,Q-20,50-25 R,9477,4644,0,3387,8977,0,50,15,0,35,0,0,25,0,0,5,20,0,
1617velv-mn-sp1-Q-21,Q-21,36-95 B,10562,10238,0,5330,10249,0,36,5,0,31,0,0,95,60,0,25,0,10,
1617velv-mn-sp1-Q-22,Q-22,65-65 T,8101,9257,0,8584,8005,0,65,25,0,40,0,0,65,45,0,20,0,0,
1617velv-mn-sp1-Q-23,Q-23,64-80 B,7190,9972,0,7897,4650,0,64,10,0,14,0,40,80,10,0,30,40,0,
1617velv-mn-sp1-Q-24,Q-24,40-90 B,9577,8473,0,7165,10648,0,40,40,0,0,0,0,90,30,0,40,20,0,
1617velv-mn-sp1-Q-25,Q-25,85-85 T,10249,8005,0,9477,6369,0,85,30,0,5,10,40,85,5,0,40,0,40,
1617velv-mn-sp1-Q-26,Q-26,70-15 R,8101,4509,0,10238,7190,0,70,25,0,45,0,0,15,5,0,10,0,0,
1617velv-mn-sp1-Q-27,Q-27,105-61 R,4644,10562,0,7896,8473,0,105,30,0,25,0,50,61,0,0,61,0,0,
1617velv-mn-sp1-Q-28,Q-28,130-10 R,7165,5330,0,4650,9257,0,130,85,0,35,10,0,10,10,0,0,0,0,
1617velv-mn-sp1-Q-29,Q-29,16-70 B,8977,9972,0,9577,8584,0,16,10,0,6,0,0,70,30,0,30,10,0,
1617velv-mn-sp1-Q-30,Q-30,50-35 R,7897,10648,0,10245,3387,0,50,0,0,40,10,0,35,15,0,0,20,0,
1617velv-mn-sp1-SF-1-1,SF-1-1,60-105 B,5330,7165,10648,8101,6369,7897,60,35,0,15,10,0,105,55,0,50,0,0,
1617velv-mn-sp1-SF-2-1,SF-2-1,100-80 R,10249,8473,10245,4644,8584,9972,100,25,0,15,20,40,80,50,0,30,0,0,
1617velv-mn-sp1-SF-1-2,SF-1-2,30-120 B,5330,7165,10648,8101,6369,7897,30,20,0,10,0,0,120,25,0,55,40,0,
1617velv-mn-sp1-SF-2-2,SF-2-2,40-75 B,10249,8473,10245,4644,8584,9972,40,0,0,40,0,0,75,40,0,35,0,0,
1617velv-mn-sp1-SF-2-3,SF-2-3,105-50 R,10249,8473,10245,4644,8584,9972,105,55,0,40,10,0,50,30,0,20,0,0,
1617velv-mn-sp1-F-1,F-1,45-100 B,8101,6369,7897,10249,8473,10245,45,40,0,5,0,0,100,45,0,55,0,0,
1617velv-mn-sp1-F-2,F-2,95-65 R,8101,6369,7897,10249,8473,10245,95,25,0,30,40,0,65,25,0,40,0,0,
1617velv-mn-sp1-F-3,F-3,55-75 B,8101,6369,7897,10249,8473,10245,55,10,0,5,0,40,75,5,0,70,0,0,
