TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-mnbu2,10590,The Monkey Wrench Gang,1,10,165,109,5,WC,
1617velv-mnbu2,11488,Solid,2,8,162,130,5,W1,
1617velv-mnbu2,10617,MECHATECH,3,8,146,145,5,SC,
1617velv-mnbu2,11839,Metal Melters,4,8,129,130,5,FC,
1617velv-mnbu2,11819,Two Crows on a Fence,5,8,69,70,5,SC,
1617velv-mnbu2,10423,Servo Pros,6,6,124,145,5,S1,
1617velv-mnbu2,11290,TAXI K.A.B.D,7,6,111,110,5,,
1617velv-mnbu2,7588,The PRIDE,8,6,108,80,5,W2,
1617velv-mnbu2,8736,TermiRaiders,9,6,93,50,5,,
1617velv-mnbu2,11757,Rebellious Robots,10,6,88,115,5,,
1617velv-mnbu2,10077,UnBEAR-able,11,5,176,115,5,,
1617velv-mnbu2,10075,B.E.A.R.S.,12,5,125,102,5,,
1617velv-mnbu2,11409,Ursa Mechanica,13,4,186,70,5,,
1617velv-mnbu2,11417,Static Screws,14,4,160,81,5,,
1617velv-mnbu2,5962,Nordic Storm,15,4,145,81,5,S2,
1617velv-mnbu2,9196,Aperture Robotics,16,4,122,60,5,,
1617velv-mnbu2,7190,Green Girls,17,4,82,31,5,S2,
1617velv-mnbu2,10568,The Regal Kiwis,18,4,65,102,5,F2,
1617velv-mnbu2,11903,Happy Little Robots,19,3,190,80,5,,
1617velv-mnbu2,11989,Rosemount Middle Robotics 2,20,3,94,90,5,,
1617velv-mnbu2,8980,Achievement Unlocked:Name Chosen,21,3,90,31,5,S1,
1617velv-mnbu2,9205,Iron Maidens,22,2,151,109,5,F1,
1617velv-mnbu2,10439,Iron Eagles,23,2,70,70,5,,
1617velv-mnbu2,8967,Rosemount Middle Robotics,24,1,93,30,5,,
