TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,BTot,
1617velv-mn-ca2-Q-1,Q-1,51-30 R,11608,11906,0,11935,11872,0,51,30,
1617velv-mn-ca2-Q-2,Q-2,15-48 B,9948,11941,0,11738,11613,0,15,48,
1617velv-mn-ca2-Q-3,Q-3,90-30 R,6708,11270,0,9459,11612,0,90,30,
1617velv-mn-ca2-Q-4,Q-4,30-90 B,11190,9949,0,10272,10112,0,30,90,
1617velv-mn-ca2-Q-5,Q-5,20-50 B,11609,5330,0,6369,11937,0,20,50,
1617velv-mn-ca2-Q-6,Q-6,13-66 B,11929,6707,0,6721,7165,0,13,66,
1617velv-mn-ca2-Q-7,Q-7,55-45 R,10272,6708,0,11738,11935,0,55,45,
1617velv-mn-ca2-Q-8,Q-8,20-56 B,6369,11612,0,9948,11906,0,20,56,
1617velv-mn-ca2-Q-9,Q-9,75-23 R,10112,5330,0,9459,11929,0,75,23,
1617velv-mn-ca2-Q-10,Q-10,20-35 B,9949,11937,0,6707,11872,0,20,35,
1617velv-mn-ca2-Q-11,Q-11,80-15 R,11270,11190,0,11613,6721,0,80,15,
1617velv-mn-ca2-Q-12,Q-12,71-60 R,11609,11941,0,11608,7165,0,71,60,
1617velv-mn-ca2-Q-13,Q-13,36-35 R,11937,11929,0,9948,10272,0,36,35,
1617velv-mn-ca2-Q-14,Q-14,10-55 B,11613,6707,0,11906,6708,0,10,55,
1617velv-mn-ca2-Q-15,Q-15,85-25 R,11612,7165,0,9949,5330,0,85,25,
1617velv-mn-ca2-Q-16,Q-16,20-30 B,11935,6369,0,11270,11941,0,20,30,
1617velv-mn-ca2-Q-17,Q-17,5-80 B,11609,9459,0,11872,11190,0,5,80,
1617velv-mn-ca2-Q-18,Q-18,55-50 R,6721,11738,0,10112,11608,0,55,50,
1617velv-mn-ca2-Q-19,Q-19,88-15 R,11929,6708,0,11941,9949,0,88,15,
1617velv-mn-ca2-Q-20,Q-20,40-200 B,11872,9948,0,5330,11270,0,40,200,
1617velv-mn-ca2-Q-21,Q-21,45-85 B,11738,11906,0,11937,7165,0,45,85,
1617velv-mn-ca2-Q-22,Q-22,40-75 B,11613,11935,0,11609,10112,0,40,75,
1617velv-mn-ca2-Q-23,Q-23,25-55 B,11612,11608,0,11190,6707,0,25,55,
1617velv-mn-ca2-Q-24,Q-24,40-25 R,10272,9459,0,6369,6721,0,40,25,
1617velv-mn-ca2-Q-25,Q-25,45-40 R,10112,7165,0,9948,6708,0,45,40,
1617velv-mn-ca2-Q-26,Q-26,50-55 B,11190,11906,0,11941,5330,0,50,55,
1617velv-mn-ca2-Q-27,Q-27,60-68 B,11738,11872,0,11929,6369,0,60,68,
1617velv-mn-ca2-Q-28,Q-28,90-25 R,11937,6721,0,11612,11935,0,90,25,
1617velv-mn-ca2-Q-29,Q-29,30-20 R,11270,6707,0,11609,10272,0,30,20,
1617velv-mn-ca2-Q-30,Q-30,30-20 R,11613,11608,0,9949,9459,0,30,20,
1617velv-mn-ca2-SF-1-1,SF-1-1,55-50 R,11270,11190,6721,5330,10272,9459,55,50,
1617velv-mn-ca2-SF-1-2,SF-1-2,50-60 B,11270,11190,6721,5330,10272,9459,50,60,
1617velv-mn-ca2-SF-1-3,SF-1-3,45-45 T,11270,11190,6721,5330,10272,9459,45,45,
1617velv-mn-ca2-SF-1-4,SF-1-4,35-45 B,11270,11190,6721,5330,10272,9459,35,45,
1617velv-mn-ca2-SF-2-1,SF-2-1,55-65 B,10112,7165,11738,6708,11937,11935,55,65,
1617velv-mn-ca2-SF-2-2,SF-2-2,55-45 R,10112,7165,11738,6708,11937,11935,55,45,
1617velv-mn-ca2-SF-2-3,SF-2-3,65-55 R,10112,7165,11738,6708,11937,11935,65,55,
1617velv-mn-ca2-F-1,F-1,45-70 B,5330,10272,9459,10112,7165,11738,45,70,
1617velv-mn-ca2-F-2,F-2,60-55 R,5330,10272,9459,10112,7165,11738,60,55,
1617velv-mn-ca2-F-3,F-3,50-95 B,5330,10272,9459,10112,7165,11738,50,95,
