TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,BTot,
1617velv-mn-nb2-Q-1,Q-1,45-15 R,9949,11873,0,10218,9249,0,45,15,
1617velv-mn-nb2-Q-2,Q-2,100-5 R,7289,11299,0,10440,11117,0,100,5,
1617velv-mn-nb2-Q-3,Q-3,20-70 B,9948,10430,0,10664,8919,0,20,70,
1617velv-mn-nb2-Q-4,Q-4,10-43 B,9459,10462,0,8637,3385,0,10,43,
1617velv-mn-nb2-Q-5,Q-5,95-40 R,11190,9964,0,9617,11738,0,95,40,
1617velv-mn-nb2-Q-6,Q-6,28-150 B,7231,8636,0,10432,11270,0,28,150,
1617velv-mn-nb2-Q-7,Q-7,60-40 R,11117,10430,0,11873,10462,0,60,40,
1617velv-mn-nb2-Q-8,Q-8,75-70 R,11738,8919,0,11299,9459,0,75,70,
1617velv-mn-nb2-Q-9,Q-9,230-32 R,10432,11190,0,7289,3385,0,230,32,
1617velv-mn-nb2-Q-10,Q-10,15-50 B,10218,9617,0,8637,7231,0,15,50,
1617velv-mn-nb2-Q-11,Q-11,43-22 R,9948,9249,0,8636,11270,0,43,22,
1617velv-mn-nb2-Q-12,Q-12,50-15 R,10664,10440,0,9964,9949,0,50,15,
1617velv-mn-nb2-Q-13,Q-13,75-125 B,8919,10218,0,11117,10432,0,75,125,
1617velv-mn-nb2-Q-14,Q-14,30-35 B,3385,8636,0,11873,11738,0,30,35,
1617velv-mn-nb2-Q-15,Q-15,55-45 R,9964,11299,0,9948,7231,0,55,45,
1617velv-mn-nb2-Q-16,Q-16,0-40 B,9949,9459,0,10430,7289,0,0,40,
1617velv-mn-nb2-Q-17,Q-17,29-95 B,9249,8637,0,10664,11190,0,29,95,
1617velv-mn-nb2-Q-18,Q-18,60-40 R,11270,10462,0,9617,10440,0,60,40,
1617velv-mn-nb2-Q-19,Q-19,40-50 B,10218,10430,0,8636,9964,0,40,50,
1617velv-mn-nb2-Q-20,Q-20,65-10 R,7289,11873,0,8637,9948,0,65,10,
1617velv-mn-nb2-Q-21,Q-21,35-25 R,11117,10664,0,9617,9459,0,35,25,
1617velv-mn-nb2-Q-22,Q-22,120-51 R,11738,10432,0,10462,9249,0,120,51,
1617velv-mn-nb2-Q-23,Q-23,45-35 R,9949,11190,0,11270,11299,0,45,35,
1617velv-mn-nb2-Q-24,Q-24,20-70 B,3385,7231,0,8919,10440,0,20,70,
1617velv-mn-nb2-Q-25,Q-25,105-80 R,10432,9459,0,9964,11873,0,105,80,
1617velv-mn-nb2-Q-26,Q-26,15-35 B,8637,11117,0,11270,11738,0,15,35,
1617velv-mn-nb2-Q-27,Q-27,70-90 B,9948,10440,0,11190,10218,0,70,90,
1617velv-mn-nb2-Q-28,Q-28,56-25 R,11299,3385,0,9249,10430,0,56,25,
1617velv-mn-nb2-Q-29,Q-29,40-65 B,7289,10462,0,10664,7231,0,40,65,
1617velv-mn-nb2-Q-30,Q-30,70-51 R,8919,9617,0,9949,8636,0,70,51,
1617velv-mn-nb2-SF-1-1,SF-1-1,140-85 R,10432,11190,7231,9964,11117,11873,140,85,
1617velv-mn-nb2-SF-2-1,SF-2-1,115-55 R,10664,8919,7289,11738,11270,11299,115,55,
1617velv-mn-nb2-SF-1-2,SF-1-2,110-60 R,10432,11190,7231,9964,11117,11873,110,60,
1617velv-mn-nb2-SF-2-2,SF-2-2,45-70 B,10664,8919,7289,11738,11270,11299,45,70,
1617velv-mn-nb2-SF-2-3,SF-2-3,85-70 R,10664,8919,7289,11738,11270,11299,85,70,
1617velv-mn-nb2-F-1,F-1,150-45 R,10432,11190,7231,10664,8919,7289,150,45,
1617velv-mn-nb2-F-2,F-2,125-90 R,10432,11190,7231,10664,8919,7289,125,90,
