TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-mn-ca1-Q-1,Q-1,5-25 B,11812,7282,0,10471,11565,0,5,5,0,0,0,0,25,5,0,20,0,0,false,false,false,false,
1617velv-mn-ca1-Q-2,Q-2,15-95 B,11844,10466,0,10397,8686,0,15,5,0,10,0,0,95,40,0,55,0,0,false,false,false,false,
1617velv-mn-ca1-Q-3,Q-3,37-50 B,9964,7281,0,10468,8438,0,37,15,0,12,10,0,50,20,0,30,0,0,false,false,false,false,
1617velv-mn-ca1-Q-4,Q-4,41-20 R,11667,11581,0,3764,7972,0,41,0,0,41,0,0,20,20,0,0,0,0,false,false,false,false,
1617velv-mn-ca1-Q-5,Q-5,0-125 B,7232,2887,0,4644,8584,0,0,0,0,0,0,0,125,60,0,65,0,0,false,false,false,false,
1617velv-mn-ca1-Q-6,Q-6,42-15 R,9801,11611,0,11873,11677,0,42,10,0,32,0,0,15,5,0,10,0,0,false,false,false,false,
1617velv-mn-ca1-Q-7,Q-7,40-80 B,8438,7972,0,11812,8686,0,40,20,0,20,0,0,80,60,0,20,0,0,false,false,false,false,
1617velv-mn-ca1-Q-8,Q-8,68-5 R,7281,8584,0,11844,7282,0,68,15,0,43,10,0,5,5,0,0,0,0,false,false,false,false,
1617velv-mn-ca1-Q-9,Q-9,55-35 R,11873,7232,0,10471,11581,0,55,25,0,20,10,0,35,5,0,30,0,0,false,false,false,false,
1617velv-mn-ca1-Q-10,Q-10,15-40 B,11565,11677,0,10466,9964,0,15,5,0,10,0,0,40,10,0,30,0,0,false,false,false,false,
1617velv-mn-ca1-Q-11,Q-11,30-95 B,9801,10468,0,11667,4644,0,30,10,0,20,0,0,95,60,0,35,0,0,false,false,false,false,
1617velv-mn-ca1-Q-12,Q-12,31-95 B,11611,3764,0,10397,2887,0,31,10,0,21,0,0,95,40,0,45,10,0,false,false,false,false,
1617velv-mn-ca1-Q-13,Q-13,13-40 B,11844,11873,0,8438,11565,0,13,0,0,3,10,0,40,0,0,40,0,0,false,false,false,false,
1617velv-mn-ca1-Q-14,Q-14,65-5 R,11667,8584,0,11812,11677,0,65,25,0,40,0,0,5,5,0,0,0,0,false,false,false,false,
1617velv-mn-ca1-Q-15,Q-15,60-35 R,4644,10397,0,11581,7282,0,60,25,0,35,0,0,35,5,0,30,0,0,false,false,false,false,
1617velv-mn-ca1-Q-16,Q-16,60-35 R,10471,8686,0,10468,3764,0,60,40,0,20,0,0,35,25,0,10,0,0,false,false,false,false,
1617velv-mn-ca1-Q-17,Q-17,45-115 B,9964,7972,0,11611,7232,0,45,15,0,30,0,0,115,35,0,30,10,40,false,false,false,false,
