TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-mnca1,8686,Height Differential,1,10,180,95,5,WC,
1617velv-mnca1,10397,Ice Breakers,2,10,148,95,5,FC,
1617velv-mnca1,4644,Robotic Adrenaline,3,10,103,125,5,W1,
1617velv-mnca1,7232,Dyna-Bytes,4,8,157,115,5,F1,
1617velv-mnca1,8584,Robotic Spark,5,7,91,125,5,SC,
1617velv-mnca1,11581,FTC Ramhawks,6,6,150,90,5,SC,
1617velv-mnca1,8438,Quantum Leap,7,6,138,50,5,S1,
1617velv-mnca1,11667,We Robot 2,8,6,125,95,5,,
1617velv-mnca1,10471,(Insert Name Here),9,6,110,75,5,F2,
1617velv-mnca1,9801,Titanium Minds,10,6,103,52,5,S2,
1617velv-mnca1,11565,We Robot,11,6,96,65,5,S2,
1617velv-mnca1,10468,The Robotinators,12,5,190,80,5,,
1617velv-mnca1,11611,Henry FTC,13,5,176,115,5,,
1617velv-mnca1,10466,BECKER HS FTC,14,5,152,65,5,,
1617velv-mnca1,7972,Royal Engineers,15,4,143,80,5,,
1617velv-mnca1,11873,Parallax Shift,16,4,136,82,5,W2,
1617velv-mnca1,2887,Edina Bucket Brigade,17,4,101,95,5,,
1617velv-mnca1,11812,We Robot 3,18,4,90,80,5,,
1617velv-mnca1,7281,Fancy Gears,19,2,156,68,5,,
1617velv-mnca1,9964,Duluth Krakens,20,2,137,45,5,,
1617velv-mnca1,3764,Extendomatics,21,2,120,65,5,,
1617velv-mnca1,11677,MURA FTC,22,2,93,90,5,S1,
1617velv-mnca1,7282,The Copyrights,23,0,125,50,5,,
1617velv-mnca1,11844,Johnson's Jets,24,0,68,20,5,,
