TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-mn-ca2,11270,FTC Athena,1,10,125,200,5,SC,1.00,59.6,53.6,15.5,19.5,7.6,8.2,0.0,0.0,13.3,13.7,0.6,0.8,38.1,30.7,6.0,3.3,
1617velv-mn-ca2,10112,KnanoKrawler,2,8,183,90,5,WC,0.80,37.3,35.7,44.2,40.2,21.5,19.4,0.0,0.0,24.6,21.8,-0.4,-0.2,-8.3,-5.4,1.5,0.8,
1617velv-mn-ca2,7165,Robotic Surge,3,8,173,85,5,W1,0.80,41.8,39.0,33.6,32.0,23.0,20.9,0.0,0.0,8.5,9.8,-0.1,-0.0,10.4,8.2,-2.2,-1.3,
1617velv-mn-ca2,6708,Frozen Fire,4,8,140,90,5,SC,0.80,35.3,34.4,44.1,38.1,13.3,12.2,0.0,0.0,16.7,15.5,7.7,6.2,-2.5,0.3,-6.4,-4.0,
1617velv-mn-ca2,11937,Octobots,5,8,135,90,5,S1,0.80,36.4,33.4,26.1,23.6,11.5,11.0,0.0,0.0,17.6,15.3,-1.0,-0.7,8.3,7.7,2.0,2.0,
1617velv-mn-ca2,5330,Robotic Rush,6,6,158,200,5,FC,0.60,52.6,47.0,27.0,24.6,11.8,11.3,0.0,0.0,13.2,12.4,-0.0,-0.1,27.6,23.2,-2.0,-0.8,
1617velv-mn-ca2,10272,Titanium Allies,7,6,155,90,5,F1,0.60,27.6,26.0,31.2,28.5,4.5,5.5,0.0,0.0,20.1,18.4,0.4,0.6,2.6,1.4,-6.1,-3.9,
1617velv-mn-ca2,11906,Absolute Zero,8,6,155,56,5,,0.60,25.6,25.2,21.0,21.8,10.1,10.0,0.0,0.0,18.1,17.1,-3.1,-2.0,0.5,-0.1,4.1,3.4,
1617velv-mn-ca2,11941,Nativity NightHawks Blue,9,6,150,71,5,,0.60,12.0,13.7,30.3,24.9,11.9,10.8,0.0,0.0,12.6,10.9,-0.4,-0.3,-12.2,-7.9,-6.1,-3.4,
1617velv-mn-ca2,11929,Crimson Robotics #5,10,6,146,88,5,,0.60,28.2,26.2,17.7,18.5,10.1,9.5,0.0,0.0,5.1,6.2,2.8,2.5,10.3,7.8,0.2,-0.2,
1617velv-mn-ca2,11190,MechaDojo,11,6,125,80,5,S1,0.60,38.1,34.9,48.3,40.4,13.9,12.3,0.0,0.0,25.9,22.9,0.3,-0.0,-2.0,-0.5,-8.2,-5.2,
1617velv-mn-ca2,6721,Loose Wires,12,6,118,90,5,S2,0.60,23.2,24.1,26.9,25.5,12.2,11.4,0.0,0.0,12.7,13.0,1.8,1.4,-3.5,-1.9,-0.2,0.3,
1617velv-mn-ca2,6707,Robotic Ninjas,13,6,88,55,5,,0.60,-5.9,1.4,12.9,12.9,1.2,2.2,0.0,0.0,4.9,6.8,-0.3,-0.5,-11.7,-7.4,-7.1,-4.3,
1617velv-mn-ca2,11738,Dragon Pie,14,4,215,60,5,W2,0.40,29.5,28.5,21.5,20.0,6.4,6.6,0.0,0.0,19.5,18.2,5.1,4.1,-1.6,-0.7,9.6,9.0,
1617velv-mn-ca2,11608,Crimson Robotics #1,15,4,175,60,5,,0.40,15.6,17.8,16.1,16.6,4.5,5.5,0.0,0.0,6.6,8.4,1.7,0.9,2.7,2.8,-3.3,-1.7,
1617velv-mn-ca2,11872,Visible Spectrum,16,4,155,80,5,,0.40,32.5,29.5,-10.1,-4.7,4.9,5.5,0.0,0.0,19.3,17.2,1.3,1.6,7.1,5.0,35.5,29.1,
1617velv-mn-ca2,6369,Designosaurs,17,4,145,68,5,,0.40,13.1,15.1,8.4,10.6,0.6,2.2,0.0,0.0,7.0,7.6,0.1,0.3,5.4,4.8,-0.7,-0.5,
1617velv-mn-ca2,11609,Crimson Robotics #2,18,4,135,75,5,,0.40,10.7,13.7,6.1,10.2,8.4,8.8,0.0,0.0,3.8,6.1,0.2,0.1,-1.7,-1.5,6.3,4.8,
1617velv-mn-ca2,11613,Crimson Robotics #4,19,4,100,48,5,,0.40,14.1,13.6,7.0,9.6,-2.5,-0.8,0.0,0.0,14.8,13.1,-3.2,-2.0,5.0,3.2,2.1,0.7,
1617velv-mn-ca2,9948,A.S.A.P.,20,2,150,56,5,,0.20,10.6,13.4,-18.1,-10.8,6.0,6.5,0.0,0.0,2.8,5.5,0.8,0.6,0.9,0.6,27.8,23.5,
1617velv-mn-ca2,11612,Crimson Robotics #3,21,2,115,85,5,,0.20,19.2,19.0,9.7,10.9,5.1,5.6,0.0,0.0,17.2,14.9,-1.8,-1.2,-1.3,-0.6,10.9,8.5,
1617velv-mn-ca2,9459,Mythic,22,2,103,40,5,F2,0.20,7.9,9.5,-2.2,-0.5,3.1,3.4,0.0,0.0,6.4,6.6,-0.4,-0.4,-1.1,-0.3,11.2,10.2,
1617velv-mn-ca2,11935,Nativity Circuit Sisters,23,0,150,45,5,S2,0.00,10.3,12.9,20.7,18.6,8.1,7.3,0.0,0.0,-4.6,-0.8,7.7,6.2,-0.9,0.1,-9.5,-5.8,
1617velv-mn-ca2,9949,Ununtrium,24,0,110,30,5,,0.00,-7.4,-0.9,-5.9,0.8,1.6,3.2,0.0,0.0,-5.1,-1.2,0.3,0.3,-4.1,-3.4,2.6,1.5,
