TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-mn-ep2-Q-1,Q-1,30-70 B,11290,3387,0,7900,7972,0,30,0,0,30,0,0,70,30,0,40,0,0,false,false,false,false,
1617velv-mn-ep2-Q-2,Q-2,12-35 B,11949,7898,0,9183,7897,0,12,0,0,12,0,0,35,5,0,30,0,0,false,false,false,false,
1617velv-mn-ep2-Q-3,Q-3,35-25 R,3385,7289,0,6721,7896,0,35,5,0,20,10,0,25,5,0,20,0,0,false,false,false,false,
1617velv-mn-ep2-Q-4,Q-4,26-55 B,7069,9536,0,10272,9617,0,26,15,0,11,0,0,55,5,0,30,0,20,false,false,false,false,
1617velv-mn-ep2-Q-5,Q-5,120-85 R,10617,7282,0,9430,10471,0,120,10,0,30,0,80,85,35,0,40,0,10,false,false,false,false,
1617velv-mn-ep2-Q-6,Q-6,15-47 B,6708,7281,0,10398,6707,0,15,15,0,0,0,0,47,5,0,42,0,0,false,false,false,false,
1617velv-mn-ep2-Q-7,Q-7,40-10 R,7972,6721,0,9536,7898,0,40,10,0,30,0,0,10,0,0,10,0,0,false,false,false,false,
1617velv-mn-ep2-Q-8,Q-8,25-40 B,7282,9617,0,9183,7896,0,25,25,0,0,0,0,40,0,0,40,0,0,false,false,false,false,
1617velv-mn-ep2-Q-9,Q-9,10-80 B,11290,3385,0,6708,11949,0,10,10,0,0,0,0,80,40,0,40,0,0,false,false,false,false,
1617velv-mn-ep2-Q-10,Q-10,12-85 B,9430,6707,0,7069,7900,0,12,0,0,12,0,0,85,35,0,50,0,0,false,false,false,false,
1617velv-mn-ep2-Q-11,Q-11,40-10 R,10471,10272,0,7281,3387,0,40,10,0,30,0,0,10,0,0,10,0,0,false,false,false,false,
1617velv-mn-ep2-Q-12,Q-12,10-65 B,10398,7897,0,10617,7289,0,10,10,0,0,0,0,65,0,0,65,0,0,false,false,false,false,
1617velv-mn-ep2-Q-13,Q-13,50-10 R,7972,7069,0,7282,6708,0,50,10,0,40,0,0,10,10,0,0,0,0,false,false,false,false,
1617velv-mn-ep2-Q-14,Q-14,110-5 R,7898,7900,0,9617,7281,0,110,45,0,65,0,0,5,5,0,0,0,0,false,false,false,false,
1617velv-mn-ep2-Q-15,Q-15,60-20 R,10617,10272,0,11949,6721,0,60,15,0,35,0,10,20,0,0,20,0,0,false,false,false,false,
1617velv-mn-ep2-Q-16,Q-16,30-10 R,7289,9183,0,11290,6707,0,30,0,0,30,0,0,10,0,0,10,0,0,false,false,false,false,
1617velv-mn-ep2-Q-17,Q-17,10-50 B,3387,7897,0,3385,9430,0,10,10,0,0,0,0,50,10,0,40,0,0,false,false,false,false,
1617velv-mn-ep2-Q-18,Q-18,86-50 R,9536,7896,0,10398,10471,0,86,40,0,36,10,0,50,40,0,10,0,0,false,false,false,false,
1617velv-mn-ep2-Q-19,Q-19,45-45 T,7900,7282,0,10272,7289,0,45,20,0,25,0,0,45,5,0,40,0,0,false,false,false,false,
1617velv-mn-ep2-Q-20,Q-20,50-15 R,3385,6707,0,7972,10617,0,50,10,0,40,0,0,15,10,0,5,0,0,false,false,false,false,
1617velv-mn-ep2-Q-21,Q-21,10-51 B,9536,7281,0,7897,11290,0,10,10,0,0,0,0,51,10,0,41,0,0,false,false,false,false,
1617velv-mn-ep2-Q-22,Q-22,20-35 B,10471,6721,0,9183,7069,0,20,10,0,10,0,0,35,5,0,30,0,0,false,false,false,false,
1617velv-mn-ep2-Q-23,Q-23,97-40 R,7896,9430,0,6708,7898,0,97,35,0,22,0,40,40,20,0,20,0,0,false,false,false,false,
1617velv-mn-ep2-Q-24,Q-24,40-20 R,9617,3387,0,10398,11949,0,40,20,0,20,0,0,20,0,0,20,0,0,false,false,false,false,
1617velv-mn-ep2-Q-25,Q-25,50-20 R,6721,7897,0,7282,6707,0,50,10,0,40,0,0,20,10,0,0,0,10,false,false,false,false,
1617velv-mn-ep2-Q-26,Q-26,45-30 R,9183,7900,0,3385,9536,0,45,20,0,25,0,0,30,10,0,20,0,0,false,false,false,false,
1617velv-mn-ep2-Q-27,Q-27,47-20 R,7069,7898,0,3387,10617,0,47,5,0,42,0,0,20,10,0,10,0,0,false,false,false,false,
1617velv-mn-ep2-Q-28,Q-28,40-10 R,9617,6708,0,7289,10471,0,40,10,0,30,0,0,10,0,0,10,0,0,false,false,false,false,
1617velv-mn-ep2-Q-29,Q-29,40-30 R,7972,11949,0,7896,7281,0,40,10,0,30,0,0,30,10,0,20,0,0,false,false,false,false,
1617velv-mn-ep2-Q-30,Q-30,60-21 R,10398,9430,0,11290,10272,0,60,30,0,30,0,0,21,10,0,11,0,0,false,false,false,false,
1617velv-mn-ep2-SF-1-1,SF-1-1,60-35 R,9183,7972,3385,7289,10617,10398,60,40,0,20,0,0,35,5,0,30,0,0,false,false,false,false,
1617velv-mn-ep2-SF-2-1,SF-2-1,35-82 B,7900,10272,9617,7069,9430,7896,35,30,0,5,0,0,82,40,0,42,0,0,false,false,false,false,
