TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-mnbu1,10398,Quantum Mechanics,1,10,210,108,5,FC,
1617velv-mnbu1,5736,Stormbots,2,10,148,110,5,F1,
1617velv-mnbu1,10432,Untitled 1,3,8,250,135,5,SC,
1617velv-mnbu1,8808,Ponytail Posse,4,8,195,85,5,S1,
1617velv-mnbu1,8034,Easy as Pi,5,8,165,90,5,WC,
1617velv-mnbu1,9414,Chanhassen 5,6,8,129,245,5,SC,
1617velv-mnbu1,8919,FireStormers,7,6,255,135,5,F2,
1617velv-mnbu1,11117,St. Paul Academy and Summit School,8,6,237,110,5,W1,
1617velv-mnbu1,10470,Red Sabers,9,6,230,75,5,,
1617velv-mnbu1,3763,Piece of Cake,10,6,173,95,5,S2,
1617velv-mnbu1,9078,Ground Zero,11,6,141,245,5,S1,
1617velv-mnbu1,7589,Ciphers,12,6,128,60,5,,
1617velv-mnbu1,11621,Light Speed,13,4,255,80,5,W2,
1617velv-mnbu1,11150,Thunder PengWin Robotics Team,14,4,242,77,5,,
1617velv-mnbu1,9182,Short Circuits,15,4,155,85,5,,
1617velv-mnbu1,10469,Black Sabers,16,4,150,130,5,,
1617velv-mnbu1,10486,Terrabots,17,4,138,110,5,,
1617velv-mnbu1,10430,Wiring Warriors,18,4,83,40,5,,
1617velv-mnbu1,11904,Black Knights,19,2,263,108,5,,
1617velv-mnbu1,8729,Blue Energy,20,2,190,60,5,S2,
1617velv-mnbu1,11459,White Sabers,21,2,188,80,5,,
1617velv-mnbu1,7646,Circuit Overlords,22,2,125,85,5,,
1617velv-mnbu1,11566,Tough Cookies,23,0,156,50,5,,
1617velv-mnbu1,10648,I Have an Idea,24,0,150,45,5,,
