TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-mnep1,9078,Ground Zero,1,10,200,95,5,FC,
1617velv-mnep1,9890,The Rubies,2,10,172,110,5,WC,
1617velv-mnep1,7288,RoboGlaciers,3,10,145,216,5,SC,
1617velv-mnep1,11581,FTC Ramhawks,4,9,95,80,5,SC,
1617velv-mnep1,9418,Tempest Automatons,5,8,125,118,5,W1,
1617velv-mnep1,10555,Tekceratops,6,6,220,216,5,F1,
1617velv-mnep1,3763,Piece of Cake,7,6,120,90,5,S2,
1617velv-mnep1,9801,Titanium Minds,8,6,95,75,5,,
1617velv-mnep1,11417,Static Screws,9,6,85,80,5,,
1617velv-mnep1,10397,Ice Breakers,10,5,220,85,5,F2,
1617velv-mnep1,3558,FireBots,11,5,125,90,5,W2,
1617velv-mnep1,11724,Northeast Middle School Robot Team,12,5,104,100,5,,
1617velv-mnep1,4650,Crusader Robotics: Monkey Mechanics,13,4,165,61,5,S2,
1617velv-mnep1,10273,Cat in The Hat Comes Back,14,4,117,55,5,S1,
1617velv-mnep1,6699,Tempest,15,4,102,75,5,S1,
1617velv-mnep1,9196,Aperture Robotics,16,4,85,110,5,,
1617velv-mnep1,11175,Providence Academy Lions,17,4,40,130,5,,
1617velv-mnep1,11615,Pantherbots,18,4,25,35,5,,
1617velv-mnep1,11566,Tough Cookies,19,2,167,118,5,,
1617velv-mnep1,7290,JagWires,20,2,132,75,5,,
1617velv-mnep1,12183,Rockets,21,2,127,80,5,,
1617velv-mnep1,11937,Octobots,22,2,100,45,5,,
1617velv-mnep1,8034,Easy as Pi,23,2,90,40,5,,
1617velv-mnep1,9760,Circuit Breakerz,24,0,40,20,5,,
