TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-mn-bu2,10590,The Monkey Wrench Gang,1,10,125,109,5,WC,1.00,76.3,63.9,68.7,57.8,56.7,46.9,0.0,0.0,19.2,16.8,-0.6,-0.6,1.0,0.6,6.6,5.3,
1617velv-mn-bu2,11488,Solid,2,8,162,130,5,W1,0.80,44.8,41.1,49.8,44.8,25.0,23.4,0.0,0.0,22.7,20.1,0.4,0.1,-3.3,-2.6,-1.8,-1.2,
1617velv-mn-bu2,10617,MECHATECH,3,8,146,145,5,SC,0.80,99.1,83.4,88.1,74.6,56.3,47.0,0.0,0.0,33.3,28.4,-0.6,-0.4,10.1,8.2,0.9,0.5,
1617velv-mn-bu2,11839,Metal Melters,4,8,129,130,5,FC,0.80,10.3,15.7,21.2,22.6,5.9,7.3,0.0,0.0,11.1,12.4,-0.2,-0.1,-6.5,-4.1,-4.4,-2.8,
1617velv-mn-bu2,11819,Two Crows on a Fence,5,8,69,70,5,SC,0.80,23.8,23.7,21.9,22.7,-2.8,0.4,0.0,0.0,23.5,20.4,1.8,1.8,1.3,0.9,0.5,0.1,
1617velv-mn-bu2,10423,Servo Pros,6,6,124,145,5,S1,0.60,27.4,28.0,15.8,17.9,0.5,3.6,0.0,0.0,11.5,11.5,2.6,1.9,12.8,10.8,-1.2,-0.8,
1617velv-mn-bu2,11290,TAXI K.A.B.D,7,6,111,110,5,,0.60,2.0,9.8,-3.4,3.8,1.7,6.0,0.0,0.0,-0.1,3.0,-0.0,-0.1,0.5,0.8,5.0,5.1,
1617velv-mn-bu2,7588,The PRIDE,8,6,108,80,5,W2,0.60,22.1,21.0,32.1,27.3,6.2,6.3,0.0,0.0,16.3,14.6,1.6,1.4,-1.9,-1.4,-8.0,-4.9,
1617velv-mn-bu2,8736,TermiRaiders,9,6,93,50,5,,0.60,16.1,15.4,19.6,17.7,2.8,2.5,0.0,0.0,7.8,8.0,7.0,5.8,-1.5,-1.1,-2.0,-1.4,
1617velv-mn-bu2,11757,Rebellious Robots,10,6,88,115,5,,0.60,26.3,24.7,11.8,12.2,-1.9,-0.2,0.0,0.0,14.6,13.0,0.5,0.5,13.1,11.1,1.4,1.3,
1617velv-mn-bu2,10077,UnBEAR-able,11,5,126,115,5,,0.50,43.9,39.7,23.1,21.4,7.2,7.0,0.0,0.0,14.5,14.0,0.2,0.1,22.0,18.4,-1.2,-0.2,
1617velv-mn-bu2,10075,B.E.A.R.S.,12,5,85,102,5,,0.50,23.4,24.5,16.5,16.8,4.0,4.4,0.0,0.0,11.2,11.2,-1.4,-0.8,9.6,9.5,-2.7,-2.0,
1617velv-mn-bu2,11409,Ursa Mechanica,13,4,186,70,5,,0.40,4.9,13.0,11.1,16.3,10.4,11.9,0.0,0.0,-1.8,2.4,0.4,0.7,-4.1,-2.2,-2.2,-1.2,
1617velv-mn-bu2,5962,Nordic Storm,14,4,145,81,5,S2,0.40,18.4,19.3,15.0,15.5,10.5,8.9,0.0,0.0,5.6,7.1,-1.0,-0.6,3.3,3.7,0.1,0.0,
1617velv-mn-bu2,11417,Static Screws,15,4,120,81,5,,0.40,7.8,13.0,0.2,5.8,8.3,9.3,0.0,0.0,1.0,3.5,1.5,1.6,-3.0,-1.7,10.5,8.7,
1617velv-mn-bu2,9196,Aperture Robotics,16,4,112,60,5,,0.40,18.5,17.6,26.9,22.7,8.9,8.3,0.0,0.0,5.0,5.6,3.8,2.9,0.8,0.6,-9.3,-5.8,
1617velv-mn-bu2,7190,Green Girls,17,4,82,31,5,S2,0.40,1.1,5.3,-2.0,1.9,4.0,4.3,0.0,0.0,3.1,4.8,-0.1,-0.1,-5.9,-3.9,8.9,7.2,
1617velv-mn-bu2,10568,The Regal Kiwis,18,4,65,102,5,F2,0.40,33.3,26.6,4.8,4.2,4.4,4.2,0.0,0.0,16.1,13.0,0.7,0.3,12.0,8.9,16.4,13.4,
1617velv-mn-bu2,11903,Happy Little Robots,19,3,180,80,5,,0.30,26.5,23.5,1.3,4.2,10.8,9.4,0.0,0.0,11.8,10.7,1.0,0.9,2.9,2.3,22.3,16.9,
1617velv-mn-bu2,11989,Rosemount Middle Robotics 2,20,3,94,90,5,,0.30,-2.9,5.8,9.9,13.0,2.3,4.6,0.0,0.0,-0.3,3.5,-0.7,-0.4,-4.1,-2.1,-8.6,-5.3,
1617velv-mn-bu2,8980,Achievement Unlocked:Name Chosen,21,3,90,31,5,S1,0.30,16.3,12.7,15.9,13.0,-0.5,0.6,0.0,0.0,13.0,10.1,0.6,0.2,3.2,1.6,-2.8,-2.0,
1617velv-mn-bu2,9205,Iron Maidens,22,2,151,109,5,F1,0.20,27.6,27.5,27.9,25.8,12.0,12.4,0.0,0.0,14.9,13.9,0.6,0.7,0.1,0.3,-0.4,1.3,
1617velv-mn-bu2,10439,Iron Eagles,23,2,70,70,5,,0.20,-2.1,4.5,-12.7,-5.8,5.4,5.7,0.0,0.0,-0.7,2.4,-1.6,-0.9,-5.1,-2.9,15.7,13.1,
1617velv-mn-bu2,8967,Rosemount Middle Robotics,24,1,83,30,5,,0.10,-4.0,0.5,-10.6,-5.1,-2.0,0.0,0.0,0.0,1.7,3.1,-0.2,-0.2,-3.5,-2.5,10.1,8.1,
