TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-arcmp,92,Junior Bomb Squad,1,10,254,111,5,WC,
1516resq-arcmp,9001,The All Sparks,2,10,247,128,5,SC,
1516resq-arcmp,7572,Bomb Squad Special Unit,3,10,159,161,5,FC,
1516resq-arcmp,7209,Tech Hogs Robotics,4,8,223,147,5,S1,
1516resq-arcmp,9201,The All Sparks,5,8,183,155,5,SC,
1516resq-arcmp,5890,e-lemon-ators,6,8,181,111,5,W2,
1516resq-arcmp,9000,The All Sparks,7,8,137,128,5,F2,
1516resq-arcmp,3486,Techno Warriors Advanced,8,6,273,155,5,W1,
1516resq-arcmp,3664,Girls With Attitude,9,6,257,123,5,,
1516resq-arcmp,9792,GSA RoboNerds,10,6,237,106,5,S2,
1516resq-arcmp,6169,Men In black,11,6,101,44,5,S2,
1516resq-arcmp,9157,The All Sparks,12,5,219,123,5,S1,
1516resq-arcmp,7343,Blaze,13,5,116,111,5,,
1516resq-arcmp,3781,Westlake Pi-Rho Maniacs,14,4,232,104,5,F1,
1516resq-arcmp,3620,Furious George,15,4,226,125,5,,
1516resq-arcmp,9156,The All Sparks,16,4,196,112,5,,
1516resq-arcmp,10436,Wolfbytes,17,4,193,107,5,,
1516resq-arcmp,8373,Diva Force,18,4,156,120,5,,
1516resq-arcmp,10391,Lynx Robotics,19,4,154,83,5,,
1516resq-arcmp,10102,Harrisburg Robotics,20,4,139,106,5,,
1516resq-arcmp,3621,Semper Fi,21,4,137,52,5,,
1516resq-arcmp,9834,ROBOcats,22,4,107,101,5,,
1516resq-arcmp,4745,Orozco's Army,23,3,116,140,5,,
1516resq-arcmp,5925,WildBotz,24,2,215,104,5,,
1516resq-arcmp,5404,Titanium Titans,25,2,199,59,5,,
1516resq-arcmp,9879,Root Negative One,26,2,163,73,5,,
1516resq-arcmp,9200,The All Sparks,27,2,126,161,5,,
1516resq-arcmp,5943,Erector Sets Gone Mad,28,2,123,133,5,,
1516resq-arcmp,6302,T.R.O.N.,29,1,237,101,5,,
