TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1516resq-ar-cmp-Q-1,Q-1,73-4 R,9879,10391,0,9834,3620,0,73,0,0,73,0,0,4,0,0,4,0,0,
1516resq-ar-cmp-Q-2,Q-2,29-9 R,3621,6169,0,9157,5943,0,29,0,0,29,0,0,9,0,0,9,0,0,
1516resq-ar-cmp-Q-3,Q-3,40-50 B,9156,6302,0,5404,5890,0,40,0,0,40,0,0,50,0,0,50,0,0,
1516resq-ar-cmp-Q-4,Q-4,1-107 B,4745,10102,0,7572,10436,0,1,0,0,1,0,0,107,0,0,27,80,0,
1516resq-ar-cmp-Q-5,Q-5,128-52 R,9000,9001,0,8373,5925,0,128,0,0,48,80,0,52,0,0,52,0,0,
1516resq-ar-cmp-Q-6,Q-6,10-155 B,7343,9200,0,9201,3486,0,10,0,0,10,0,0,155,0,0,75,80,0,
1516resq-ar-cmp-Q-7,Q-7,77-71 R,92,9792,0,3664,7209,0,77,5,0,72,0,0,71,0,0,71,0,0,
1516resq-ar-cmp-Q-8,Q-8,53-112 B,3781,9157,0,9156,9001,0,53,5,0,48,0,0,112,0,0,112,0,0,
1516resq-ar-cmp-Q-9,Q-9,59-140 B,10391,5404,0,4745,3486,0,59,0,0,59,0,0,140,15,0,45,80,0,
1516resq-ar-cmp-Q-10,Q-10,52-31 R,7343,3664,0,5925,3620,0,52,5,0,47,0,0,31,0,0,31,0,0,
1516resq-ar-cmp-Q-11,Q-11,3-73 B,6169,9834,0,10102,7209,0,3,0,0,3,0,0,73,0,0,73,0,0,
1516resq-ar-cmp-Q-12,Q-12,25-108 B,9879,6302,0,9000,92,0,25,0,0,25,0,0,108,0,0,28,80,0,
1516resq-ar-cmp-Q-13,Q-13,13-74 B,5943,10436,0,3781,5890,0,13,0,0,13,0,0,74,25,0,49,0,0,
1516resq-ar-cmp-Q-14,Q-14,27-161 B,9792,8373,0,9200,7572,0,27,0,0,27,0,0,161,0,0,81,80,0,
1516resq-ar-cmp-Q-15,Q-15,47-35 R,9201,7209,0,3621,9000,0,47,0,0,47,0,0,35,5,0,20,0,10,
1516resq-ar-cmp-Q-16,Q-16,83-37 R,3664,10391,0,9156,6169,0,83,0,0,83,0,0,37,5,0,32,0,0,
1516resq-ar-cmp-Q-17,Q-17,90-56 R,92,7572,0,9834,5890,0,90,0,0,10,80,0,56,0,0,56,0,0,
1516resq-ar-cmp-Q-18,Q-18,133-41 R,3486,5943,0,9879,8373,0,133,5,0,48,80,0,41,0,0,41,0,0,
1516resq-ar-cmp-Q-19,Q-19,21-21 T,9157,4745,0,6302,7343,0,21,0,0,21,0,0,21,0,0,21,0,0,
1516resq-ar-cmp-Q-20,Q-20,104-42 R,5925,3781,0,10102,9200,0,104,30,0,54,0,20,42,0,0,42,0,0,
1516resq-ar-cmp-Q-21,Q-21,55-28 R,3620,10436,0,5404,3621,0,55,0,0,55,0,0,28,5,0,23,0,0,
1516resq-ar-cmp-Q-22,Q-22,40-44 B,9792,9201,0,9001,6169,0,40,5,0,35,0,0,44,0,0,24,0,20,
1516resq-ar-cmp-Q-23,Q-23,81-23 R,9156,9000,0,7343,5943,0,81,0,0,41,0,40,23,0,0,23,0,0,
1516resq-ar-cmp-Q-24,Q-24,23-48 B,4745,3781,0,8373,3621,0,23,5,0,18,0,0,48,10,0,38,0,0,
1516resq-ar-cmp-Q-25,Q-25,106-62 R,9792,10102,0,3620,3486,0,106,5,0,101,0,0,62,5,0,57,0,0,
1516resq-ar-cmp-Q-26,Q-26,35-111 B,5404,9200,0,92,9157,0,35,5,0,30,0,0,111,0,0,31,80,0,
1516resq-ar-cmp-Q-27,Q-27,101-50 R,9001,9834,0,6302,10436,0,101,0,0,21,80,0,50,0,0,50,0,0,
1516resq-ar-cmp-Q-28,Q-28,147-23 R,7572,7209,0,5925,10391,0,147,0,0,67,80,0,23,0,0,23,0,0,
1516resq-ar-cmp-Q-29,Q-29,109-41 R,5890,9201,0,3664,9879,0,109,0,0,69,0,40,41,0,0,41,0,0,
1516resq-ar-cmp-Q-30,Q-30,35-12 R,6169,9000,0,9200,4745,0,35,0,0,35,0,0,12,0,0,12,0,0,
1516resq-ar-cmp-Q-31,Q-31,37-92 B,5404,5943,0,9834,9792,0,37,0,0,37,0,0,92,5,0,87,0,0,
1516resq-ar-cmp-Q-32,Q-32,67-94 B,5925,9156,0,92,9201,0,67,5,0,62,0,0,94,0,0,14,80,0,
1516resq-ar-cmp-Q-33,Q-33,52-67 B,3621,9879,0,9001,7572,0,52,0,0,52,0,0,67,5,0,62,0,0,
1516resq-ar-cmp-Q-34,Q-34,101-123 B,3486,10436,0,3664,9157,0,101,5,0,16,80,0,123,0,0,43,80,0,
