TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-nvcmp,8471,The Ducks,1,10,492,290,5,WC,
1516resq-nvcmp,5220,RoboKnights 5220,2,10,204,290,5,FC,
1516resq-nvcmp,7010,Gila Monsters,3,10,166,183,5,SC,
1516resq-nvcmp,4344,Rickrollers,4,6,420,183,5,W1,
1516resq-nvcmp,4019,RoboHawks,5,6,228,277,5,S1,
1516resq-nvcmp,3648,Beehive Robotics,6,6,176,112,5,SC,
1516resq-nvcmp,6436,AlphaGenesis,7,6,169,138,5,F1,
1516resq-nvcmp,359,WEBB.exe,8,6,166,140,5,W2,
1516resq-nvcmp,3050,G-Bots,9,6,109,218,5,,
1516resq-nvcmp,9507,Reedbotics,10,5,213,124,5,,
1516resq-nvcmp,8302,Robotic Longhorns,11,5,179,128,5,,
1516resq-nvcmp,10772,Rockin' Robotics,12,4,347,166,5,,
1516resq-nvcmp,9894,RoboLions,13,4,225,192,5,S2,
1516resq-nvcmp,5687,Team G.R.E.A.T.,14,4,190,93,5,,
1516resq-nvcmp,3747,The Swarm,15,4,147,81,5,,
1516resq-nvcmp,10080,Scorpions,16,4,133,169,5,,
1516resq-nvcmp,4992,The Titanium Squids,17,3,264,176,5,,
1516resq-nvcmp,9587,Tiger Bots,18,3,61,43,5,,
1516resq-nvcmp,4628,Suit Bots,19,2,344,128,5,S1,
1516resq-nvcmp,10483,Infinite,20,2,190,137,5,,
1516resq-nvcmp,5326,The Enterprisers,21,2,160,93,5,S2,
1516resq-nvcmp,358,The Gaulbots,22,2,131,203,5,F2,
