TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-utcmp,9761,The PrestidigiTaters,1,10,132,88,5,SC,
1516resq-utcmp,10777,Security Administration,2,6,159,68,5,S1,
1516resq-utcmp,10279,Ignitus Victoria,3,6,116,50,5,SC,
1516resq-utcmp,7647,Success Robotics,4,6,100,51,5,S1,
1516resq-utcmp,10373,Black Ops,5,6,85,109,5,WC,
1516resq-utcmp,10684,Warpdrive,6,4,140,88,5,FC,
1516resq-utcmp,10290,Atomic Randomizers,7,4,122,109,5,W1,
1516resq-utcmp,10672,Robo Reds,8,4,53,38,5,,
1516resq-utcmp,10624,TNT (terribly nice team),9,2,150,68,5,F1,
1516resq-utcmp,8400,Randomonium,10,2,121,59,5,,
