TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-iacmplce,8588,Finger Puppet Mafia,1,10,268,162,5,W1,
1516resq-iacmplce,9968,CrossFire,2,10,263,117,5,WC,
1516resq-iacmplce,3866,Blood Sweat and Gears,3,8,228,64,5,,
1516resq-iacmplce,9025,The Crest,4,8,137,162,5,,
1516resq-iacmplce,5975,CYBOTS,5,8,117,72,5,FC,
1516resq-iacmplce,9203,Chaotic Cool Cats,6,6,241,111,5,,
1516resq-iacmplce,7880,The Carnivorous Rabbits,7,6,214,81,5,SC,
1516resq-iacmplce,10656,Falcons Bot,8,6,201,92,5,,
1516resq-iacmplce,10214,Lightning Legends,9,4,318,115,5,,
1516resq-iacmplce,4426,River Kings Robotics,10,4,225,120,5,,
1516resq-iacmplce,8779,BSoD,11,4,213,71,5,F1,
1516resq-iacmplce,5174,River king Robotics,12,4,199,114,5,,
1516resq-iacmplce,8988,Comets,13,4,179,109,5,,
1516resq-iacmplce,10646,Titanium-Griffins,14,4,168,71,5,S1,
1516resq-iacmplce,10224,Super Eagles,15,4,145,57,5,SC,
1516resq-iacmplce,6025,United Robotics,16,4,144,86,5,S1,
1516resq-iacmplce,6420,SabreHOOF Tigers,17,2,226,117,5,,
1516resq-iacmplce,6474,Griffin Gears,18,2,209,81,5,,
1516resq-iacmplce,7400,Kryptonian Eagles,19,2,158,111,5,,
1516resq-iacmplce,8984,Tough as Diamonds,20,0,147,52,5,,
