TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-iacmplab,6189,High Voltage,1,8,250,127,5,WC,
1516resq-iacmplab,8749,Robota Black,2,8,220,89,5,F1,
1516resq-iacmplab,10069,Grundy Center FTC,3,8,194,127,5,S1,
1516resq-iacmplab,8953,Bosco Botz,4,8,192,100,5,W1,
1516resq-iacmplab,9120,BCLUW First Tech,5,8,171,78,5,,
1516resq-iacmplab,5094,Still Under Development,6,6,210,100,5,F2,
1516resq-iacmplab,5445,Trohawks,7,6,205,79,5,SC,
1516resq-iacmplab,10383,Tech-Know-Logic,8,6,203,95,5,S2,
1516resq-iacmplab,10599,GMG Robotics,9,6,203,95,5,,
1516resq-iacmplab,7500,Robota White,10,6,191,67,5,FC,
1516resq-iacmplab,7247,The Technicians,11,6,167,67,5,W2,
1516resq-iacmplab,5149,Robota Red,12,4,242,73,5,SC,
1516resq-iacmplab,6661,Starmont Sundevils,13,4,235,95,5,,
1516resq-iacmplab,6252,Wacky Waving Inflatable Arm Flailing Tube Men,14,4,195,69,5,,
1516resq-iacmplab,5023,Bulldogs,15,4,161,73,5,,
1516resq-iacmplab,8922,Robogenesis,16,4,154,83,5,,
1516resq-iacmplab,4389,Higgs Bozos,17,4,154,79,5,S1,
1516resq-iacmplab,8650,Firebreathing Rubber Duckies,18,4,147,57,5,,
1516resq-iacmplab,8915,Central FTC,19,2,190,82,5,,
1516resq-iacmplab,7248,Pluto,20,2,183,62,5,S2,
1516resq-iacmplab,6551,TigerHawks,21,2,92,58,5,,
1516resq-iacmplab,8008,Wolves,22,0,201,60,5,,
