TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-iacmplqc,6093,Deviation from the Norm,1,10,477,172,5,SC,
1516resq-iacmplqc,4177,Finger Tightans,2,10,193,204,5,S1,
1516resq-iacmplqc,458,Born To Be Wired!,3,8,270,246,5,SC,
1516resq-iacmplqc,10547,Mortal ComBots,4,8,150,204,5,SC,
1516resq-iacmplqc,7196,Everything That is Radical,5,8,148,130,5,S1,
1516resq-iacmplqc,5466,Combustible Lemons,6,8,127,246,5,SC,
1516resq-iacmplqc,10082,Mechanicats,7,7,248,172,5,,
1516resq-iacmplqc,10071,Nuts Bolts and Issues,8,6,277,194,5,,
1516resq-iacmplqc,8672,UBett,9,6,252,194,5,S1,
1516resq-iacmplqc,5062,Bad Hair Day,10,6,179,108,5,,
1516resq-iacmplqc,7727,Import *,11,5,264,143,5,S1,
1516resq-iacmplqc,8813,The Winter Soldiers,12,5,129,124,5,S2,
1516resq-iacmplqc,6603,Lancers,13,4,236,127,5,S2,
1516resq-iacmplqc,8743,Raw Bacon,14,4,211,109,5,S2,
1516resq-iacmplqc,10029,Omniducks,15,4,210,119,5,S2,
1516resq-iacmplqc,5280,to be determined,16,4,139,140,5,,
1516resq-iacmplqc,6723,Flatline,17,4,117,119,5,,
1516resq-iacmplqc,6297,Silent Bot Deadly (SBD),18,4,100,33,5,,
1516resq-iacmplqc,4296,Iridium Falcons,19,3,249,172,5,,
1516resq-iacmplqc,8696,Trobotix,20,2,370,156,5,,
1516resq-iacmplqc,367,Accident Prone,21,2,229,109,5,,
1516resq-iacmplqc,10139,Glitch Mob,22,2,116,40,5,,
1516resq-iacmplqc,6492,Beaver Bots,23,2,110,131,5,,
1516resq-iacmplqc,4160,Rough Velcro,24,2,110,68,5,,
1516resq-iacmplqc,3549,Crashed!,25,0,269,140,5,,
