TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-iacmplsi,6681,Panthers,1,10,70,31,5,W1,
1516resq-iacmplsi,9566,Tech Bam,2,8,70,32,5,SC,
1516resq-iacmplsi,8611,MECattack,3,6,134,50,5,S1,
1516resq-iacmplsi,8930,Tech-Nical Difficulties,4,4,127,39,5,,
1516resq-iacmplsi,8939,Clarke High School,5,4,120,50,5,SC,
1516resq-iacmplsi,6636,Robo Panthers,6,4,93,38,5,S1,
1516resq-iacmplsi,6534,MECanism,7,4,88,45,5,FC,
1516resq-iacmplsi,3634,KISS,8,4,77,40,5,F1,
1516resq-iacmplsi,8882,Annihil8ors,9,4,63,39,5,,
1516resq-iacmplsi,7823,Roadrunner Robotics,10,2,78,45,5,WC,
