TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1516resq-ia-cmplhi,6147,Newbotics,1,10,128,105,5,WC,1.00,31.0,31.5,31.1,31.4,-0.2,-0.1,0.0,0.0,36.1,34.7,-4.3,-2.9,-0.6,-0.3,0.5,0.3,
1516resq-ia-cmplhi,4443,Sock Monkeys,2,10,118,108,5,FC,1.00,38.0,37.0,37.8,36.8,0.2,0.1,0.0,0.0,37.6,36.2,0.1,0.5,0.1,0.1,0.1,0.1,
1516resq-ia-cmplhi,8189,Warren County 4H Robotics,3,8,226,105,5,W1,0.80,56.4,50.8,58.7,52.2,-0.2,-0.1,0.0,0.0,57.6,51.6,-0.3,-0.3,-0.7,-0.4,-1.6,-1.1,
1516resq-ia-cmplhi,8682,Insurmountable Breakfast,4,8,115,116,5,F1,0.80,64.7,56.5,64.8,56.1,0.7,0.8,0.0,0.0,-1.1,2.6,65.3,52.8,-0.2,0.2,0.1,0.1,
1516resq-ia-cmplhi,5154,R.O.M.,5,6,180,81,5,,0.60,27.5,25.9,27.7,26.1,0.1,0.0,0.0,0.0,11.3,12.7,15.8,13.1,0.2,-0.0,-0.4,-0.3,
1516resq-ia-cmplhi,7267,Robot Warriors,6,6,157,71,5,F2,0.60,20.4,22.2,19.9,21.8,-0.1,-0.1,0.0,0.0,22.0,23.0,-1.2,-0.7,-0.2,-0.2,0.8,0.4,
1516resq-ia-cmplhi,9052,Recharged Orange,7,6,155,91,5,SC,0.60,36.3,35.2,33.9,33.0,0.3,0.3,0.0,0.0,38.0,33.6,-4.8,-1.2,2.8,2.4,-0.4,-0.3,
1516resq-ia-cmplhi,3608,Ninjaneers,8,6,154,104,5,,0.60,19.6,22.2,16.4,19.9,0.8,0.6,0.0,0.0,11.0,13.2,5.1,6.4,2.7,2.0,0.5,0.3,
1516resq-ia-cmplhi,4173,Bionic Bulldogs,9,6,132,108,5,,0.60,45.3,40.2,45.6,40.4,0.1,0.0,0.0,0.0,44.1,39.1,0.6,0.8,0.5,0.2,-0.8,-0.6,
1516resq-ia-cmplhi,10602,NiceBot,10,6,79,72,5,W2,0.60,20.8,20.1,19.7,19.4,-0.5,-0.4,0.0,0.0,16.2,17.3,4.7,2.9,0.4,0.2,0.7,0.4,
1516resq-ia-cmplhi,4144,Engineer Imagineer,11,4,178,94,5,S2,0.40,28.1,27.5,23.9,24.1,3.7,3.0,0.0,0.0,14.5,14.9,6.2,6.6,3.7,2.9,0.5,0.3,
1516resq-ia-cmplhi,7236,Recharged Green,12,4,155,88,5,S1,0.40,27.9,26.1,28.5,26.4,-0.7,-0.5,0.0,0.0,10.9,12.6,18.6,14.4,-0.9,-0.6,0.4,0.2,
1516resq-ia-cmplhi,8484,Bloodhounds,13,4,138,50,5,,0.40,25.1,22.8,26.8,23.9,0.2,0.1,0.0,0.0,25.3,22.4,-0.5,0.2,0.1,0.1,-1.9,-1.2,
1516resq-ia-cmplhi,7323,Trojan Transducers,14,4,133,53,5,,0.40,11.4,13.5,12.8,14.2,-0.1,0.1,0.0,0.0,11.3,13.3,1.3,0.6,-1.1,-0.6,-0.4,-0.2,
1516resq-ia-cmplhi,4237,Hordes of Nords,15,4,121,58,5,,0.40,15.4,14.7,16.3,15.1,0.5,0.5,0.0,0.0,15.2,14.8,0.4,-0.3,-0.7,-0.4,-0.2,-0.1,
1516resq-ia-cmplhi,6072,WildBots,16,4,114,96,5,SC,0.40,25.5,23.7,19.4,18.9,0.1,0.0,0.0,0.0,24.3,22.9,0.5,0.4,0.5,0.2,5.5,4.5,
1516resq-ia-cmplhi,6583,bionikats,17,4,111,58,5,,0.40,12.3,14.5,15.2,16.1,0.1,0.3,0.0,0.0,20.1,19.4,-6.5,-4.4,-1.5,-0.9,-1.4,-0.9,
1516resq-ia-cmplhi,10181,New Horizons,18,4,109,39,5,,0.40,-0.6,4.9,-1.0,4.6,2.0,1.6,0.0,0.0,14.9,14.2,-18.0,-11.2,0.5,0.2,-0.1,-0.1,
1516resq-ia-cmplhi,8561,Comet Robotics,19,4,101,53,5,S2,0.40,18.7,18.6,16.5,17.0,0.1,0.0,0.0,0.0,17.8,17.6,0.1,0.6,0.6,0.3,1.5,1.2,
1516resq-ia-cmplhi,8022,WHS,20,4,55,53,5,,0.40,-4.0,1.7,-6.3,-0.6,-0.2,-0.1,0.0,0.0,-0.8,3.8,-2.2,-1.7,-0.9,-0.5,3.1,2.7,
1516resq-ia-cmplhi,10038,Illuminati Confirmed,21,2,142,116,5,S1,0.20,21.1,22.3,21.0,21.9,-0.3,-0.2,0.0,0.0,14.9,15.5,5.3,6.0,1.1,1.0,-1.1,-0.7,
1516resq-ia-cmplhi,8694,Small Town Hippie Bots,22,0,105,41,5,,0.00,-1.3,3.7,-3.9,1.2,-0.2,-0.1,0.0,0.0,-1.6,3.2,1.1,0.9,-0.7,-0.3,3.3,2.7,
1516resq-ia-cmplhi,10160,Keokuk Middle School,23,0,65,19,5,,0.00,-3.3,0.6,-4.2,-0.3,0.4,0.4,0.0,0.0,1.2,3.0,-6.3,-4.1,1.5,1.2,-0.6,-0.4,
