TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1516resq-iacmplqc,6093,Deviation from the Norm,1,10,477,172,5,SC,1.00,140.1,114.5,141.0,114.7,6.8,5.6,0.0,0.0,92.6,78.3,43.4,32.0,-2.6,-1.5,1.7,1.4,
1516resq-iacmplqc,4177,Finger Tightans,2,10,193,204,5,S1,1.00,119.3,99.5,114.4,95.3,10.7,8.4,0.0,0.0,55.7,50.5,53.9,41.1,-0.9,-0.6,5.8,4.9,
1516resq-iacmplqc,458,Born To Be Wired!,3,8,270,246,5,SC,0.80,129.9,109.2,123.2,104.3,6.9,5.6,0.0,0.0,40.6,38.0,77.5,61.5,4.9,4.0,1.8,0.9,
1516resq-iacmplqc,10547,Mortal ComBots,4,8,150,204,5,SC,0.80,9.2,25.8,4.7,21.7,2.0,2.6,0.0,0.0,26.2,29.3,-25.7,-11.6,6.6,5.4,-2.2,-1.2,
1516resq-iacmplqc,7196,Everything That is Radical,5,8,148,130,5,S1,0.80,63.7,59.7,60.3,56.9,0.7,0.9,0.0,0.0,36.7,33.7,25.6,24.7,0.7,0.3,2.8,2.5,
1516resq-iacmplqc,5466,Combustible Lemons,6,8,127,246,5,SC,0.80,60.5,60.8,65.9,63.6,-0.7,0.1,0.0,0.0,39.5,36.9,24.9,25.2,-3.1,-1.6,-2.2,-1.2,
1516resq-iacmplqc,10082,Mechanicats,7,7,248,172,5,,0.70,14.2,25.5,16.2,26.9,1.3,1.9,0.0,0.0,36.8,37.2,-24.5,-14.0,0.6,0.4,-2.6,-1.7,
1516resq-iacmplqc,10071,Nuts Bolts and Issues,8,6,277,194,5,,0.60,71.2,62.9,66.4,58.7,3.3,3.2,0.0,0.0,42.4,39.6,19.5,14.9,5.9,5.1,-1.1,-0.9,
1516resq-iacmplqc,8672,UBett,9,6,252,194,5,S1,0.60,75.9,72.7,76.3,72.1,5.2,4.6,0.0,0.0,41.1,38.6,29.7,28.9,-0.1,0.5,-0.3,0.0,
1516resq-iacmplqc,5062,Bad Hair Day,10,6,179,108,5,,0.60,40.0,40.0,22.9,26.7,-0.2,0.0,0.0,0.0,41.1,39.6,-15.9,-11.8,15.0,12.0,2.1,1.2,
1516resq-iacmplqc,7727,Import *,11,5,264,143,5,S1,0.50,8.8,15.9,4.9,12.1,1.9,1.6,0.0,0.0,14.6,19.3,-6.8,-4.5,-0.9,-0.6,4.8,4.4,
1516resq-iacmplqc,8813,The Winter Soldiers,12,5,129,124,5,S2,0.50,27.7,25.4,31.0,27.5,0.1,0.0,0.0,0.0,9.7,12.2,21.0,15.0,-3.1,-1.9,-0.2,-0.2,
1516resq-iacmplqc,6603,Lancers,13,4,236,127,5,S2,0.40,19.1,24.7,20.6,24.7,1.9,2.2,0.0,0.0,32.7,30.5,-14.6,-8.0,-0.9,-0.1,-0.6,0.0,
1516resq-iacmplqc,8743,Raw Bacon,14,4,211,109,5,S2,0.40,26.6,27.9,34.9,32.3,5.1,4.1,0.0,0.0,30.1,28.5,-5.5,-3.4,-3.1,-1.4,-5.2,-3.0,
1516resq-iacmplqc,10029,Omniducks,15,4,210,119,5,S2,0.40,54.1,49.7,60.9,53.9,-0.3,-0.4,0.0,0.0,31.4,30.3,29.2,23.6,-6.1,-3.9,-0.6,-0.3,
1516resq-iacmplqc,5280,to be determined,16,4,139,140,5,,0.40,4.3,12.2,-0.5,8.5,0.2,0.3,0.0,0.0,-2.2,4.9,3.4,4.8,2.9,2.1,1.9,1.6,
1516resq-iacmplqc,6723,Flatline,17,4,117,119,5,,0.40,11.0,14.6,3.0,8.9,-0.1,0.3,0.0,0.0,-7.0,-0.4,11.0,9.0,7.1,5.5,0.8,0.2,
