TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1516resq-ia-cmplce-Q-1,Q-1,70-27 R,9968,5975,0,5174,6474,0,70,5,0,65,0,0,27,0,0,27,0,0,
1516resq-ia-cmplce-Q-2,Q-2,86-5 R,10214,6025,0,7400,8984,0,86,0,0,86,0,0,5,0,0,5,0,0,
1516resq-ia-cmplce-Q-3,Q-3,92-40 R,10656,8588,0,6420,8779,0,92,5,0,87,0,0,40,5,0,35,0,0,
1516resq-ia-cmplce-Q-4,Q-4,18-65 B,4426,9025,0,7880,10646,0,18,0,0,18,0,0,65,5,0,60,0,0,
1516resq-ia-cmplce-Q-5,Q-5,35-36 B,10224,8988,0,3866,9203,0,35,0,0,35,0,0,36,5,0,31,0,0,
1516resq-ia-cmplce-Q-6,Q-6,37-89 B,10656,8984,0,9968,9025,0,37,0,0,37,0,0,89,0,0,89,0,0,
1516resq-ia-cmplce-Q-7,Q-7,13-16 B,8988,7400,0,5975,4426,0,13,0,0,13,0,0,16,0,0,16,0,0,
1516resq-ia-cmplce-Q-8,Q-8,54-31 R,3866,6474,0,6420,10646,0,54,0,0,54,0,0,31,5,0,26,0,0,
1516resq-ia-cmplce-Q-9,Q-9,30-57 B,8779,6025,0,10224,7880,0,30,0,0,30,0,0,57,5,0,52,0,0,
1516resq-ia-cmplce-Q-10,Q-10,86-114 B,10214,9203,0,5174,8588,0,86,5,0,81,0,0,114,5,0,109,0,0,
1516resq-ia-cmplce-Q-11,Q-11,40-70 B,6474,4426,0,6025,10656,0,40,0,0,40,0,0,70,0,0,40,0,30,
1516resq-ia-cmplce-Q-12,Q-12,72-14 R,9203,5975,0,8984,6420,0,72,0,0,72,0,0,14,0,0,14,0,0,
1516resq-ia-cmplce-Q-13,Q-13,8-57 B,7400,10224,0,5174,9025,0,8,0,0,8,0,0,57,0,0,57,0,0,
1516resq-ia-cmplce-Q-14,Q-14,71-109 B,10646,8779,0,10214,8988,0,71,0,0,61,0,10,109,0,0,109,0,0,
1516resq-ia-cmplce-Q-15,Q-15,59-116 B,7880,3866,0,9968,8588,0,59,5,0,54,0,0,116,5,0,111,0,0,
1516resq-ia-cmplce-Q-16,Q-16,33-55 B,10656,10646,0,5975,10224,0,33,0,0,33,0,0,55,0,0,55,0,0,
1516resq-ia-cmplce-Q-17,Q-17,162-44 R,8588,9025,0,8988,6025,0,162,5,0,157,0,0,44,0,0,44,0,0,
1516resq-ia-cmplce-Q-18,Q-18,117-115 R,6420,9968,0,4426,10214,0,117,5,0,112,0,0,115,0,0,115,0,0,
1516resq-ia-cmplce-Q-19,Q-19,81-111 B,7880,6474,0,7400,9203,0,81,5,0,76,0,0,111,5,0,66,0,40,
1516resq-ia-cmplce-Q-20,Q-20,52-56 B,5174,8984,0,3866,8779,0,52,0,0,52,0,0,56,0,0,36,0,20,
1516resq-ia-cmplce-Q-21,Q-21,62-25 R,10646,9968,0,9203,6025,0,62,5,0,57,0,0,25,5,0,20,0,0,
1516resq-ia-cmplce-Q-22,Q-22,39-120 B,10224,8984,0,8588,4426,0,39,5,0,34,0,0,120,5,0,115,0,0,
1516resq-ia-cmplce-Q-23,Q-23,51-64 B,10214,7400,0,10656,3866,0,51,0,0,51,0,0,64,0,0,64,0,0,
1516resq-ia-cmplce-Q-24,Q-24,26-65 B,5174,6420,0,7880,8988,0,26,0,0,26,0,0,65,5,0,60,0,0,
1516resq-ia-cmplce-Q-25,Q-25,31-30 R,9025,8779,0,6474,5975,0,31,5,0,26,0,0,30,0,0,30,0,0,
1516resq-ia-cmplce-SF-1-1,SF-1-1,129-94 R,9968,8588,0,7880,10646,0,129,5,0,124,0,0,94,5,0,79,0,10,
1516resq-ia-cmplce-SF-1-2,SF-1-2,210-87 R,9968,8588,0,7880,10646,0,210,5,0,125,80,0,87,5,0,82,0,0,
1516resq-ia-cmplce-SF-2-1,SF-2-1,28-56 B,5975,8779,0,10224,6025,0,28,0,0,28,0,0,56,0,0,56,0,0,
1516resq-ia-cmplce-SF-2-2,SF-2-2,112-45 R,5975,8779,0,10224,6025,0,112,0,0,112,0,0,45,0,0,45,0,0,
1516resq-ia-cmplce-SF-2-3,SF-2-3,145-51 R,5975,8779,0,10224,6025,0,145,0,0,65,80,0,51,0,0,51,0,0,
1516resq-ia-cmplce-F-1,F-1,121-58 R,9968,8588,0,5975,8779,0,121,5,0,116,0,0,58,0,0,58,0,0,
1516resq-ia-cmplce-F-2,F-2,178-122 R,9968,8588,0,5975,8779,0,178,5,0,93,80,0,122,0,0,112,0,10,
