TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-ilpe,5202,Zip TIE Fighters,1,10,178,174,5,WC,
1516resq-ilpe,6596,Robotic Rams,2,10,150,50,5,FC,
1516resq-ilpe,6995,RGB,3,8,175,62,5,SC,
1516resq-ilpe,8128,Techno Raptors,4,8,110,58,5,SC,
1516resq-ilpe,8648,Manual Academy Rams,5,7,139,90,5,S2,
1516resq-ilpe,7869,Panthers,6,7,113,112,5,S1,
1516resq-ilpe,6933,Construction Zone,7,6,199,53,5,W1,
1516resq-ilpe,9788,Manual Academy RoboRams II,8,6,184,62,5,F1,
1516resq-ilpe,6994,Machination,9,6,143,80,5,S1,
1516resq-ilpe,10421,Kay Tech,10,5,166,99,5,,
1516resq-ilpe,6746,D-Wingers,11,5,156,53,5,,
1516resq-ilpe,2923,Kaybots,12,5,111,174,5,W2,
1516resq-ilpe,10093,RoboKays,13,5,111,50,5,F2,
1516resq-ilpe,3640,The BoilerBots,14,5,105,45,5,S2,
1516resq-ilpe,9163,Quest Lady Gators,15,4,159,48,5,,
1516resq-ilpe,10420,Mechanized Kay-OS,16,4,152,50,5,,
1516resq-ilpe,10146,Invader Bots,17,3,93,80,5,,
1516resq-ilpe,9189,Optimus Primates,18,2,190,67,5,,
1516resq-ilpe,8899,EP Robo Raiders,19,2,146,48,5,,
1516resq-ilpe,4298,RoboLords,20,2,136,46,5,,
1516resq-ilpe,7317,Quest Gators,21,0,147,59,5,,
1516resq-ilpe,10101,TechnoBulllets,22,0,99,42,5,,
