TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-ilcmp,8620,Wormgear Warriors,1,10,616,269,5,WC,
1516resq-ilcmp,4106,Supposable Thumbs,2,9,581,319,5,W1,
1516resq-ilcmp,6007,Octopi,3,8,541,282,5,SC,
1516resq-ilcmp,8907,Blue Box Bots,4,8,517,190,5,FC,
1516resq-ilcmp,10510,I'm BOTman,5,8,497,300,5,SC,
1516resq-ilcmp,10363,Knights of Tech,6,8,403,269,5,S2,
1516resq-ilcmp,9788,Manual Academy RoboRams II,7,6,554,249,5,,
1516resq-ilcmp,7351,Dynamic Signals,8,6,446,239,5,W2,
1516resq-ilcmp,8648,Manual Academy Rams,9,6,424,200,5,,
1516resq-ilcmp,5209,Operation: BisonBot,10,6,378,200,5,,
1516resq-ilcmp,7129,Robo Raiders,11,6,356,174,5,F1,
1516resq-ilcmp,10138,Newton Busters FTC,12,6,353,300,5,S1,
1516resq-ilcmp,9113,Blue,13,6,352,214,5,,
1516resq-ilcmp,6933,Construction Zone,14,6,338,176,5,,
1516resq-ilcmp,8873,Enginuity,15,6,318,250,5,,
1516resq-ilcmp,8685,4-H Techno Tamarins,16,5,428,239,5,,
1516resq-ilcmp,2923,Kaybots,17,5,390,191,5,,
1516resq-ilcmp,10091,N.Y.A.N. Robotics,18,4,656,282,5,S2,
1516resq-ilcmp,9411,Rolling Thunder,19,4,605,190,5,,
1516resq-ilcmp,5202,Zip TIE Fighters,20,4,594,319,5,S1,
1516resq-ilcmp,5452,Robot to the Knee,21,4,518,200,5,,
1516resq-ilcmp,7089,Cyborg Eagles,22,4,425,189,5,,
1516resq-ilcmp,9373,Demon Bot 2,23,4,405,249,5,,
1516resq-ilcmp,10635,FVRFTC2015-4,24,4,376,161,5,,
1516resq-ilcmp,5037,got robot?,25,4,373,184,5,,
1516resq-ilcmp,5199,Duct Tape and a Prayer,26,4,349,158,5,,
1516resq-ilcmp,8817,Fruit Salad,27,4,323,170,5,,
1516resq-ilcmp,3507,RoboTheosis,28,4,322,191,5,,
1516resq-ilcmp,10093,RoboKays,29,4,312,221,5,,
1516resq-ilcmp,6994,Machination,30,4,309,157,5,,
1516resq-ilcmp,9189,Optimus Primates,31,4,307,185,5,,
1516resq-ilcmp,5294,Invertibles,32,3,544,172,5,,
1516resq-ilcmp,6200,RetroBots,33,2,418,136,5,,
1516resq-ilcmp,8608,Shockwave,34,2,261,200,5,F2,
1516resq-ilcmp,8943,OOPS! Robotics,35,2,246,136,5,,
1516resq-ilcmp,7006,RoboTitans,36,0,301,170,5,,
