TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-ilcmplni,9411,Rolling Thunder,1,10,289,162,5,S1,
1516resq-ilcmplni,10482,Dream Machine,2,8,412,197,5,,
1516resq-ilcmplni,8685,4-H Techno Tamarins,3,8,394,178,5,FC,
1516resq-ilcmplni,7351,Dynamic Signals,4,8,374,263,5,WC,
1516resq-ilcmplni,9113,Blue,5,8,353,172,5,SC,
1516resq-ilcmplni,5199,Duct Tape and a Prayer,6,6,521,154,5,W1,
1516resq-ilcmplni,10415,Warbots,7,6,439,151,5,,
1516resq-ilcmplni,6200,RetroBots,8,6,372,197,5,SC,
1516resq-ilcmplni,7715,Robotic Lions,9,6,317,263,5,,
1516resq-ilcmplni,8817,Fruit Salad,10,6,315,127,5,F1,
1516resq-ilcmplni,6007,Octopi,11,6,249,178,5,F2,
1516resq-ilcmplni,4442,AluminNati,12,6,227,183,5,,
1516resq-ilcmplni,8708,Erabotics,13,6,211,82,5,,
1516resq-ilcmplni,3785,Beastie Bots,14,4,489,175,5,S1,
1516resq-ilcmplni,10326,They Might Be Robots,15,4,429,146,5,,
1516resq-ilcmplni,8698,Guilford Vikings,16,4,387,138,5,,
1516resq-ilcmplni,10363,Knights of Tech,17,4,368,233,5,S2,
1516resq-ilcmplni,10091,N.Y.A.N. Robotics,18,4,329,183,5,W2,
1516resq-ilcmplni,8608,Shockwave,19,4,310,175,5,S2,
1516resq-ilcmplni,5452,Robot to the Knee,20,4,278,138,5,,
1516resq-ilcmplni,8709,Roosevelt High School,21,4,278,113,5,,
1516resq-ilcmplni,8003,Rockford RoboTECH,22,4,229,152,5,,
1516resq-ilcmplni,10450,Scouts,23,4,199,60,5,,
1516resq-ilcmplni,7627,Breaking Bot,24,4,122,90,5,,
1516resq-ilcmplni,9239,WOW (Wise Owl Warriors),25,2,299,154,5,,
1516resq-ilcmplni,8706,Auburn High School,26,2,294,151,5,,
1516resq-ilcmplni,5495,Iron Eagles,27,2,262,110,5,,
1516resq-ilcmplni,10505,Minivation,28,2,219,86,5,,
1516resq-ilcmplni,9115,Gold,29,2,157,96,5,,
