TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-ilba,6200,RetroBots,1,8,236,176,5,FC,
1516resq-ilba,5199,Duct Tape and a Prayer,2,8,198,123,5,F1,
1516resq-ilba,6007,Octopi,3,8,193,85,5,WC,
1516resq-ilba,7006,RoboTitans,4,8,172,176,5,SC,
1516resq-ilba,8817,Fruit Salad,5,8,153,143,5,SC,
1516resq-ilba,8907,Blue Box Bots,6,8,142,254,5,W1,
1516resq-ilba,7301,Tigers,7,8,138,70,5,F2,
1516resq-ilba,5037,got robot?,8,6,223,105,5,S1,
1516resq-ilba,10505,Minivation,9,6,185,85,5,,
1516resq-ilba,8706,Auburn High School,10,6,159,73,5,S2,
1516resq-ilba,7869,Panthers,11,6,154,143,5,,
1516resq-ilba,5495,Iron Eagles,12,6,152,66,5,,
1516resq-ilba,10371,The Greenies,13,6,147,105,5,,
1516resq-ilba,7089,Cyborg Eagles,14,6,143,73,5,W2,
1516resq-ilba,10091,N.Y.A.N. Robotics,15,6,133,118,5,S2,
1516resq-ilba,9425,Raider Robotics,16,6,117,118,5,,
1516resq-ilba,9115,Gold,17,6,97,88,5,,
1516resq-ilba,10326,They Might Be Robots,18,6,97,73,5,,
1516resq-ilba,10482,Dream Machine,19,6,89,104,5,,
1516resq-ilba,9342,The Incredibots,20,4,203,201,5,,
1516resq-ilba,10609,FVRFTC2015-3,21,4,199,138,5,S1,
1516resq-ilba,3640,The BoilerBots,22,4,177,81,5,,
1516resq-ilba,9411,Rolling Thunder,23,4,155,98,5,,
1516resq-ilba,10450,Scouts,24,4,144,90,5,,
1516resq-ilba,9698,Brickhawks,25,4,143,98,5,,
1516resq-ilba,6596,Robotic Rams,26,4,142,75,5,,
1516resq-ilba,9113,Blue,27,4,129,254,5,,
1516resq-ilba,9365,Team Flexo,28,2,174,77,5,,
1516resq-ilba,10748,SEG Knights,29,2,165,76,5,,
1516resq-ilba,4298,RoboLords,30,2,165,53,5,,
1516resq-ilba,6746,D-Wingers,31,2,161,52,5,,
1516resq-ilba,8770,Big Gear on the Inside,32,2,154,54,5,,
1516resq-ilba,10301,RoboHawks,33,2,127,85,5,,
1516resq-ilba,10305,ReBot,34,2,115,61,5,,
1516resq-ilba,8128,Techno Raptors,35,0,174,73,5,,
