TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-ky-cmp,3537,The MechaHampsters,1,10,347,215,5,WC,1.00,90.6,81.1,90.6,81.1,55.0,47.4,0.0,0.0,21.1,20.2,14.6,13.5,0.0,0.0,0.0,0.0,
1617velv-ky-cmp,8411,SHARP,2,9,300,120,5,FC,0.90,24.7,28.3,24.7,28.3,-3.4,1.7,0.0,0.0,26.1,24.3,2.1,2.3,0.0,0.0,0.0,0.0,
1617velv-ky-cmp,7136,Higgs Bosons,3,8,365,186,5,W1,0.80,80.0,71.8,80.0,71.8,41.8,35.7,0.0,0.0,16.8,17.6,21.4,18.4,0.0,0.0,0.0,0.0,
1617velv-ky-cmp,6133,"The ""NUTS!""",4,8,315,130,5,F1,0.80,49.0,48.1,49.0,48.1,10.2,12.6,0.0,0.0,16.7,16.9,22.1,18.6,0.0,0.0,0.0,0.0,
1617velv-ky-cmp,9540,White Thunder,5,8,242,186,5,SC,0.80,55.7,54.3,55.7,54.3,37.6,34.3,0.0,0.0,11.8,13.3,6.3,6.6,0.0,0.0,0.0,0.0,
1617velv-ky-cmp,8417,Lectric Legends,6,7,231,105,5,SC,0.70,45.8,43.1,45.8,43.1,39.1,33.2,0.0,0.0,16.9,16.4,-10.2,-6.5,0.0,0.0,0.0,0.0,
1617velv-ky-cmp,11225,Louisville Collegiate Robotics,7,7,201,113,5,S1,0.70,25.0,29.0,25.0,29.0,12.4,14.8,0.0,0.0,18.0,17.2,-5.4,-3.1,0.0,0.0,0.0,0.0,
1617velv-ky-cmp,4444,RoboCats,8,6,292,120,5,S2,0.60,37.9,38.1,37.9,38.1,18.9,18.8,0.0,0.0,9.5,11.0,9.5,8.2,0.0,0.0,0.0,0.0,
1617velv-ky-cmp,4537,DRSS Enterprise,9,6,246,105,5,,0.60,28.7,30.7,28.7,30.7,-3.6,0.8,0.0,0.0,24.2,21.3,8.1,8.5,0.0,0.0,0.0,0.0,
1617velv-ky-cmp,9846,Pineapple Robotics,10,6,220,215,5,W2,0.60,52.0,51.9,52.0,51.9,6.1,10.9,0.0,0.0,30.2,26.7,15.7,14.3,0.0,0.0,0.0,0.0,
1617velv-ky-cmp,9912,Scarabs,11,5,326,115,5,F2,0.50,30.1,31.8,30.1,31.8,13.5,14.1,0.0,0.0,8.0,9.6,8.5,7.9,0.0,0.0,0.0,0.0,
1617velv-ky-cmp,4217,ROAR (Robots On A Rampage),12,4,296,120,5,,0.40,29.9,31.7,29.9,31.7,19.5,19.4,0.0,0.0,9.7,9.6,0.7,2.7,0.0,0.0,0.0,0.0,
1617velv-ky-cmp,11985,DERP,13,4,277,111,5,,0.40,51.4,46.8,51.4,46.8,20.2,18.2,0.0,0.0,26.6,23.9,4.6,4.6,0.0,0.0,0.0,0.0,
1617velv-ky-cmp,8913,Brainy Bots,14,4,238,76,5,,0.40,28.3,28.9,28.3,28.9,2.4,4.8,0.0,0.0,18.4,17.4,7.5,6.7,0.0,0.0,0.0,0.0,
1617velv-ky-cmp,3854,Panther's Rage,15,4,235,70,5,S2,0.40,26.2,27.0,26.2,27.0,17.2,15.1,0.0,0.0,6.9,9.2,2.0,2.7,0.0,0.0,0.0,0.0,
1617velv-ky-cmp,5029,PowerStackers,16,2,301,75,5,S1,0.20,25.1,27.2,25.1,27.2,6.5,8.5,0.0,0.0,5.6,7.8,13.0,10.9,0.0,0.0,0.0,0.0,
1617velv-ky-cmp,11081,ftcSPARC,17,2,285,80,5,,0.20,33.4,32.4,33.4,32.4,4.9,6.8,0.0,0.0,28.6,25.1,-0.1,0.5,0.0,0.0,0.0,0.0,
1617velv-ky-cmp,8731,Bethlehem Eagles,18,2,261,80,5,,0.20,25.5,26.6,25.5,26.6,8.5,8.9,0.0,0.0,11.6,12.1,5.5,5.6,0.0,0.0,0.0,0.0,
1617velv-ky-cmp,7193,South Spencer High School,19,2,205,120,5,,0.20,16.3,19.5,16.3,19.5,14.6,13.2,0.0,0.0,4.0,7.3,-2.2,-1.1,0.0,0.0,0.0,0.0,
1617velv-ky-cmp,8065,Iron Raiders,20,2,205,105,5,,0.20,25.1,26.5,25.1,26.5,14.1,14.5,0.0,0.0,4.7,6.4,6.3,5.5,0.0,0.0,0.0,0.0,
1617velv-ky-cmp,10464,Loveland Nuts & Bolts,21,0,235,80,5,,0.00,13.6,17.0,13.6,17.0,7.8,8.3,0.0,0.0,8.6,10.4,-2.8,-1.8,0.0,0.0,0.0,0.0,
