TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-wacmplwa,6427,Wright Angle,1,10,157,171,5,W1,
1516resq-wacmplwa,5971,Brain Bots 3.0,2,9,198,137,5,S1,
1516resq-wacmplwa,4060,RoboRams,3,9,178,134,5,,
1516resq-wacmplwa,8423,Blazing Bots,4,8,291,160,5,S1,
1516resq-wacmplwa,3578,Warriors Gold,5,8,210,107,5,SC,
1516resq-wacmplwa,360,The Revolution,6,8,163,137,5,SC,
1516resq-wacmplwa,3039,Team #1,7,8,158,171,5,,
1516resq-wacmplwa,6395,Bionic Braves,8,8,125,54,5,W2,
1516resq-wacmplwa,3838,Aluminumati,9,6,200,134,5,,
1516resq-wacmplwa,9469,EVR,10,6,187,62,5,F1,
1516resq-wacmplwa,7830,Stewart Robotics,11,6,108,82,5,,
1516resq-wacmplwa,10342,St. Charlie's Angels,12,5,130,81,5,,
1516resq-wacmplwa,5328,Sentinel Prime Bots,13,5,110,54,5,F2,
1516resq-wacmplwa,5604,Thunderbots,14,4,182,89,5,FC,
1516resq-wacmplwa,8437,TekWolves Too,15,4,169,98,5,,
1516resq-wacmplwa,3860,The Revolution,16,4,138,89,5,,
1516resq-wacmplwa,7766,Cyber Coltz,17,4,117,46,5,,
1516resq-wacmplwa,4054,Team #3,18,4,116,81,5,,
1516resq-wacmplwa,4056,Foss High School,19,4,74,42,5,,
1516resq-wacmplwa,7775,Stadium FTC,20,4,59,88,5,WC,
1516resq-wacmplwa,7829,PANDAmonium,21,2,207,99,5,S2,
1516resq-wacmplwa,6046,TekWolves,22,2,131,42,5,,
1516resq-wacmplwa,9387,Soggy Cloverteers,23,2,61,50,5,,
1516resq-wacmplwa,8964,Forge,24,0,184,99,5,,
1516resq-wacmplwa,6559,Geared Reaction,25,0,163,46,5,S2,
1516resq-wacmplwa,9467,Aluminati,26,0,112,32,5,,
