TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1516resq-wacmplte,6128,Dragons,1,10,216,165,5,WC,1.00,76.8,70.2,76.3,69.9,1.3,1.6,0.0,0.0,90.3,76.5,-16.2,-8.8,1.4,0.7,-0.9,-0.6,
1516resq-wacmplte,6220,Centripetal,2,10,176,150,5,W1,1.00,88.2,76.7,86.2,75.7,11.2,9.2,0.0,0.0,32.2,33.5,43.3,33.0,1.6,0.8,0.4,0.1,
1516resq-wacmplte,8923,Perpetual Velocity,3,10,164,115,5,S1,1.00,19.9,28.5,24.5,31.0,3.1,3.1,0.0,0.0,40.7,38.8,-20.5,-11.7,-3.3,-1.8,-1.3,-0.8,
1516resq-wacmplte,5073,none,4,8,364,185,5,SC,0.80,60.7,59.2,52.5,52.4,1.3,1.3,0.0,0.0,41.7,43.5,18.1,14.3,-0.3,-0.1,8.5,6.7,
1516resq-wacmplte,3491,FIX IT,5,8,327,220,5,S1,0.80,99.1,86.2,100.1,86.9,3.5,3.1,0.0,0.0,33.5,32.7,59.7,49.0,2.4,1.2,-3.4,-2.1,
1516resq-wacmplte,417,S.K.I.D,6,8,228,125,5,F1,0.80,50.2,48.1,46.1,44.2,-0.1,0.3,0.0,0.0,54.3,45.5,-8.9,-2.0,4.9,4.1,-0.8,-0.4,
1516resq-wacmplte,3543,Titan Robotics,7,6,398,194,5,S2,0.60,52.1,49.2,40.6,40.7,1.4,1.6,0.0,0.0,36.3,35.2,4.9,5.0,9.5,7.2,2.1,1.1,
1516resq-wacmplte,5920,Mini DogBot,8,6,353,166,5,FC,0.60,60.2,57.6,43.1,44.6,0.3,0.6,0.0,0.0,45.0,42.3,12.4,13.3,2.6,1.2,14.5,11.6,
1516resq-wacmplte,9884,EPSilon Blue,9,6,275,130,5,,0.60,37.6,39.6,43.7,43.3,4.6,4.2,0.0,0.0,28.6,27.5,6.3,8.9,-2.0,-1.1,-4.2,-2.7,
1516resq-wacmplte,7456,VVMS RoboClub,10,6,240,101,5,,0.60,22.3,24.8,28.3,28.6,-0.9,-0.7,0.0,0.0,28.4,28.1,-0.9,-0.1,-4.2,-2.7,-1.9,-1.3,
1516resq-wacmplte,9330,NeoBots,11,6,224,94,5,,0.60,31.5,28.8,28.9,27.6,2.3,2.3,0.0,0.0,28.9,26.4,-3.4,-1.8,3.6,1.8,-1.1,-0.7,
1516resq-wacmplte,7342,Hibernotics,12,6,138,141,5,F2,0.60,14.1,19.5,16.7,21.4,-0.5,-0.4,0.0,0.0,0.1,8.3,13.9,11.1,0.6,0.3,-3.2,-2.3,
1516resq-wacmplte,7198,Cyborg Ferrets,13,4,498,194,5,SC,0.40,86.5,75.2,78.3,68.7,1.6,1.4,0.0,0.0,12.3,15.8,64.4,51.5,8.2,6.3,-0.0,0.1,
1516resq-wacmplte,8934,Cyborg Ferrets,14,4,425,185,5,,0.40,97.8,84.5,90.9,78.9,2.3,2.0,0.0,0.0,50.2,44.8,43.5,36.7,1.8,0.8,5.0,4.6,
1516resq-wacmplte,9517,Robocubs,15,4,311,151,5,,0.40,37.2,42.8,44.9,47.2,4.5,4.0,0.0,0.0,33.3,31.7,6.0,10.8,-6.6,-3.8,-1.1,-0.7,
1516resq-wacmplte,9576,DHERL!,16,4,292,105,5,,0.40,32.5,32.9,39.6,37.7,4.4,3.8,0.0,0.0,32.5,32.1,-0.9,-0.7,-3.5,-2.5,-3.7,-2.5,
1516resq-wacmplte,8103,EPSilon Red,17,4,290,166,5,,0.40,46.9,45.5,53.3,49.4,3.0,2.7,0.0,0.0,28.2,29.3,18.7,15.1,-3.0,-1.7,-3.5,-2.4,
1516resq-wacmplte,7330,Overlake FTC,18,4,267,150,5,,0.40,38.9,37.7,19.9,22.5,4.1,3.6,0.0,0.0,25.3,25.4,-3.2,-1.6,12.7,10.2,6.3,4.9,
1516resq-wacmplte,10230,Granite Bots,19,4,266,181,5,,0.40,32.1,35.2,21.3,25.3,0.7,0.8,0.0,0.0,30.2,29.4,2.5,5.2,-1.2,-0.3,12.0,10.1,
1516resq-wacmplte,7746,Sehome Seahorses,20,4,249,138,5,,0.40,24.3,28.9,36.9,36.5,1.7,1.6,0.0,0.0,20.7,21.3,10.9,11.2,-9.1,-5.4,-3.6,-2.4,
1516resq-wacmplte,10197,SeaBots,21,4,197,131,5,,0.40,6.2,17.4,12.0,20.9,3.6,3.1,0.0,0.0,16.0,19.6,-6.2,-1.2,-7.1,-4.3,1.3,0.6,
1516resq-wacmplte,7676,Whidbey Island Wildcats,22,4,161,151,5,,0.40,40.1,37.1,29.8,29.9,2.1,1.9,0.0,0.0,10.6,15.4,18.2,13.3,9.1,6.3,1.1,0.6,
1516resq-wacmplte,6463,Sehome Sea Monsters,23,4,146,46,5,,0.40,-4.2,3.4,-7.5,-0.1,-2.4,-1.6,0.0,0.0,8.8,11.0,-8.0,-4.5,-2.7,-1.6,5.9,4.9,
1516resq-wacmplte,9246,Cedarcrest,24,4,119,133,5,,0.40,7.0,14.5,10.9,16.9,2.4,1.9,0.0,0.0,2.2,11.7,6.9,3.6,-4.5,-2.8,0.6,0.3,
1516resq-wacmplte,8567,RoboPir8s,25,2,413,220,5,S2,0.20,55.3,53.1,54.4,52.6,0.6,0.6,0.0,0.0,13.6,18.8,41.3,33.8,-0.2,-0.3,1.1,0.6,
1516resq-wacmplte,7334,Terabytes,26,2,315,172,5,,0.20,32.0,35.5,34.6,36.7,-0.3,-0.0,0.0,0.0,41.3,36.5,-5.2,1.0,-3.7,-2.1,1.1,0.7,
