TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,
1617velv-or-po3,9520,The Slingshot,1,8,190,115,5,,0.80,62.9,56.7,
1617velv-or-po3,267,EMP,2,6,175,125,5,,0.60,34.2,32.5,
1617velv-or-po3,4560,Phoenix,3,4,210,70,5,,0.40,22.2,22.5,
1617velv-or-po3,11170,Central Catholic High School,4,4,155,125,5,,0.40,23.9,24.8,
1617velv-or-po3,9519,Musclebots,5,4,155,115,5,,0.40,12.2,15.2,
1617velv-or-po3,7503,Lightning Bolts,6,4,155,90,5,,0.40,19.2,21.1,
1617velv-or-po3,9470,Jefferson High School / SEI,7,4,130,70,5,,0.40,10.9,14.0,
