TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-orca1,9474,BP,1,16,120,50,8,,
1617velv-orca1,9123,MechaniCougs,2,8,150,65,8,,
1617velv-orca1,7878,Cougarbots,3,8,100,60,4,,
1617velv-orca1,11994,Hand of Ultron,4,8,80,37,6,,
1617velv-orca1,6713,Ironmen Mark II,5,8,60,56,4,,
1617velv-orca1,11014,Chemawa Brave Bots,6,4,250,65,8,,
1617velv-orca1,8056,Kronos,7,4,130,76,4,,
1617velv-orca1,12252,North Santiam Robotics,8,0,60,25,4,,
1617velv-orca1,10220,SYSTEM OVERLOAD,9,0,40,20,2,,
1617velv-orca1,7044,Robowolverines,10,0,40,10,6,,
1617velv-orca1,6590,Ratchet Robotics,11,0,30,15,2,,
