TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-orha1,11397,BBIT,1,6,110,60,4,,
1617velv-orha1,9776,The United Nerds,2,6,60,65,4,,
1617velv-orha1,3525,Dynamite Robotics,3,4,100,50,3,,
1617velv-orha1,10925,Spartacles,4,4,30,60,2,,
1617velv-orha1,12057,Artificial Unintellegence,5,2,115,50,3,,
1617velv-orha1,11591,Falcons,6,2,50,65,1,,
1617velv-orha1,11625,Clockwork Robotics,7,2,45,40,2,,
1617velv-orha1,7333,Combustible Lemons,8,2,0,50,1,,
1617velv-orha1,10332,Brobotics,9,1,75,40,3,,
1617velv-orha1,8720,Eagles,10,1,75,35,3,,
1617velv-orha1,10550,YC Robots I,11,0,20,15,2,,
1617velv-orha1,9769,Total Chaos,12,0,10,10,2,,
